position_m,gorkov_force_y_N
0.0049912625250501,-1.8443077277224834e-15
0.005006573146292585,-1.846614224922334e-15
0.005021883767535071,-1.8485502898672055e-15
0.005037194388777555,-1.8501155341809575e-15
0.00505250501002004,-1.851309643874359e-15
0.005067815631262526,-1.852132379408074e-15
0.00508312625250501,-1.852583575740712e-15
0.005098436873747495,-1.8526631423619358e-15
0.0051137474949899805,-1.8523710633106196e-15
0.005129058116232465,-1.8517073971780496e-15
0.00514436873747495,-1.8506722770961692e-15
0.005159679358717435,-1.8492659107108754e-15
0.00517498997995992,-1.8474885801403622e-15
0.005190300601202405,-1.8453406419185302e-15
0.0052056112224448895,-1.842822526923463e-15
0.005220921843687375,-1.8399347402909945e-15
0.00523623246492986,-1.836677861313377e-15
0.0052515430861723444,-1.8330525433230758e-15
0.005266853707414829,-1.8290595135617096e-15
0.005282164328657315,-1.824699573034166e-15
0.005297474949899799,-1.819973596347918e-15
0.005312785571142284,-1.814882531537577e-15
0.00532809619238477,-1.809427399874719e-15
0.005343406813627254,-1.8036092956630138e-15
0.005358717434869739,-1.797429386018708e-15
0.0053740280561122246,-1.790888910636499e-15
0.005389338677354709,-1.7839891815408558e-15
0.005404649298597194,-1.7767315828228193e-15
0.0054199599198396795,-1.7691175703623586e-15
0.005435270541082165,-1.7611486715363158e-15
0.00545058116232465,-1.7528264849120171e-15
0.005465891783567134,-1.7441526799265946e-15
0.00548120240480962,-1.7351289965521e-15
0.005496513026052105,-1.7257572449464606e-15
0.005511823647294589,-1.716039305090366e-15
0.005527134268537074,-1.7059771264101357e-15
0.00554244488977956,-1.6955727273866687e-15
0.005557755511022044,-1.6848281951505282e-15
0.005573066132264529,-1.6737456850632712e-15
0.0055883767535070145,-1.6623274202850699e-15
0.005603687374749499,-1.6505756913287525e-15
0.005618997995991984,-1.6384928556003212e-15
0.0056343086172344695,-1.6260813369260557e-15
0.005649619238476954,-1.6133436250662886e-15
0.005664929859719439,-1.600282275215963e-15
0.0056802404809619235,-1.5868999074920546e-15
0.005695551102204409,-1.5731992064079757e-15
0.005710861723446894,-1.5591829203350565e-15
0.0057261723446893785,-1.544853860951226e-15
0.005741482965931864,-1.530214902676981e-15
0.005756793587174349,-1.5152689820987797e-15
0.005772104208416833,-1.5000190973799551e-15
0.005787414829659318,-1.4844683076592863e-15
0.005802725450901804,-1.4686197324373306e-15
0.005818036072144288,-1.4524765509506495e-15
0.005833346693386773,-1.4360420015340489e-15
0.005848657314629259,-1.419319380970971e-15
0.005863967935871743,-1.402312043832155e-15
0.005879278557114228,-1.3850234018027075e-15
0.0058945891783567135,-1.3674569229977118e-15
0.005909899799599198,-1.349616131266533e-15
0.005925210420841684,-1.3315046054859156e-15
0.0059405210420841684,-1.3131259788420713e-15
0.005955831663326654,-1.2944839381018472e-15
0.005971142284569139,-1.275582222873173e-15
0.005986452905811623,-1.2564246248548742e-15
0.006001763527054109,-1.23701498707607e-15
0.006017074148296594,-1.2173572031252465e-15
0.006032384769539078,-1.197455216369214e-15
0.006047695390781563,-1.1773130191620485e-15
0.0060630060120240485,-1.1569346520442317e-15
0.006078316633266533,-1.1363242029321156e-15
0.006093627254509018,-1.1154858062978808e-15
0.0061089378757515035,-1.0944236423401597e-15
0.006124248496993988,-1.0731419361454806e-15
0.006139559118236473,-1.0516449568407203e-15
0.006154869739478958,-1.0299370167367071e-15
0.006170180360721443,-1.0080224704631727e-15
0.006185490981963928,-9.85905714095202e-16
0.0062008016032064125,-9.635911842713922e-16
0.006216112224448898,-9.410833573038404e-16
0.006231422845691383,-9.183867482802084e-16
0.006246733466933867,-8.955059101579792e-16
0.006262044088176353,-8.724454328511465e-16
0.006277354709418838,-8.492099423094546e-16
0.006292665330661322,-8.258040995904467e-16
0.006307975951903808,-8.022325999244382e-16
0.006323286573146293,-7.785001717726681e-16
0.006338597194388777,-7.546115758787443e-16
0.006353907815631262,-7.305716043136537e-16
0.0063692184368737475,-7.063850795144531e-16
0.006384529058116232,-6.820568533169034e-16
0.006399839679358717,-6.575918059821656e-16
0.0064151503006012025,-6.329948452178355e-16
0.006430460921843687,-6.082709051934381e-16
0.006445771543086173,-5.83424945550648e-16
0.006461082164328657,-5.584619504083594e-16
0.006476392785571143,-5.333869273628855e-16
0.006491703406813628,-5.082049064834226e-16
0.006507014028056112,-4.829209393030179e-16
