#experimental windward shape of bending liquid jet cross flow
X,Y,Z
0.00209859155,0.008591549296,0
0.00209859155,0.00866197183,0
0.00209859155,0.008732394366,0
0.002169014084,0.008732394366,0
0.002169014084,0.008802816902,0
0.00223943662,0.008802816902,0
0.00223943662,0.008873239436,0
0.002309859154,0.008873239436,0
0.002309859154,0.008943661972,0
0.002309859154,0.009014084508,0
0.00238028169,0.009014084508,0
0.00238028169,0.009084507042,0
0.00238028169,0.009154929578,0
0.002450704226,0.009154929578,0
0.002450704226,0.009225352112,0
0.00252112676,0.009225352112,0
0.00252112676,0.009295774648,0
0.002591549296,0.009295774648,0
0.002591549296,0.009366197184,0
0.002591549296,0.009436619718,0
0.00266197183,0.009436619718,0
0.00266197183,0.009507042254,0
0.00266197183,0.009577464788,0
0.002732394366,0.009577464788,0
0.002732394366,0.009647887324,0
0.002802816902,0.009647887324,0
0.002802816902,0.00971830986,0
0.002873239436,0.00971830986,0
0.002873239436,0.009788732394,0
0.002943661972,0.009788732394,0
0.002943661972,0.00985915493,0
0.002943661972,0.009929577464,0
0.003014084508,0.009929577464,0
0.003014084508,0.01,0
0.003084507042,0.01,0
0.003084507042,0.010070422536,0
0.003154929578,0.010070422536,0
0.003154929578,0.01014084507,0
0.003154929578,0.010211267606,0
0.003225352112,0.010211267606,0
0.003225352112,0.01028169014,0
0.003295774648,0.01028169014,0
0.003295774648,0.010352112676,0
0.003366197184,0.010352112676,0
0.003366197184,0.010422535212,0
0.003436619718,0.010422535212,0
0.003436619718,0.010492957746,0
0.003507042254,0.010492957746,0
0.003507042254,0.010563380282,0
0.003577464788,0.010563380282,0
0.003577464788,0.010633802816,0
0.003577464788,0.010704225352,0
0.003647887324,0.010704225352,0
0.00371830986,0.010704225352,0
0.00371830986,0.010774647888,0
0.00371830986,0.010845070422,0
0.003788732394,0.010845070422,0
0.003788732394,0.010915492958,0
0.00385915493,0.010915492958,0
0.00385915493,0.010985915492,0
0.003929577464,0.010985915492,0
0.003929577464,0.011056338028,0
0.004,0.011056338028,0
0.004,0.011126760564,0
0.004070422536,0.011126760564,0
0.004070422536,0.011197183098,0
0.00414084507,0.011197183098,0
0.00414084507,0.011267605634,0
0.00414084507,0.01133802817,0
0.004211267606,0.01133802817,0
0.004211267606,0.011408450704,0
0.00428169014,0.011408450704,0
0.00428169014,0.01147887324,0
0.004352112676,0.01147887324,0
