# time	centerY	horizontalAxis	verticalAxis	xMax	yMin	yMax	weightedVolume	selectedCells
0.0053	0.00388485324668	0.00177402424762	0.00040192981948	0.00177402424762	0.00361903191372	0.0040209617332	1.11484532448e-11	7
0.0054	0.00387693439371	0.00178634431437	0.00040192981948	0.00178634431437	0.00361903191372	0.0040209617332	1.11484532448e-11	7
0.0055	0.00386772622884	0.00179784608803	0.00040192981948	0.00179784608803	0.00361903191372	0.0040209617332	1.11484532448e-11	6
0.0056	0.00385723158504	0.00181206111982	0.00040192981948	0.00181206111982	0.00361903191372	0.0040209617332	1.11484532448e-11	6
0.0057	0.00384550834341	0.00183140662085	0.00040192981948	0.00183140662085	0.00361903191372	0.0040209617332	1.11484532448e-11	6
0.0058	0.00383267458334	0.00185058439703	0.00040192981948	0.00185058439703	0.00361903191372	0.0040209617332	1.11484532448e-11	6
0.0059	0.00381890462822	0.00186845866696	0.00040192981948	0.00186845866696	0.00361903191372	0.0040209617332	1.11484532448e-11	6
0.006	0.00380449362203	0.00188418754351	0.00040192981948	0.00188418754351	0.00361903191372	0.0040209617332	1.11484532448e-11	6
0.0061	0.00378977656936	0.00189730241589	0.00040192981948	0.00189730241589	0.00361903191372	0.0040209617332	1.11484532448e-11	6
0.0062	0.00377480264263	0.00210308374177	0.00040192981948	0.00210308374177	0.00361903191372	0.0040209617332	1.11484532448e-11	6
0.0063	0.00375913332386	0.00214399060056	0.00040192981948	0.00214399060056	0.00361903191372	0.0040209617332	1.11484532448e-11	7
0.0064	0.00374485515151	0.00215085833928	0.00040192981948	0.00215085833928	0.00361903191372	0.0040209617332	1.11484532448e-11	7
0.0065	0.00373230867578	0.00215247010032	0.00040192981948	0.00215247010032	0.00361903191372	0.0040209617332	1.11484532448e-11	7
0.0066	0.00372201595255	0.00214408456924	0.00040192981948	0.00214408456924	0.00361903191372	0.0040209617332	1.11484532448e-11	7
0.0067	0.00371443104209	0.00215041791681	0.00040192981948	0.00215041791681	0.00361903191372	0.0040209617332	1.11484532448e-11	7
0.0068	0.00370929522715	0.00215055857839	0.00040192981948	0.00215055857839	0.00361903191372	0.0040209617332	1.11484532448e-11	7
