x_m,Pre_sim,Pim_sim,p_abs_sim,Pre_analytic,Pim_analytic,p_abs_analytic
8.990825712680816650e-02,-4.573496431112289429e-02,4.080232620239257812e+00,4.080489158630371094e+00,4.482328053871240581e-05,4.114063570499937761e+00,4.114063570744114884e+00
9.020016342401504517e-02,-1.051405668258666992e-01,4.094195842742919922e+00,4.095545768737792969e+00,-6.901145167795677549e-02,4.115809925507708300e+00,4.116388456325577039e+00
9.049207717180252075e-02,-1.802545636892318726e-01,4.091572284698486328e+00,4.095541000366210938e+00,-1.696371425600421423e-01,4.112892097659598178e+00,4.116388971796362206e+00
9.078398346900939941e-02,-2.688437998294830322e-01,4.086096286773681641e+00,4.094930648803710938e+00,-2.701456931225681424e-01,4.107514736516383103e+00,4.116388709319362071e+00
9.107589721679687500e-02,-3.687039911746978760e-01,4.078234195709228516e+00,4.094867229461669922e+00,-3.705083456692181976e-01,4.099680145321162428e+00,4.116388432613118376e+00
9.136780351400375366e-02,-4.683403670787811279e-01,4.068267822265625000e+00,4.095137119293212891e+00,-4.706494544938791824e-01,4.089394133711208745e+00,4.116388622305604983e+00
9.165971726179122925e-02,-5.676522254943847656e-01,4.055190086364746094e+00,4.094727516174316406e+00,-5.705090467617005556e-01,4.076662296043785716e+00,4.116388714446429731e+00
9.195162355899810791e-02,-6.667460799217224121e-01,4.040753364562988281e+00,4.095392704010009766e+00,-6.700119754354647572e-01,4.061494728628691320e+00,4.116388645148266079e+00
9.224353730678558350e-02,-7.652372717857360840e-01,4.022495269775390625e+00,4.094637393951416016e+00,-7.691297410185496952e-01,4.043896116452529554e+00,4.116388752192765565e+00
9.253544360399246216e-02,-8.635935187339782715e-01,4.003614902496337891e+00,4.095695972442626953e+00,-8.677874909744731635e-01,4.023878460011956371e+00,4.116388343006519790e+00
9.282735735177993774e-02,-9.609940648078918457e-01,3.980226993560791016e+00,4.094595909118652344e+00,-9.659109748713340382e-01,4.001458522113399141e+00,4.116388503964468981e+00
9.311926364898681641e-02,-1.058392167091369629e+00,3.956839561462402344e+00,4.095946311950683594e+00,-1.063472126938421303e+00,3.976642174430918608e+00,4.116388702277470557e+00
9.341117739677429199e-02,-1.154461503028869629e+00,3.928484916687011719e+00,4.094603061676025391e+00,-1.160397425298985263e+00,3.949447123879662680e+00,4.116388559035923933e+00
9.370308369398117065e-02,-1.250501871109008789e+00,3.900031328201293945e+00,4.095607280731201172e+00,-1.256628485259577488e+00,3.919890392394880241e+00,4.116388688930562090e+00
9.399499744176864624e-02,-1.345184206962585449e+00,3.867390871047973633e+00,4.094659328460693359e+00,-1.352093218466299041e+00,3.887994199252254646e+00,4.116388582828609977e+00
9.428690373897552490e-02,-1.439603686332702637e+00,3.833949804306030273e+00,4.095318317413330078e+00,-1.446764446254926950e+00,3.853768220404842904e+00,4.116388812970615874e+00
9.457881748676300049e-02,-1.532712936401367188e+00,3.797088861465454102e+00,4.094763755798339844e+00,-1.540570113029336774e+00,3.817237059968462631e+00,4.116388592584026007e+00
9.487072378396987915e-02,-1.625252485275268555e+00,3.758751153945922852e+00,4.095077037811279297e+00,-1.633440245995737561e+00,3.778429348443055336e+00,4.116388633063504443e+00
9.516263753175735474e-02,-1.716605663299560547e+00,3.717743158340454102e+00,4.094917297363281250e+00,-1.725347921352807345e+00,3.737355950925965953e+00,4.116388581467763430e+00
9.545454382896423340e-02,-1.807011723518371582e+00,3.674614429473876953e+00,4.094884872436523438e+00,-1.816223669481002334e+00,3.694047399237686768e+00,4.116388539168497118e+00
9.574645757675170898e-02,-1.896429181098937988e+00,3.629540205001831055e+00,4.095119476318359375e+00,-1.906013224773647652e+00,3.648529722836706402e+00,4.116388654079560894e+00
9.603836387395858765e-02,-1.984453797340393066e+00,3.581738710403442383e+00,4.094741821289062500e+00,-1.994649319655539044e+00,3.600837478289749871e+00,4.116388763644462934e+00
9.633027762174606323e-02,-2.071759462356567383e+00,3.532686710357666016e+00,4.095370769500732422e+00,-2.082106262054752577e+00,3.550984376123436981e+00,4.116388772450966016e+00
9.662218391895294189e-02,-2.157161474227905273e+00,3.480343341827392578e+00,4.094646930694580078e+00,-2.168318012849705489e+00,3.499007579849752858e+00,4.116388835945229197e+00
9.691409766674041748e-02,-2.242182970046997070e+00,3.427409410476684570e+00,4.095670700073242188e+00,-2.253232518305393839e+00,3.444937859125458246e+00,4.116388421272312748e+00
9.720600396394729614e-02,-2.324728012084960938e+00,3.370667457580566406e+00,4.094601154327392578e+00,-2.336786905107961054e+00,3.388817104557702020e+00,4.116388515194707942e+00
9.749791771173477173e-02,-2.407275438308715820e+00,3.313924312591552734e+00,4.095982074737548828e+00,-2.418957057537791222e+00,3.330660913252656563e+00,4.116388631468232973e+00
9.778982400894165039e-02,-2.486758470535278320e+00,3.252970457077026367e+00,4.094604492187500000e+00,-2.499680360419705760e+00,3.270512603445773436e+00,4.116388537731300978e+00
9.808173775672912598e-02,-2.566221714019775391e+00,3.191985130310058594e+00,4.095639705657958984e+00,-2.578908654381578902e+00,3.208408615997698554e+00,4.116388671499870533e+00
9.837364405393600464e-02,-2.642871618270874023e+00,3.127529144287109375e+00,4.094655990600585938e+00,-2.656582473677071121e+00,3.144395803818976098e+00,4.116388636963542957e+00
9.866555780172348022e-02,-2.719034433364868164e+00,3.062467336654663086e+00,4.095345497131347656e+00,-2.732679888252018241e+00,3.078492596341944942e+00,4.116388713106335473e+00
9.895746409893035889e-02,-2.792701005935668945e+00,2.994637489318847656e+00,4.094756603240966797e+00,-2.807142892746159468e+00,3.010747973178607761e+00,4.116388535876366106e+00
9.924937784671783447e-02,-2.865354299545288086e+00,2.925678253173828125e+00,4.095100402832031250e+00,-2.879915912500254027e+00,2.941214219959381371e+00,4.116388799756825811e+00
9.954128414392471313e-02,-2.935892581939697266e+00,2.854608535766601562e+00,4.094906330108642578e+00,-2.950977977947748077e+00,2.869910229981520011e+00,4.116388678743197360e+00
9.983319789171218872e-02,-3.004836797714233398e+00,2.781941175460815430e+00,4.094904422760009766e+00,-3.020275206747938146e+00,2.796889935333092492e+00,4.116388664213311621e+00
1.001251041889190674e-01,-3.072108507156372070e+00,2.707771778106689453e+00,4.095104217529296875e+00,-3.087765741662152674e+00,2.722197084708945169e+00,4.116388495195795194e+00
1.004170104861259460e-01,-3.137152671813964844e+00,2.631597280502319336e+00,4.094756126403808594e+00,-3.153399790611472131e+00,2.645888177833077837e+00,4.116388525033238821e+00
1.007089242339134216e-01,-3.201026678085327148e+00,2.554471969604492188e+00,4.095350742340087891e+00,-3.217158572970571395e+00,2.567985178812921543e+00,4.116388849737215416e+00
1.010008305311203003e-01,-3.261994600296020508e+00,2.474997282028198242e+00,4.094657421112060547e+00,-3.278992793283221907e+00,2.488546011725001783e+00,4.116388585990846671e+00
1.012927442789077759e-01,-3.322342872619628906e+00,2.395069360733032227e+00,4.095646381378173828e+00,-3.338866138407059037e+00,2.407618642633525763e+00,4.116388540766987347e+00
1.015846505761146545e-01,-3.379067182540893555e+00,2.312512397766113281e+00,4.094607353210449219e+00,-3.396733654734761298e+00,2.325264513911224906e+00,4.116388536188313907e+00
1.018765643239021301e-01,-3.435769557952880859e+00,2.229938030242919922e+00,4.095990180969238281e+00,-3.452579201344039284e+00,2.241506746052046140e+00,4.116388664126636954e+00
1.021684706211090088e-01,-3.488095283508300781e+00,2.144525289535522461e+00,4.094605922698974609e+00,-3.506359520221886683e+00,2.156408666370387195e+00,4.116388638290604085e+00
1.024603843688964844e-01,-3.540422439575195312e+00,2.059110403060913086e+00,4.095671653747558594e+00,-3.558034943718608289e+00,2.070034506980035882e+00,4.116388650359773749e+00
1.027522906661033630e-01,-3.588821887969970703e+00,1.971431612968444824e+00,4.094653606414794922e+00,-3.607590778194884162e+00,1.982408561140341474e+00,4.116388578134879239e+00
1.030442044138908386e-01,-3.636606216430664062e+00,1.883394837379455566e+00,4.095373153686523438e+00,-3.654989056509001522e+00,1.893597303632778006e+00,4.116388678383746225e+00
1.033361107110977173e-01,-3.681009531021118164e+00,1.793638825416564941e+00,4.094749450683593750e+00,-3.700201401006591340e+00,1.803653362101163671e+00,4.116388691393218835e+00
1.036280244588851929e-01,-3.724120616912841797e+00,1.703221559524536133e+00,4.095123767852783203e+00,-3.743194165102293969e+00,1.712645179477091384e+00,4.116388716878178755e+00
1.039199307560920715e-01,-3.764441013336181641e+00,1.611565232276916504e+00,4.094893932342529297e+00,-3.783955061289478117e+00,1.620598566408222974e+00,4.116388662323158698e+00
1.042118445038795471e-01,-3.802759885787963867e+00,1.519015431404113770e+00,4.094922542572021484e+00,-3.822452837650250679e+00,1.527582648520416697e+00,4.116388519578916494e+00
1.045037508010864258e-01,-3.838918447494506836e+00,1.425639390945434570e+00,4.095087528228759766e+00,-3.858664644247661535e+00,1.433653078406782688e+00,4.116388463931966335e+00
1.047956645488739014e-01,-3.872340917587280273e+00,1.331210851669311523e+00,4.094770431518554688e+00,-3.892563789842072186e+00,1.338881065809528037e+00,4.116388631600876202e+00
1.050875708460807800e-01,-3.904265880584716797e+00,1.236299037933349609e+00,4.095329761505126953e+00,-3.924140149661861976e+00,1.243293584314383748e+00,4.116388568998987196e+00
1.053794845938682556e-01,-3.932699441909790039e+00,1.140251517295837402e+00,4.094667434692382812e+00,-3.953369663980983884e+00,1.146962403840037448e+00,4.116388521010575730e+00
1.056713908910751343e-01,-3.960327386856079102e+00,1.043990850448608398e+00,4.095620632171630859e+00,-3.980230916052204915e+00,1.049960689175704953e+00,4.116388659239078152e+00
1.059633046388626099e-01,-3.983695030212402344e+00,9.465856552124023438e-01,4.094612121582031250e+00,-4.004715932373692056e+00,9.523157421511398990e-01,4.116388583668524781e+00
1.062552109360694885e-01,-4.006970405578613281e+00,8.491635322570800781e-01,4.095960617065429688e+00,-4.026806166195817660e+00,8.541012844562616557e-01,4.116388818396835347e+00
1.065471246838569641e-01,-4.025207519531250000e+00,7.506687641143798828e-01,4.094605922698974609e+00,-4.046487873378199929e+00,7.553760041178128049e-01,4.116388832094681760e+00
1.068390309810638428e-01,-4.043444156646728516e+00,6.521764993667602539e-01,4.095701694488525391e+00,-4.063746812986565260e+00,6.562145177977709576e-01,4.116388666468099977e+00
1.071309447288513184e-01,-4.057139396667480469e+00,5.529631972312927246e-01,4.094648838043212891e+00,-4.078578126552252492e+00,5.566451579188430587e-01,4.116388388651509800e+00
1.074228510260581970e-01,-4.070195674896240234e+00,4.536513984203338623e-01,4.095399379730224609e+00,-4.090970916011901437e+00,4.567427933871373580e-01,4.116388831848412977e+00
1.077147647738456726e-01,-4.079414844512939453e+00,3.539344370365142822e-01,4.094739913940429688e+00,-4.100916462587244737e+00,3.565672954791399007e-01,4.116388716985361462e+00
1.080066710710525513e-01,-4.087255477905273438e+00,2.540754079818725586e-01,4.095144748687744141e+00,-4.108408171163966394e+00,2.561942193995058736e-01,4.116388365902878377e+00
1.082985848188400269e-01,-4.091981410980224609e+00,1.540511548519134521e-01,4.094880104064941406e+00,-4.113444527986945154e+00,1.556522839623310783e-01,4.116388407126862603e+00
1.085904911160469055e-01,-4.094583988189697266e+00,5.391861125826835632e-02,4.094938755035400391e+00,-4.116020849396853976e+00,5.501727900794023407e-02,4.116388530454703876e+00
1.088824048638343811e-01,-4.094808101654052734e+00,-4.621602967381477356e-02,4.095068931579589844e+00,-4.116135576177459399e+00,-4.565065541870499954e-02,4.116388716316025764e+00
1.091743111610412598e-01,-4.092165946960449219e+00,-1.463475525379180908e-01,4.094782352447509766e+00,-4.113788797241602957e+00,-1.462755844561623442e-01,4.116388564618080892e+00
1.094662249088287354e-01,-4.087887287139892578e+00,-2.463955283164978027e-01,4.095305919647216797e+00,-4.108981861742781128e+00,-2.468287484839432888e-01,4.116388753654023347e+00
1.097581312060356140e-01,-4.080008029937744141e+00,-3.462515175342559814e-01,4.094674110412597656e+00,-4.101717243382786648e+00,-3.472342491246935836e-01,4.116388704730018055e+00
1.100500449538230896e-01,-4.071234226226806641e+00,-4.460158944129943848e-01,4.095592498779296875e+00,-4.092001228152709835e+00,-4.474164919396075857e-01,4.116388656147865532e+00
1.103419512510299683e-01,-4.058138847351074219e+00,-5.453225970268249512e-01,4.094614505767822266e+00,-4.079836595009670219e+00,-5.473468170785854570e-01,4.116388608980711794e+00
1.106338649988174438e-01,-4.044885635375976562e+00,-6.446068286895751953e-01,4.095927238464355469e+00,-4.065232013044633774e+00,-6.469497895552288602e-01,4.116388629622873552e+00
1.109257712960243225e-01,-4.026610374450683594e+00,-7.430920004844665527e-01,4.094603538513183594e+00,-4.048196410886861329e+00,-7.461658103110915263e-01,4.116388902617739376e+00
1.112176850438117981e-01,-4.008335113525390625e+00,-8.415796756744384766e-01,4.095730304718017578e+00,-4.028742262725257817e+00,-8.449202718452600847e-01,4.116388524573901364e+00
1.115095913410186768e-01,-3.985497713088989258e+00,-9.390940070152282715e-01,4.094641685485839844e+00,-4.006876636748674336e+00,-9.431848266608943154e-01,4.116388951419157394e+00
1.118014976382255554e-01,-3.962092399597167969e+00,-1.036487579345703125e+00,4.095422267913818359e+00,-3.982613910104457755e+00,-1.040885251189321403e+00,4.116388667643153809e+00
1.120934113860130310e-01,-3.934896469116210938e+00,-1.132867097854614258e+00,4.094727993011474609e+00,-3.955973935244934570e+00,-1.137948112656791633e+00,4.116388670113215298e+00
1.123853176832199097e-01,-3.906425714492797852e+00,-1.228902220726013184e+00,4.095163345336914062e+00,-3.926964012291412232e+00,-1.234345543810270396e+00,4.116388620545458288e+00
1.126772314310073853e-01,-3.874925851821899414e+00,-1.323954939842224121e+00,4.094863891601562500e+00,-3.895605415591909981e+00,-1.330004787361710017e+00,4.116388500663425987e+00
1.129691377282142639e-01,-3.841467380523681641e+00,-1.418368101119995117e+00,4.094953060150146484e+00,-3.861917297877853983e+00,-1.424868620898725347e+00,4.116388684571711032e+00
1.132610514760017395e-01,-3.805726289749145508e+00,-1.511906623840332031e+00,4.095047473907470703e+00,-3.825924968889772071e+00,-1.518865714104565390e+00,4.116388577996078268e+00
1.135529577732086182e-01,-3.767372369766235352e+00,-1.604437947273254395e+00,4.094790935516357422e+00,-3.787639293725009182e+00,-1.611969143177908403e+00,4.116388701025136321e+00
1.138448715209960938e-01,-3.727460622787475586e+00,-1.696278452873229980e+00,4.095280647277832031e+00,-3.747088193983019622e+00,-1.704108448529603415e+00,4.116388652427866113e+00
1.141367778182029724e-01,-3.684315443038940430e+00,-1.786676526069641113e+00,4.094678878784179688e+00,-3.704296279683432669e+00,-1.795228510204263106e+00,4.116388748833951006e+00
1.144286915659904480e-01,-3.640309810638427734e+00,-1.876638889312744141e+00,4.095561981201171875e+00,-3.659295974139960883e+00,-1.885261077208631342e+00,4.116388751757392050e+00
1.147205978631973267e-01,-3.592492103576660156e+00,-1.964654803276062012e+00,4.094614505767822266e+00,-3.612100275702961216e+00,-1.974180209159438482e+00,4.116388696414638559e+00
1.150125116109848022e-01,-3.544478893280029297e+00,-2.052560567855834961e+00,4.095892906188964844e+00,-3.562744217907185540e+00,-2.061918645033034903e+00,4.116388570211266362e+00
1.153044179081916809e-01,-3.492119789123535156e+00,-2.137952804565429688e+00,4.094599246978759766e+00,-3.511265676440883166e+00,-2.148410594019183772e+00,4.116388554430414182e+00
1.155963316559791565e-01,-3.439759492874145508e+00,-2.223347425460815430e+00,4.095756053924560547e+00,-3.457679544423408302e+00,-2.233631095876888573e+00,4.116388672658628067e+00
1.158882379531860352e-01,-3.383434534072875977e+00,-2.306162834167480469e+00,4.094632625579833984e+00,-3.402025105516648384e+00,-2.317516048838672127e+00,4.116388642389148700e+00
1.161801517009735107e-01,-3.326676130294799805e+00,-2.388699769973754883e+00,4.095443725585937500e+00,-3.344336213290651116e+00,-2.400014634174707506e+00,4.116388581242058642e+00
1.164720579981803894e-01,-3.266692399978637695e+00,-2.468888521194458008e+00,4.094714641571044922e+00,-3.284656649845785648e+00,-2.481065197197424688e+00,4.116388443784240181e+00
1.167639717459678650e-01,-3.205691814422607422e+00,-2.548341274261474609e+00,4.095180511474609375e+00,-3.223003423537641243e+00,-2.560645072745954653e+00,4.116388496815320153e+00
1.170558780431747437e-01,-3.142167568206787109e+00,-2.625746250152587891e+00,4.094845294952392578e+00,-3.159422926687625477e+00,-2.638693596102334560e+00,4.116388845066858870e+00
1.173477917909622192e-01,-3.077091932296752930e+00,-2.701897621154785156e+00,4.094965934753417969e+00,-3.093952544265102578e+00,-2.715163336449589515e+00,4.116388500829891939e+00
1.176396980881690979e-01,-3.010153055191040039e+00,-2.776366710662841797e+00,4.095025539398193359e+00,-3.026642418820145952e+00,-2.789998451162467585e+00,4.116388670775688041e+00
1.179316118359565735e-01,-2.941180467605590820e+00,-2.849007368087768555e+00,4.094799995422363281e+00,-2.957511943548479572e+00,-2.863176307837874912e+00,4.116388643701664130e+00
1.182235181331634521e-01,-2.870958566665649414e+00,-2.920393943786621094e+00,4.095253944396972656e+00,-2.886612682076924230e+00,-2.934641798957265735e+00,4.116388619228567691e+00
1.185154318809509277e-01,-2.798278570175170898e+00,-2.989324808120727539e+00,4.094682693481445312e+00,-2.813986958747801914e+00,-3.004352570659276633e+00,4.116388826730257300e+00
1.188073381781578064e-01,-2.724911212921142578e+00,-3.057487964630126953e+00,4.095530986785888672e+00,-2.739689888241914950e+00,-3.072255472434132884e+00,4.116388510774521059e+00
1.190992519259452820e-01,-2.648722887039184570e+00,-3.122520208358764648e+00,4.094614028930664062e+00,-2.663742954422890996e+00,-3.138331955588968381e+00,4.116388464504834310e+00
1.193911582231521606e-01,-2.572353601455688477e+00,-3.187325000762939453e+00,4.095856666564941406e+00,-2.586203143810089422e+00,-3.202531519144375949e+00,4.116388566713105490e+00
1.196830719709396362e-01,-2.492865800857543945e+00,-3.248280048370361328e+00,4.094594478607177734e+00,-2.507116302317814682e+00,-3.264815912603886261e+00,4.116388598825347245e+00
1.199749782681465149e-01,-2.413379669189453125e+00,-3.309233903884887695e+00,4.095781803131103516e+00,-2.426542706104952707e+00,-3.325138258109181066e+00,4.116388458356731839e+00
1.202668920159339905e-01,-2.331074476242065430e+00,-3.366308689117431641e+00,4.094623565673828125e+00,-2.344505723976795242e+00,-3.383481702561708548e+00,4.116388650422823758e+00
1.205587983131408691e-01,-2.248507261276245117e+00,-3.423018217086791992e+00,4.095465660095214844e+00,-2.261066318062270764e+00,-3.439801524286606238e+00,4.116388638255641830e+00
1.208507120609283447e-01,-2.163730859756469727e+00,-3.476326942443847656e+00,4.094701766967773438e+00,-2.176287796021110665e+00,-3.494055896174946163e+00,4.116388608562768781e+00
1.211426183581352234e-01,-2.078309535980224609e+00,-3.528636455535888672e+00,4.095198154449462891e+00,-2.090194944459578874e+00,-3.546228938718896995e+00,4.116388537498827382e+00
1.214345321059226990e-01,-1.991228461265563965e+00,-3.578076124191284180e+00,4.094828605651855469e+00,-2.002851992215686217e+00,-3.596281222752776952e+00,4.116388555013551276e+00
1.217264384031295776e-01,-1.903185129165649414e+00,-3.625843286514282227e+00,4.094979286193847656e+00,-1.914324927275547594e+00,-3.644175490035359566e+00,4.116388578519159402e+00
1.220183521509170532e-01,-1.813970923423767090e+00,-3.671316623687744141e+00,4.095004081726074219e+00,-1.824639344733253621e+00,-3.689897780396140359e+00,4.116388510347506191e+00
1.223102584481239319e-01,-1.723548054695129395e+00,-3.714410066604614258e+00,4.094809055328369141e+00,-1.733862388961432854e+00,-3.733413475296928130e+00,4.116388582408581520e+00
1.226021721959114075e-01,-1.632376790046691895e+00,-3.755827426910400391e+00,4.095227718353271484e+00,-1.642048569269791480e+00,-3.774696131161684232e+00,4.116388512573607272e+00
1.228940784931182861e-01,-1.539822220802307129e+00,-3.794129133224487305e+00,4.094687461853027344e+00,-1.549267236665090808e+00,-3.813715453284346246e+00,4.116388529915964156e+00
1.231859847903251648e-01,-1.446875333786010742e+00,-3.831407785415649414e+00,4.095501899719238281e+00,-1.455545020110152521e+00,-3.850460358043572118e+00,4.116388741898959758e+00
1.234778985381126404e-01,-1.352440476417541504e+00,-3.864813089370727539e+00,4.094615459442138672e+00,-1.360952201617349644e+00,-3.884902233224505341e+00,4.116388739757198323e+00
1.237698048353195190e-01,-1.257898211479187012e+00,-3.897879123687744141e+00,4.095823287963867188e+00,-1.265545354958070634e+00,-3.917020626833441543e+00,4.116388664411391396e+00
1.240617185831069946e-01,-1.161844134330749512e+00,-3.926295995712280273e+00,4.094591617584228516e+00,-1.169396720467475559e+00,-3.946791962663916742e+00,4.116388646178660515e+00
1.243536248803138733e-01,-1.065792679786682129e+00,-3.954711914062500000e+00,4.095809936523437500e+00,-1.072533848286663982e+00,-3.974207555037834183e+00,4.116388531982908106e+00
1.246455386281013489e-01,-9.684822559356689453e-01,-3.978433132171630859e+00,4.094616889953613281e+00,-9.750295389272763957e-01,-3.999246459262321363e+00,4.116388568114403235e+00
1.249374449253082275e-01,-8.710751533508300781e-01,-4.001782417297363281e+00,4.095489978790283203e+00,-8.769573948372250127e-01,-4.021890126949863919e+00,4.116388522189868837e+00
1.252293586730957031e-01,-7.728101611137390137e-01,-4.021101474761962891e+00,4.094690799713134766e+00,-7.783455328856458966e-01,-4.042132026967929725e+00,4.116388355342933458e+00
1.255212724208831787e-01,-6.743118762969970703e-01,-4.039321422576904297e+00,4.095218181610107422e+00,-6.792681654906027600e-01,-4.059956958713581088e+00,4.116388677865076673e+00
1.258131712675094604e-01,-5.752908587455749512e-01,-4.054200649261474609e+00,4.094814300537109375e+00,-5.797844877858714385e-01,-4.075353331773056809e+00,4.116388566580040376e+00
1.261050850152969360e-01,-4.759739339351654053e-01,-4.067239284515380859e+00,4.094995021820068359e+00,-4.799697794730289901e-01,-4.088310730783629943e+00,4.116388662486569316e+00
1.263969987630844116e-01,-3.763818740844726562e-01,-4.077651500701904297e+00,4.094985485076904297e+00,-3.798523300611705289e-01,-4.098825250803225906e+00,4.116388736413876259e+00
1.266889125108718872e-01,-2.765185832977294922e-01,-4.085474014282226562e+00,4.094821453094482422e+00,-2.795077805821749029e-01,-4.106888389664364425e+00,4.116388811150609506e+00
1.269808113574981689e-01,-1.765616089105606079e-01,-4.091397762298583984e+00,4.095205307006835938e+00,-1.789960393315922493e-01,-4.112495245561412105e+00,4.116388796853573950e+00
1.272727251052856445e-01,-7.642576098442077637e-02,-4.093982696533203125e+00,4.094695568084716797e+00,-7.839296502551704182e-02,-4.115642089897146860e+00,4.116388619785363190e+00
1.275646388530731201e-01,2.370964549481868744e-02,-4.095406055450439453e+00,4.095474243164062500e+00,2.227268073037462146e-02,-4.116328363620257669e+00,4.116388619828252438e+00
1.278565526008605957e-01,1.238435283303260803e-01,-4.092746257781982422e+00,4.094619750976562500e+00,1.229250086304476686e-01,-4.114552723843789117e+00,4.116388547627294336e+00
1.281484514474868774e-01,2.239500731229782104e-01,-4.089665412902832031e+00,4.095792770385742188e+00,2.234881528720762955e-01,-4.110317166764075658e+00,4.116388485780907658e+00
1.284403651952743530e-01,3.238074779510498047e-01,-4.081768035888671875e+00,4.094592094421386719e+00,3.239333333400520876e-01,-4.103623041816122807e+00,4.116388571766884219e+00
1.287322789430618286e-01,4.236648380756378174e-01,-4.073870658874511719e+00,4.095840930938720703e+00,4.241847356210880493e-01,-4.094474729780482214e+00,4.116388708898236715e+00
1.290241926908493042e-01,5.230053663253784180e-01,-4.061073780059814453e+00,4.094613075256347656e+00,5.241825144760364763e-01,-4.082877346203766855e+00,4.116388554622405493e+00
1.293160915374755859e-01,6.223074197769165039e-01,-4.047961235046386719e+00,4.095516681671142578e+00,6.238511884006059383e-01,-4.068840514931940433e+00,4.116388397760889717e+00
1.296080052852630615e-01,7.209579944610595703e-01,-4.030713081359863281e+00,4.094682693481445312e+00,7.231623705886259801e-01,-4.052368442345692046e+00,4.116388442160750394e+00
1.298999190330505371e-01,8.194426298141479492e-01,-4.012419700622558594e+00,4.095241069793701172e+00,8.220411488826110391e-01,-4.033473129760622555e+00,4.116388846909046606e+00
1.301918327808380127e-01,9.172092676162719727e-01,-3.990755558013916016e+00,4.094801902770996094e+00,9.204281525522919338e-01,-4.012164933843767045e+00,4.116388640589756953e+00
1.304837316274642944e-01,1.014596462249755859e+00,-3.967333793640136719e+00,4.095014095306396484e+00,1.018249555064346445e+00,-3.988461088636968022e+00,4.116388467086157021e+00
1.307756453752517700e-01,1.111286878585815430e+00,-3.941296577453613281e+00,4.094969749450683594e+00,1.115477307026951026e+00,-3.962368658234355578e+00,4.116388587858296866e+00
1.310675591230392456e-01,1.207319498062133789e+00,-3.912807941436767578e+00,4.094836235046386719e+00,1.212037780424459088e+00,-3.933906305125019820e+00,4.116388514059215353e+00
1.313594728708267212e-01,1.302743434906005859e+00,-3.882448911666870117e+00,4.095185756683349609e+00,1.307873488154251307e+00,-3.903091277444056928e+00,4.116388536214317106e+00
1.316513717174530029e-01,1.397148370742797852e+00,-3.848974466323852539e+00,4.094707489013671875e+00,1.402912126308856866e+00,-3.869947467131023888e+00,4.116388688219111636e+00
1.319432854652404785e-01,1.491118073463439941e+00,-3.814352989196777344e+00,4.095451354980468750e+00,1.497126748156511811e+00,-3.834484069895170766e+00,4.116388779297397882e+00
1.322351992130279541e-01,1.583646178245544434e+00,-3.775981187820434570e+00,4.094626903533935547e+00,1.590445913965790714e+00,-3.796727112566954165e+00,4.116388583765079545e+00
1.325271129608154297e-01,1.675975799560546875e+00,-3.737164497375488281e+00,4.095765590667724609e+00,1.682814007158614178e+00,-3.756699780813477219e+00,4.116388735998248727e+00
1.328190118074417114e-01,1.766361951828002930e+00,-3.694005489349365234e+00,4.094595432281494141e+00,1.774161313079869462e+00,-3.714432132762982786e+00,4.116388518316929535e+00
1.331109255552291870e-01,1.856752634048461914e+00,-3.650844335556030273e+00,4.095875263214111328e+00,1.864462007312515768e+00,-3.669936926643925457e+00,4.116388662681948141e+00
1.334028393030166626e-01,1.944877266883850098e+00,-3.603235244750976562e+00,4.094612598419189453e+00,1.953647603655061404e+00,-3.623246827529809977e+00,4.116388773241905774e+00
1.336947530508041382e-01,2.032886981964111328e+00,-3.555400848388671875e+00,4.095546722412109375e+00,2.041664694125321589e+00,-3.574389522801996399e+00,4.116388609443297320e+00
1.339866518974304199e-01,2.118764877319335938e+00,-3.503887653350830078e+00,4.094678878784179688e+00,2.128447365395274016e+00,-3.523402651302610877e+00,4.116388517920089640e+00
1.342785656452178955e-01,2.204150199890136719e+00,-3.451512336730957031e+00,4.095267295837402344e+00,2.213970773190152563e+00,-3.470300866029103926e+00,4.116388548874189368e+00
1.345704793930053711e-01,2.287621498107910156e+00,-3.396192073822021484e+00,4.094793319702148438e+00,2.298170222808223251e+00,-3.415123697316821083e+00,4.116388737835302791e+00
1.348623782396316528e-01,2.370144128799438477e+00,-3.339422225952148438e+00,4.095036506652832031e+00,2.380981883723797043e+00,-3.357912810392006620e+00,4.116388365158912599e+00
1.351542919874191284e-01,2.451040506362915039e+00,-3.280407190322875977e+00,4.094956874847412109e+00,2.462382855567768480e+00,-3.298685455370041542e+00,4.116388594492013553e+00
1.354462057352066040e-01,2.530482769012451172e+00,-3.219392538070678711e+00,4.094854354858398438e+00,2.542311477101013129e+00,-3.237484937383266814e+00,4.116388753067798945e+00
1.357381194829940796e-01,2.608645200729370117e+00,-3.156799077987670898e+00,4.095169067382812500e+00,2.620719353743169222e+00,-3.174347939052117429e+00,4.116388559070734310e+00
1.360300183296203613e-01,2.684780836105346680e+00,-3.091713190078735352e+00,4.094720840454101562e+00,2.697547999890171244e+00,-3.109323208056138821e+00,4.116388711463967454e+00
1.363219320774078369e-01,2.760055065155029297e+00,-3.025664091110229492e+00,4.095429897308349609e+00,2.772775478936300608e+00,-3.042428696859640347e+00,4.116388736752820243e+00
