x_m,Pre_sim,Pim_sim,p_abs_sim,Pre_analytic,Pim_analytic,p_abs_analytic
1.955796405673027039e-02,6.164084188640117645e-04,3.213248252868652344e+00,3.213248252868652344e+00,7.173329799509731196e-04,3.214051334548864158e+00,3.214051414598393830e+00
1.984987407922744751e-02,5.329122068360447884e-04,3.469424486160278320e+00,3.469424486160278320e+00,6.116988544771303658e-04,3.470210956981280237e+00,3.470211010893778258e+00
2.014178410172462463e-02,4.433387075550854206e-04,3.686008930206298828e+00,3.686008930206298828e+00,5.112339820763434680e-04,3.686726890583578164e+00,3.686726926029678886e+00
2.043369412422180176e-02,3.487095236778259277e-04,3.860579252243041992e+00,3.860579252243041992e+00,3.989223437284728359e-04,3.861112236707084477e+00,3.861112257315011398e+00
2.072560414671897888e-02,2.500803384464234114e-04,3.990874767303466797e+00,3.990874767303466797e+00,2.895419345397031493e-04,3.991380251694493175e+00,3.991380262196440487e+00
2.101751416921615601e-02,1.485991379013285041e-04,4.075617313385009766e+00,4.075617313385009766e+00,1.771831690470064286e-04,4.076039571008083229e+00,4.076039574859110282e+00
2.130942419171333313e-02,4.542267924989573658e-05,4.113900661468505859e+00,4.113900661468505859e+00,4.728541551241424230e-05,4.114122282455650037e+00,4.114122282727386448e+00
2.160133421421051025e-02,-5.827547283843159676e-05,4.105020999908447266e+00,4.105020999908447266e+00,-6.758963921072230958e-05,4.105195426089761845e+00,4.105195426646173651e+00
2.189324423670768738e-02,-1.613060449017211795e-04,4.049271106719970703e+00,4.049271106719970703e+00,-1.904538163899049659e-04,4.049360299181650191e+00,4.049360303660463067e+00
2.218515425920486450e-02,-2.624988555908203125e-04,3.947360515594482422e+00,3.947360515594482422e+00,-3.176446142465419323e-04,3.947257879486175458e+00,3.947257892266959445e+00
2.247706428170204163e-02,-3.606842365115880966e-04,3.800211668014526367e+00,3.800211668014526367e+00,-4.260673669867369234e-04,3.800047973740924956e+00,3.800047997626597063e+00
2.276897430419921875e-02,-4.547482822090387344e-04,3.609658956527709961e+00,3.609658956527709961e+00,-5.301765827324733194e-04,3.609415113792095120e+00,3.609415152730149678e+00
2.306088432669639587e-02,-5.436288774944841862e-04,3.377956867218017578e+00,3.377956867218017578e+00,-6.353017178416918041e-04,3.377542720984041402e+00,3.377542780732844641e+00
2.335279434919357300e-02,-6.262826500460505486e-04,3.107554674148559570e+00,3.107554674148559570e+00,-7.269113600059278531e-04,3.107071988106143934e+00,3.107072073137987278e+00
2.364470437169075012e-02,-7.017790339887142181e-04,2.801648139953613281e+00,2.801648139953613281e+00,-8.217689878085877040e-04,2.801108571124912849e+00,2.801108691667233419e+00
2.393661439418792725e-02,-7.692757644690573215e-04,2.463804244995117188e+00,2.463804244995117188e+00,-8.962912104996556984e-04,2.463126730465853065e+00,2.463126893538645223e+00
2.422852441668510437e-02,-8.279636385850608349e-04,2.097740650177001953e+00,2.097740650177001953e+00,-9.656113854131407551e-04,2.097006409649950331e+00,2.097006631968130641e+00
2.452043443918228149e-02,-8.771866559982299805e-04,1.707703828811645508e+00,1.707704067230224609e+00,-1.026695327872541611e-03,1.706931568437620284e+00,1.706931877208991200e+00
2.481234446167945862e-02,-9.164102375507354736e-04,1.298200488090515137e+00,1.298200845718383789e+00,-1.069171083199296464e-03,1.297338154013253364e+00,1.297338594579426241e+00
2.510425262153148651e-02,-9.451435762457549572e-04,8.738329410552978516e-01,8.738334774971008301e-01,-1.100821652755744513e-03,8.729206085302972928e-01,8.729213026414326393e-01
2.539616264402866364e-02,-9.630691492930054665e-04,4.394756555557250977e-01,4.394766986370086670e-01,-1.121727664818349341e-03,4.385360374604126976e-01,4.385374720869751886e-01
2.568807266652584076e-02,-9.700163500383496284e-04,1.101719899452291429e-04,9.762528934516012669e-04,-1.129642632438698563e-03,-8.594800899649039389e-04,1.419435980264383912e-03
2.597998268902301788e-02,-9.658633498474955559e-04,-4.392634034156799316e-01,4.392644464969635010e-01,-1.124070915357815170e-03,-4.402451456752339287e-01,4.402465807090734651e-01
2.627189271152019501e-02,-9.506618371233344078e-04,-8.736060857772827148e-01,8.736066222190856934e-01,-1.106861182303326948e-03,-8.746081131922811558e-01,8.746088135866451063e-01
2.656380273401737213e-02,-9.246234549209475517e-04,-1.297990202903747559e+00,1.297990560531616211e+00,-1.075835916232754626e-03,-1.298969459040074215e+00,1.298969904555829835e+00
2.685571275651454926e-02,-8.880078094080090523e-04,-1.707532405853271484e+00,1.707532644271850586e+00,-1.032078539959856199e-03,-1.708488341309917002e+00,1.708488653043392036e+00
2.714762277901172638e-02,-8.412307943217456341e-04,-2.097529649734497070e+00,2.097529649734497070e+00,-9.762952918011004975e-04,-2.098485247970668599e+00,2.098485475075539952e+00
2.743953280150890350e-02,-7.848644163459539413e-04,-2.463615417480468750e+00,2.463615417480468750e+00,-9.136484921165485525e-04,-2.464510252738168816e+00,2.464510422093020736e+00
2.773144282400608063e-02,-7.195224170573055744e-04,-2.801535606384277344e+00,2.801535606384277344e+00,-8.361077030719955838e-04,-2.802367877831849263e+00,2.802368002561382632e+00
2.802335284650325775e-02,-6.459444994106888771e-04,-3.107380151748657227e+00,3.107380151748657227e+00,-7.487444913291415151e-04,-3.108204279714602780e+00,3.108204369898235342e+00
2.831526286900043488e-02,-5.650031962431967258e-04,-3.377802848815917969e+00,3.377802848815917969e+00,-6.525601945078174588e-04,-3.378525022157968571e+00,3.378525085178784249e+00
2.860717289149761200e-02,-4.776025016326457262e-04,-3.609618902206420898e+00,3.609618902206420898e+00,-5.555638402886551924e-04,-3.610245319498522232e+00,3.610245362245088074e+00
2.889908291399478912e-02,-3.847334010060876608e-04,-3.800095081329345703e+00,3.800095081329345703e+00,-4.528471110727478243e-04,-3.800711230561654830e+00,3.800711257539566290e+00
2.919099293649196625e-02,-2.874788187909871340e-04,-3.947252511978149414e+00,3.947252511978149414e+00,-3.304187382835778474e-04,-3.947743123609835258e+00,3.947743137437551120e+00
2.948290295898914337e-02,-1.869379484560340643e-04,-4.049309253692626953e+00,4.049309253692626953e+00,-2.092781556518170081e-04,-4.049669198734380693e+00,4.049669204141901346e+00
2.977481298148632050e-02,-8.425654959864914417e-05,-4.104975700378417969e+00,4.104975700378417969e+00,-9.548540562520514815e-05,-4.105322178204724004e+00,4.105322179315168185e+00
3.006672300398349762e-02,1.938475179485976696e-05,-4.113847732543945312e+00,4.113847732543945312e+00,1.931786218861108578e-05,-4.114064597699728765e+00,4.114064597745082708e+00
3.035863302648067474e-02,1.228063774760812521e-04,-4.075731277465820312e+00,4.075731277465820312e+00,1.494996144600645757e-04,-4.075797985911617793e+00,4.075797988653428128e+00
3.065054304897785187e-02,2.248196396976709366e-04,-3.990905284881591797e+00,3.990905284881591797e+00,2.700958675416528635e-04,-3.990959432357180869e+00,3.990959441496810367e+00
3.094245120882987976e-02,3.242686507292091846e-04,-3.860587358474731445e+00,3.860587358474731445e+00,3.782516895264873610e-04,-3.860515972854011491e+00,3.860515991384480206e+00
3.123436123132705688e-02,4.200176044832915068e-04,-3.686187267303466797e+00,3.686187267303466797e+00,4.984502400836014367e-04,-3.685965948869318609e+00,3.685965982571832722e+00
3.152627125382423401e-02,5.109505145810544491e-04,-3.469527244567871094e+00,3.469527244567871094e+00,5.988525256743245772e-04,-3.469291258216557594e+00,3.469291309902092557e+00
3.181818127632141113e-02,5.960579728707671165e-04,-3.213319540023803711e+00,3.213319540023803711e+00,6.992505937034972823e-04,-3.212978532483810046e+00,3.212978608573858974e+00
3.211009129881858826e-02,6.743634003214538097e-04,-2.920433282852172852e+00,2.920433282852172852e+00,7.856939721888686482e-04,-2.919947319834322208e+00,2.919947425540854180e+00
3.240200132131576538e-02,7.449351251125335693e-04,-2.594050645828247070e+00,2.594050645828247070e+00,8.640987791300018279e-04,-2.593550064227546414e+00,2.593550208174387972e+00
3.269391134381294250e-02,8.070135372690856457e-04,-2.238104104995727539e+00,2.238104104995727539e+00,9.421933664257149893e-04,-2.237530133776227004e+00,2.237530332148594869e+00
3.298582136631011963e-02,8.598855347372591496e-04,-1.856617450714111328e+00,1.856617689132690430e+00,1.001597795002553493e-03,-1.855928104564108061e+00,1.855928374832678251e+00
3.327773138880729675e-02,9.028923232108354568e-04,-1.453826069831848145e+00,1.453826189041137695e+00,1.052333463763424279e-03,-1.453127763596330224e+00,1.453128144638383690e+00
3.356964141130447388e-02,9.356057271361351013e-04,-1.034471392631530762e+00,1.034471750259399414e+00,1.092569496127834610e-03,-1.033730956928730960e+00,1.033731534307091637e+00
3.386155143380165100e-02,9.576490265317261219e-04,-6.033120751380920410e-01,6.033127903938293457e-01,1.116147138921505435e-03,-6.025071566930171318e-01,6.025081905258546922e-01
3.415346145629882812e-02,9.687010897323489189e-04,-1.652237027883529663e-01,1.652265340089797974e-01,1.128116934466407871e-03,-1.643985698592158318e-01,1.644024404307104226e-01
3.444537147879600525e-02,9.687103447504341602e-04,2.747364938259124756e-01,2.747381925582885742e-01,1.127890925383894394e-03,2.755806921052803560e-01,2.755830001998760825e-01
3.473728150129318237e-02,9.576757438480854034e-04,7.115721106529235840e-01,7.115727066993713379e-01,1.115585804591519813e-03,7.124188232537529419e-01,7.124196967083022969e-01
3.502919152379035950e-02,9.356450755149126053e-04,1.140242934226989746e+00,1.140243291854858398e+00,1.087674805279036658e-03,1.141101224509910583e+00,1.141101742884699677e+00
3.532110154628753662e-02,9.029493085108697414e-04,1.555903077125549316e+00,1.555903315544128418e+00,1.051258304754194763e-03,1.556759705776921354e+00,1.556760060726980033e+00
3.561301156878471375e-02,8.599599823355674744e-04,1.953833460807800293e+00,1.953833699226379395e+00,1.000090359300734267e-03,1.954622527699857226e+00,1.954622783549937681e+00
3.590492159128189087e-02,8.070976473391056061e-04,2.329339027404785156e+00,2.329339027404785156e+00,9.327833941643508611e-04,2.330144500951653708e+00,2.330144687653556534e+00
3.619683161377906799e-02,7.450340199284255505e-04,2.678273677825927734e+00,2.678273677825927734e+00,8.633401756225618333e-04,2.679054240377849005e+00,2.679054379485939386e+00
3.648874163627624512e-02,6.744767306372523308e-04,2.996682167053222656e+00,2.996682167053222656e+00,7.849864028577943197e-04,2.997350805858852496e+00,2.997350908650231016e+00
3.678065165877342224e-02,5.961781134828925133e-04,3.280706167221069336e+00,3.280706167221069336e+00,6.921582426730882309e-04,3.281392021531480907e+00,3.281392094531449199e+00
3.707256168127059937e-02,5.110813654027879238e-04,3.527300596237182617e+00,3.527300596237182617e+00,5.979947674229684016e-04,3.527942660393053043e+00,3.527942711073829063e+00
3.736447170376777649e-02,4.201577685307711363e-04,3.733688116073608398e+00,3.733688116073608398e+00,4.833168308380539737e-04,3.734173504954536593e+00,3.734173536232562984e+00
3.765638172626495361e-02,3.244126855861395597e-04,3.897248029708862305e+00,3.897248029708862305e+00,3.771517372444679428e-04,3.897742837590330023e+00,3.897742855837228237e+00
3.794829174876213074e-02,2.249683893751353025e-04,4.016333103179931641e+00,4.016333103179931641e+00,2.575202784012663019e-04,4.016771463393276953e+00,4.016771471648251435e+00
3.824020177125930786e-02,1.229589106515049934e-04,4.089634418487548828e+00,4.089634418487548828e+00,1.366830821989269108e-04,4.089902797769851439e+00,4.089902800053801357e+00
3.853211179375648499e-02,1.953744867932982743e-05,4.116040706634521484e+00,4.116040706634521484e+00,1.427072287535619142e-05,4.116300075881914822e+00,4.116300075906652367e+00
3.882402181625366211e-02,-8.410440204897895455e-05,4.095461368560791016e+00,4.095461368560791016e+00,-1.005112567188496021e-04,4.095662400565871053e+00,4.095662401799189389e+00
3.911592811346054077e-02,-1.867866376414895058e-04,4.028196811676025391e+00,4.028196811676025391e+00,-2.181405734888534605e-04,4.028226725736513636e+00,4.028226731642996938e+00
3.940783813595771790e-02,-2.873311168514192104e-04,3.914754867553710938e+00,3.914754867553710938e+00,-3.370859989290063961e-04,3.914762328480751563e+00,3.914762342993378219e+00
3.969974815845489502e-02,-3.845921019092202187e-04,3.756611824035644531e+00,3.756611824035644531e+00,-4.519951756919933549e-04,3.756566164539931307e+00,3.756566191732270354e+00
3.999165818095207214e-02,-4.774690896738320589e-04,3.555645704269409180e+00,3.555645704269409180e+00,-5.566062286827965118e-04,3.555440406589568170e+00,3.555440450158079635e+00
4.028356820344924927e-02,-5.648768856190145016e-04,3.313931465148925781e+00,3.313931465148925781e+00,-6.661213632052329124e-04,3.313697623086456101e+00,3.313697690038501342e+00
4.057547822594642639e-02,-6.458293064497411251e-04,3.034367084503173828e+00,3.034367084503173828e+00,-7.553258665439533965e-04,3.034081721037941826e+00,3.034081815056034692e+00
4.086738824844360352e-02,-7.194204954430460930e-04,2.720210313796997070e+00,2.720210313796997070e+00,-8.419768293065175860e-04,2.719801625823364599e+00,2.719801756149958560e+00
4.115929827094078064e-02,-7.847722736187279224e-04,2.374888658523559570e+00,2.374888658523559570e+00,-9.142630153308472802e-04,2.374437581576861689e+00,2.374437757592612996e+00
4.145120829343795776e-02,-8.411540766246616840e-04,2.002436399459838867e+00,2.002436399459838867e+00,-9.769971961379290970e-04,2.001940993755012776e+00,2.001941232154512917e+00
4.174311831593513489e-02,-8.879476226866245270e-04,1.607155561447143555e+00,1.607155799865722656e+00,-1.035837060688791621e-03,1.606583362138900739e+00,1.606583696064400657e+00
4.203502833843231201e-02,-9.245747933164238930e-04,1.193463921546936035e+00,1.193464159965515137e+00,-1.078543213507487464e-03,1.192861126667574601e+00,1.192861614257957115e+00
4.232693836092948914e-02,-9.506311034783720970e-04,7.661421298980712891e-01,7.661426663398742676e-01,-1.107082656359271522e-03,7.655009511660748611e-01,7.655017517081024181e-01
4.261884838342666626e-02,-9.658511844463646412e-04,3.300793468952178955e-01,3.300807774066925049e-01,-1.125646262745121562e-03,3.294091408887735994e-01,3.294110641441612142e-01
4.291075840592384338e-02,-9.700161754153668880e-04,-1.097679808735847473e-01,1.097722575068473816e-01,-1.129358102412523785e-03,-1.104621364323317562e-01,1.104679095254298832e-01
4.320266842842102051e-02,-9.630877175368368626e-04,-5.483464598655700684e-01,5.483472943305969238e-01,-1.120692918425675528e-03,-5.490634345649474390e-01,5.490645782864468361e-01
4.349457845091819763e-02,-9.451805381104350090e-04,-9.806804656982421875e-01,9.806809425354003906e-01,-1.100533358277534053e-03,-9.813985370092861427e-01,9.813991540742431630e-01
4.378648847341537476e-02,-9.164584334939718246e-04,-1.401800632476806641e+00,1.401800990104675293e+00,-1.068342995196595174e-03,-1.402521119968532570e+00,1.402521526863150347e+00
4.407839849591255188e-02,-8.772523142397403717e-04,-1.806871175765991211e+00,1.806871414184570312e+00,-1.019677194293043977e-03,-1.807599598048970524e+00,1.807599885651794303e+00
4.437030851840972900e-02,-8.280457113869488239e-04,-2.191349029541015625e+00,2.191349029541015625e+00,-9.597897216308321931e-04,-2.192034190372583513e+00,2.192034400496191360e+00
4.466221854090690613e-02,-7.693672669120132923e-04,-2.550770044326782227e+00,2.550770044326782227e+00,-8.954892939332970451e-04,-2.551424965097241149e+00,2.551425122244925348e+00
4.495412856340408325e-02,-7.018852629698812962e-04,-2.880987882614135742e+00,2.880987882614135742e+00,-8.087461708874087683e-04,-2.881652397847474845e+00,2.881652511336241673e+00
4.524603858590126038e-02,-6.264015682972967625e-04,-3.178367376327514648e+00,3.178367376327514648e+00,-7.259797200683487748e-04,-3.178961450796831123e+00,3.178961533692858055e+00
4.553794860839843750e-02,-5.437545478343963623e-04,-3.439412832260131836e+00,3.439412832260131836e+00,-6.328340363249081212e-04,-3.439947640737688772e+00,3.439947698947718902e+00
4.582985863089561462e-02,-4.548841970972716808e-04,-3.661073446273803711e+00,3.661073446273803711e+00,-5.291636229745671442e-04,-3.661620050426973805e+00,3.661620088663346984e+00
4.612176865339279175e-02,-3.608279803302139044e-04,-3.841001510620117188e+00,3.841001510620117188e+00,-4.232670492720974273e-04,-3.841457542226758282e+00,3.841457565545380870e+00
4.641367867588996887e-02,-2.626458299346268177e-04,-3.977033853530883789e+00,3.977033853530883789e+00,-3.014611097371296404e-04,-3.977394266968335756e+00,3.977394278392750060e+00
4.670558869838714600e-02,-1.614579086890444160e-04,-4.067512989044189453e+00,4.067512989044189453e+00,-1.874422429993197073e-04,-4.067888221569567975e+00,4.067888225888097509e+00
