x_m,Pre_sim,Pim_sim,p_abs_sim,Pre_analytic,Pim_analytic,p_abs_analytic
1.021684706211090088e-02,-9.298391523770987988e-04,-2.360393524169921875e+00,2.360393524169921875e+00,-9.311481242510482757e-04,-2.375847590741040793e+00,2.375847773209983416e+00
1.050875708460807800e-02,-8.563844021409749985e-04,-2.706680536270141602e+00,2.706680536270141602e+00,-8.563424061689020681e-04,-2.721091542697642307e+00,2.721091677445460544e+00
1.080066710710525513e-02,-7.731720106676220894e-04,-3.022259950637817383e+00,3.022259950637817383e+00,-7.655398725390319967e-04,-3.035237532426919405e+00,3.035237628968175283e+00
1.109257712960243225e-02,-6.811188068240880966e-04,-3.303488016128540039e+00,3.303488016128540039e+00,-6.768902774433000835e-04,-3.314712406146266055e+00,3.314712475259418145e+00
1.138448715209960938e-02,-5.810452857986092567e-04,-3.545799493789672852e+00,3.545799493789672852e+00,-5.816037651376515689e-04,-3.556310451766952596e+00,3.556310499325081143e+00
1.167639717459678650e-02,-4.743975005112588406e-04,-3.747709274291992188e+00,3.747709274291992188e+00,-4.730323562481789806e-04,-3.757267503816474452e+00,3.757267533593380726e+00
1.196830719709396362e-02,-3.623774973675608635e-04,-3.906958580017089844e+00,3.906958580017089844e+00,-3.665318231999654605e-04,-3.915295087377325345e+00,3.915295104533832227e+00
1.226021721959114075e-02,-2.462467236910015345e-04,-4.021762371063232422e+00,4.021762371063232422e+00,-2.406870103602292571e-04,-4.028579849296582971e+00,4.028579856486491195e+00
1.255212631076574326e-02,-1.273121015401557088e-04,-4.090831279754638672e+00,4.090831279754638672e+00,-1.273717152792372995e-04,-4.095835363383677930e+00,4.095835365364171032e+00
1.284403633326292038e-02,-6.910601769050117582e-06,-4.113383293151855469e+00,4.113383293151855469e+00,-4.881147031279540123e-06,-4.116288497515796507e+00,4.116288497518690193e+00
1.313594635576009750e-02,1.136026839958503842e-04,-4.089151859283447266e+00,4.089151859283447266e+00,1.254442623399957830e-04,-4.089707896966111811e+00,4.089707898889997750e+00
1.342785637825727463e-02,2.328233240405097604e-04,-4.017581939697265625e+00,4.017581939697265625e+00,2.388484416363068714e-04,-4.016394925389410453e+00,4.016394932491373027e+00
1.371976640075445175e-02,3.493234398774802685e-04,-3.899415493011474609e+00,3.899415493011474609e+00,3.497126349780770244e-04,-3.897187099127072951e+00,3.897187114817739051e+00
1.401167642325162888e-02,4.618181555997580290e-04,-3.736939668655395508e+00,3.736939668655395508e+00,4.642297191466717679e-04,-3.733449673162590354e+00,3.733449702024534744e+00
1.430358644574880600e-02,5.690425750799477100e-04,-3.531994581222534180e+00,3.531994581222534180e+00,5.731965009605735802e-04,-3.527052602811514781e+00,3.527052649387830030e+00
1.459549646824598312e-02,6.697917706333100796e-04,-3.286889791488647461e+00,3.286889791488647461e+00,6.754423217153606796e-04,-3.280353763408343504e+00,3.280353832946929504e+00
1.488740649074316025e-02,7.629314786754548550e-04,-3.004382371902465820e+00,3.004382371902465820e+00,7.645626610054848202e-04,-2.996165976999314307e+00,2.996166074549993841e+00
1.517931651324033737e-02,8.474122732877731323e-04,-2.687646389007568359e+00,2.687646389007568359e+00,8.503430225157130760e-04,-2.677748131023077516e+00,2.677748266040114622e+00
1.547122560441493988e-02,9.222811204381287098e-04,-2.340234041213989258e+00,2.340234041213989258e+00,9.252571202657758212e-04,-2.328733841254422288e+00,2.328734025066906632e+00
1.576313562691211700e-02,9.863151935860514641e-04,-1.965304374694824219e+00,1.965304613113403320e+00,9.901929002936330285e-04,-1.953109630825021314e+00,1.953109881830366934e+00
1.605504564940929413e-02,1.039062743075191975e-03,-1.568037152290344238e+00,1.568037509918212891e+00,1.040321935472544347e-03,-1.555161097498569678e+00,1.555161445459179781e+00
1.634695567190647125e-02,1.079982030205428600e-03,-1.153031468391418457e+00,1.153031826019287109e+00,1.081842597837792685e-03,-1.139449546375419065e+00,1.139450059949340011e+00
1.663886569440364838e-02,1.108614960685372353e-03,-7.249608635902404785e-01,7.249616980552673340e-01,1.110923565980910131e-03,-7.107171060465162782e-01,7.107179742895943786e-01
1.693077571690082550e-02,1.124640344642102718e-03,-2.886412143707275391e-01,2.886433899402618408e-01,1.126524663728454417e-03,-2.738646078196185774e-01,2.738669247536318907e-01
1.722268573939800262e-02,1.127876807004213333e-03,1.510204672813415527e-01,1.510246843099594116e-01,1.129348130287384250e-03,1.661249676874304027e-01,1.661288064013859422e-01
1.751459576189517975e-02,1.118284999392926693e-03,5.890761017799377441e-01,5.890771746635437012e-01,1.120200509070341886e-03,6.042163438042572610e-01,6.042173822138561246e-01
1.780650578439235687e-02,1.095830462872982025e-03,1.020465850830078125e+00,1.020466446876525879e+00,1.095649709632263080e-03,1.035388020321829972e+00,1.035388600031043715e+00
1.809841580688953400e-02,1.060581649653613567e-03,1.439893603324890137e+00,1.439893960952758789e+00,1.059475581196846986e-03,1.454736787217131289e+00,1.454737173021755314e+00
1.839032582938671112e-02,1.013283152133226395e-03,1.842819690704345703e+00,1.842819929122924805e+00,1.014179516226581266e-03,1.857470213631177369e+00,1.857470490502377336e+00
1.868223585188388824e-02,9.544708882458508015e-04,2.224713087081909180e+00,2.224713325500488281e+00,9.586559245963633281e-04,2.238978353484239570e+00,2.238978558716491651e+00
1.897414587438106537e-02,8.848073193803429604e-04,2.581285715103149414e+00,2.581285715103149414e+00,8.823658711416415426e-04,2.594890733511296066e+00,2.594890883531005610e+00
1.926605589687824249e-02,8.050765609368681908e-04,2.908522605895996094e+00,2.908522605895996094e+00,8.006787296190423552e-04,2.921158415630326743e+00,2.921158525361865266e+00
1.955796405673027039e-02,7.161748944781720638e-04,3.202736377716064453e+00,3.202736377716064453e+00,7.173329799509731196e-04,3.214051334548864158e+00,3.214051414598393830e+00
1.984987407922744751e-02,6.190992426127195358e-04,3.460609912872314453e+00,3.460609912872314453e+00,6.116988544771303658e-04,3.470210956981280237e+00,3.470211010893778258e+00
2.014178410172462463e-02,5.147844203747808933e-04,3.678105354309082031e+00,3.678105354309082031e+00,5.112339820763434680e-04,3.686726890583578164e+00,3.686726926029678886e+00
2.043369412422180176e-02,4.045752866659313440e-04,3.853249549865722656e+00,3.853249549865722656e+00,3.989223437284728359e-04,3.861112236707084477e+00,3.861112257315011398e+00
2.072560414671897888e-02,2.897942613344639540e-04,3.984530448913574219e+00,3.984530448913574219e+00,2.895419345397031493e-04,3.991380251694493175e+00,3.991380262196440487e+00
2.101751416921615601e-02,1.717322884360328317e-04,4.070482730865478516e+00,4.070482730865478516e+00,1.771831690470064286e-04,4.076039571008083229e+00,4.076039574859110282e+00
2.130942419171333313e-02,5.171855809749104083e-05,4.110142230987548828e+00,4.110142230987548828e+00,4.728541551241424230e-05,4.114122282455650037e+00,4.114122282727386448e+00
2.160133421421051025e-02,-6.889667565701529384e-05,4.103059768676757812e+00,4.103059768676757812e+00,-6.758963921072230958e-05,4.105195426089761845e+00,4.105195426646173651e+00
2.189324423670768738e-02,-1.887562975753098726e-04,4.049305438995361328e+00,4.049305438995361328e+00,-1.904538163899049659e-04,4.049360299181650191e+00,4.049360303660463067e+00
2.218515425920486450e-02,-3.064960474148392677e-04,3.949275255203247070e+00,3.949275255203247070e+00,-3.176446142465419323e-04,3.947257879486175458e+00,3.947257892266959445e+00
2.247706428170204163e-02,-4.206277371849864721e-04,3.802830457687377930e+00,3.802830457687377930e+00,-4.260673669867369234e-04,3.800047973740924956e+00,3.800047997626597063e+00
2.276897430419921875e-02,-5.299395415931940079e-04,3.613188743591308594e+00,3.613188743591308594e+00,-5.301765827324733194e-04,3.609415113792095120e+00,3.609415152730149678e+00
2.306088432669639587e-02,-6.332026678137481213e-04,3.382497787475585938e+00,3.382497787475585938e+00,-6.353017178416918041e-04,3.377542720984041402e+00,3.377542780732844641e+00
2.335279434919357300e-02,-7.292563095688819885e-04,3.113358736038208008e+00,3.113358736038208008e+00,-7.269113600059278531e-04,3.107071988106143934e+00,3.107072073137987278e+00
2.364470437169075012e-02,-8.170198416337370872e-04,2.808801651000976562e+00,2.808801651000976562e+00,-8.217689878085877040e-04,2.801108571124912849e+00,2.801108691667233419e+00
2.393661439418792725e-02,-8.955049561336636543e-04,2.472248792648315430e+00,2.472248792648315430e+00,-8.962912104996556984e-04,2.463126730465853065e+00,2.463126893538645223e+00
2.422852441668510437e-02,-9.638260817155241966e-04,2.107479333877563477e+00,2.107479572296142578e+00,-9.656113854131407551e-04,2.097006409649950331e+00,2.097006631968130641e+00
2.452043443918228149e-02,-1.020977855660021305e-03,1.718203306198120117e+00,1.718203544616699219e+00,-1.026695327872541611e-03,1.706931568437620284e+00,1.706931877208991200e+00
2.481234446167945862e-02,-1.066300086677074432e-03,1.309107422828674316e+00,1.309107899665832520e+00,-1.069171083199296464e-03,1.297338154013253364e+00,1.297338594579426241e+00
2.510425262153148651e-02,-1.099484041333198547e-03,8.852403163909912109e-01,8.852409720420837402e-01,-1.100821652755744513e-03,8.729206085302972928e-01,8.729213026414326393e-01
2.539616264402866364e-02,-1.120159868150949478e-03,4.513691663742065430e-01,4.513705670833587646e-01,-1.121727664818349341e-03,4.385360374604126976e-01,4.385374720869751886e-01
2.568807266652584076e-02,-1.128095900639891624e-03,1.237909775227308273e-02,1.243039127439260483e-02,-1.129642632438698563e-03,-8.594800899649039389e-04,1.419435980264383912e-03
2.597998268902301788e-02,-1.123202615417540073e-03,-4.267908930778503418e-01,4.267923831939697266e-01,-1.124070915357815170e-03,-4.402451456752339287e-01,4.402465807090734651e-01
2.627189271152019501e-02,-1.105532865040004253e-03,-8.611987829208374023e-01,8.611994981765747070e-01,-1.106861182303326948e-03,-8.746081131922811558e-01,8.746088135866451063e-01
2.656380273401737213e-02,-1.075281528756022453e-03,-1.285952806472778320e+00,1.285953283309936523e+00,-1.075835916232754626e-03,-1.298969459040074215e+00,1.298969904555829835e+00
2.685571275651454926e-02,-1.032366766594350338e-03,-1.695575833320617676e+00,1.695576071739196777e+00,-1.032078539959856199e-03,-1.708488341309917002e+00,1.708488653043392036e+00
2.714762277901172638e-02,-9.776980150490999222e-04,-2.085739612579345703e+00,2.085739850997924805e+00,-9.762952918011004975e-04,-2.098485247970668599e+00,2.098485475075539952e+00
2.743953280150890350e-02,-9.119235910475254059e-04,-2.452096939086914062e+00,2.452096939086914062e+00,-9.136484921165485525e-04,-2.464510252738168816e+00,2.464510422093020736e+00
2.773144282400608063e-02,-8.357854094356298447e-04,-2.790530204772949219e+00,2.790530204772949219e+00,-8.361077030719955838e-04,-2.802367877831849263e+00,2.802368002561382632e+00
2.802335284650325775e-02,-7.501406944356858730e-04,-3.097233057022094727e+00,3.097233057022094727e+00,-7.487444913291415151e-04,-3.108204279714602780e+00,3.108204369898235342e+00
2.831526286900043488e-02,-6.559524335898458958e-04,-3.368751764297485352e+00,3.368751764297485352e+00,-6.525601945078174588e-04,-3.378525022157968571e+00,3.378525085178784249e+00
2.860717289149761200e-02,-5.542787839658558369e-04,-3.602022647857666016e+00,3.602022647857666016e+00,-5.555638402886551924e-04,-3.610245319498522232e+00,3.610245362245088074e+00
2.889908291399478912e-02,-4.461935895960777998e-04,-3.793836832046508789e+00,3.793836832046508789e+00,-4.528471110727478243e-04,-3.800711230561654830e+00,3.800711257539566290e+00
2.919099293649196625e-02,-3.329225291963666677e-04,-3.941417694091796875e+00,3.941417694091796875e+00,-3.304187382835778474e-04,-3.947743123609835258e+00,3.947743137437551120e+00
2.948290295898914337e-02,-2.158993593184277415e-04,-4.044134616851806641e+00,4.044134616851806641e+00,-2.092781556518170081e-04,-4.049669198734380693e+00,4.049669204141901346e+00
2.977481298148632050e-02,-9.644161764299497008e-05,-4.100843906402587891e+00,4.100843906402587891e+00,-9.548540562520514815e-05,-4.105322178204724004e+00,4.105322179315168185e+00
3.006672300398349762e-02,2.410637898719869554e-05,-4.110913276672363281e+00,4.110913276672363281e+00,1.931786218861108578e-05,-4.114064597699728765e+00,4.114064597745082708e+00
3.035863302648067474e-02,1.443875808035954833e-04,-4.074230670928955078e+00,4.074230670928955078e+00,1.494996144600645757e-04,-4.075797985911617793e+00,4.075797988653428128e+00
3.065054304897785187e-02,2.630501112435013056e-04,-3.991200208663940430e+00,3.991200208663940430e+00,2.700958675416528635e-04,-3.990959432357180869e+00,3.990959441496810367e+00
3.094245120882987976e-02,3.787565801758319139e-04,-3.862744808197021484e+00,3.862744808197021484e+00,3.782516895264873610e-04,-3.860515972854011491e+00,3.860515991384480206e+00
3.123436123132705688e-02,4.900423227809369564e-04,-3.689081907272338867e+00,3.689081907272338867e+00,4.984502400836014367e-04,-3.685965948869318609e+00,3.685965982571832722e+00
3.152627125382423401e-02,5.956752575002610683e-04,-3.473131656646728516e+00,3.473131656646728516e+00,5.988525256743245772e-04,-3.469291258216557594e+00,3.469291309902092557e+00
3.181818127632141113e-02,6.945081986486911774e-04,-3.217739343643188477e+00,3.217739343643188477e+00,6.992505937034972823e-04,-3.212978532483810046e+00,3.212978608573858974e+00
3.211009129881858826e-02,7.854307186789810658e-04,-2.925786972045898438e+00,2.925786972045898438e+00,7.856939721888686482e-04,-2.919947319834322208e+00,2.919947425540854180e+00
3.240200132131576538e-02,8.674204000271856785e-04,-2.600561857223510742e+00,2.600561857223510742e+00,8.640987791300018279e-04,-2.593550064227546414e+00,2.593550208174387972e+00
3.269391134381294250e-02,9.395541856065392494e-04,-2.245721101760864258e+00,2.245721101760864258e+00,9.421933664257149893e-04,-2.237530133776227004e+00,2.237530332148594869e+00
3.298582136631011963e-02,1.001018332317471504e-03,-1.865251660346984863e+00,1.865251898765563965e+00,1.001597795002553493e-03,-1.855928104564108061e+00,1.855928374832678251e+00
3.327773138880729675e-02,1.051039318554103374e-03,-1.463323950767517090e+00,1.463324308395385742e+00,1.052333463763424279e-03,-1.453127763596330224e+00,1.453128144638383690e+00
3.356964141130447388e-02,1.088729826733469963e-03,-1.044252634048461914e+00,1.044253110885620117e+00,1.092569496127834610e-03,-1.033730956928730960e+00,1.033731534307091637e+00
3.386155143380165100e-02,1.114027807489037514e-03,-6.134402155876159668e-01,6.134412288665771484e-01,1.116147138921505435e-03,-6.025071566930171318e-01,6.025081905258546922e-01
3.415346145629882812e-02,1.126652234233915806e-03,-1.757372468709945679e-01,1.757408529520034790e-01,1.128116934466407871e-03,-1.643985698592158318e-01,1.644024404307104226e-01
3.444537147879600525e-02,1.126463059335947037e-03,2.639310359954833984e-01,2.639334201812744141e-01,1.127890925383894394e-03,2.755806921052803560e-01,2.755830001998760825e-01
3.473728150129318237e-02,1.113462727516889572e-03,7.006178498268127441e-01,7.006186842918395996e-01,1.115585804591519813e-03,7.124188232537529419e-01,7.124196967083022969e-01
3.502919152379035950e-02,1.087795943021774292e-03,1.129409193992614746e+00,1.129409790039062500e+00,1.087674805279036658e-03,1.141101224509910583e+00,1.141101742884699677e+00
3.532110154628753662e-02,1.049748039804399014e-03,1.545477867126464844e+00,1.545478224754333496e+00,1.051258304754194763e-03,1.556759705776921354e+00,1.556760060726980033e+00
3.561301156878471375e-02,9.994915453717112541e-04,1.943643212318420410e+00,1.943643450736999512e+00,1.000090359300734267e-03,1.954622527699857226e+00,1.954622783549937681e+00
3.590492159128189087e-02,9.376995731145143509e-04,2.319273948669433594e+00,2.319273948669433594e+00,9.327833941643508611e-04,2.330144500951653708e+00,2.330144687653556534e+00
3.619683161377906799e-02,8.652609540149569511e-04,2.668429851531982422e+00,2.668429851531982422e+00,8.633401756225618333e-04,2.679054240377849005e+00,2.679054379485939386e+00
3.648874163627624512e-02,7.829933310858905315e-04,2.987188339233398438e+00,2.987188339233398438e+00,7.849864028577943197e-04,2.997350805858852496e+00,2.997350908650231016e+00
3.678065165877342224e-02,6.918231956660747528e-04,3.271966934204101562e+00,3.271966934204101562e+00,6.921582426730882309e-04,3.281392021531480907e+00,3.281392094531449199e+00
3.707256168127059937e-02,5.927764577791094780e-04,3.519559383392333984e+00,3.519559383392333984e+00,5.979947674229684016e-04,3.527942660393053043e+00,3.527942711073829063e+00
3.736447170376777649e-02,4.869663389399647713e-04,3.727172374725341797e+00,3.727172374725341797e+00,4.833168308380539737e-04,3.734173504954536593e+00,3.734173536232562984e+00
3.765638172626495361e-02,3.755799261853098869e-04,3.892460107803344727e+00,3.892460107803344727e+00,3.771517372444679428e-04,3.897742837590330023e+00,3.897742855837228237e+00
3.794829174876213074e-02,2.597612328827381134e-04,4.011815547943115234e+00,4.011815547943115234e+00,2.575202784012663019e-04,4.016771463393276953e+00,4.016771471648251435e+00
3.824020177125930786e-02,1.410271652275696397e-04,4.085499286651611328e+00,4.085499286651611328e+00,1.366830821989269108e-04,4.089902797769851439e+00,4.089902800053801357e+00
3.853211179375648499e-02,2.071540620818268508e-05,4.112707138061523438e+00,4.112707138061523438e+00,1.427072287535619142e-05,4.116300075881914822e+00,4.116300075906652367e+00
3.882402181625366211e-02,-9.982017945731058717e-05,4.093142032623291016e+00,4.093142032623291016e+00,-1.005112567188496021e-04,4.095662400565871053e+00,4.095662401799189389e+00
3.911592811346054077e-02,-2.192219544667750597e-04,4.027027606964111328e+00,4.027027606964111328e+00,-2.181405734888534605e-04,4.028226725736513636e+00,4.028226731642996938e+00
3.940783813595771790e-02,-3.361493581905961037e-04,3.915100336074829102e+00,3.915100336074829102e+00,-3.370859989290063961e-04,3.914762328480751563e+00,3.914762342993378219e+00
3.969974815845489502e-02,-4.492845037020742893e-04,3.758609771728515625e+00,3.758609771728515625e+00,-4.519951756919933549e-04,3.756566164539931307e+00,3.756566191732270354e+00
3.999165818095207214e-02,-5.572547088377177715e-04,3.558679580688476562e+00,3.558679580688476562e+00,-5.566062286827965118e-04,3.555440406589568170e+00,3.555440450158079635e+00
4.028356820344924927e-02,-6.587292882613837719e-04,3.317396879196166992e+00,3.317396879196166992e+00,-6.661213632052329124e-04,3.313697623086456101e+00,3.313697690038501342e+00
4.057547822594642639e-02,-7.526836125180125237e-04,3.038460254669189453e+00,3.038460254669189453e+00,-7.553258665439533965e-04,3.034081721037941826e+00,3.034081815056034692e+00
4.086738824844360352e-02,-8.380624931305646896e-04,2.725017786026000977e+00,2.725017786026000977e+00,-8.419768293065175860e-04,2.719801625823364599e+00,2.719801756149958560e+00
4.115929827094078064e-02,-9.139056783169507980e-04,2.380604505538940430e+00,2.380604505538940430e+00,-9.142630153308472802e-04,2.374437581576861689e+00,2.374437757592612996e+00
4.145120829343795776e-02,-9.793614735826849937e-04,2.009086847305297852e+00,2.009087085723876953e+00,-9.769971961379290970e-04,2.001940993755012776e+00,2.001941232154512917e+00
4.174311831593513489e-02,-1.033690874464809895e-03,1.614644527435302734e+00,1.614644765853881836e+00,-1.035837060688791621e-03,1.606583362138900739e+00,1.606583696064400657e+00
4.203502833843231201e-02,-1.076279091648757458e-03,1.201709985733032227e+00,1.201710462570190430e+00,-1.078543213507487464e-03,1.192861126667574601e+00,1.192861614257957115e+00
4.232693836092948914e-02,-1.106251263990998268e-03,7.746578454971313477e-01,7.746585607528686523e-01,-1.107082656359271522e-03,7.655009511660748611e-01,7.655017517081024181e-01
4.261884838342666626e-02,-1.123547437600791454e-03,3.388561010360717773e-01,3.388579487800598145e-01,-1.125646262745121562e-03,3.294091408887735994e-01,3.294110641441612142e-01
4.291075840592384338e-02,-1.128062838688492775e-03,-1.006940007209777832e-01,1.007003113627433777e-01,-1.129358102412523785e-03,-1.104621364323317562e-01,1.104679095254298832e-01
4.320266842842102051e-02,-1.119749271310865879e-03,-5.390466451644897461e-01,5.390477776527404785e-01,-1.120692918425675528e-03,-5.490634345649474390e-01,5.490645782864468361e-01
4.349457845091819763e-02,-1.098701148293912411e-03,-9.712700247764587402e-01,9.712706208229064941e-01,-1.100533358277534053e-03,-9.813985370092861427e-01,9.813991540742431630e-01
4.378648847341537476e-02,-1.065154327079653740e-03,-1.392500519752502441e+00,1.392500877380371094e+00,-1.068342995196595174e-03,-1.402521119968532570e+00,1.402521526863150347e+00
4.407839849591255188e-02,-1.019483548589050770e-03,-1.797995805740356445e+00,1.797996044158935547e+00,-1.019677194293043977e-03,-1.807599598048970524e+00,1.807599885651794303e+00
4.437030851840972900e-02,-9.621041826903820038e-04,-2.182971477508544922e+00,2.182971715927124023e+00,-9.597897216308321931e-04,-2.192034190372583513e+00,2.192034400496191360e+00
4.466221854090690613e-02,-8.934682700783014297e-04,-2.542364358901977539e+00,2.542364358901977539e+00,-8.954892939332970451e-04,-2.551424965097241149e+00,2.551425122244925348e+00
4.495412856340408325e-02,-8.146944455802440643e-04,-2.872731208801269531e+00,2.872731208801269531e+00,-8.087461708874087683e-04,-2.881652397847474845e+00,2.881652511336241673e+00
4.524603858590126038e-02,-7.266707252711057663e-04,-3.170368671417236328e+00,3.170368671417236328e+00,-7.259797200683487748e-04,-3.178961450796831123e+00,3.178961533692858055e+00
4.553794860839843750e-02,-6.303888512775301933e-04,-3.431932449340820312e+00,3.431932449340820312e+00,-6.328340363249081212e-04,-3.439947640737688772e+00,3.439947698947718902e+00
4.582985863089561462e-02,-5.269325338304042816e-04,-3.654479026794433594e+00,3.654479026794433594e+00,-5.291636229745671442e-04,-3.661620050426973805e+00,3.661620088663346984e+00
4.612176865339279175e-02,-4.174648493062704802e-04,-3.835498571395874023e+00,3.835498571395874023e+00,-4.232670492720974273e-04,-3.841457542226758282e+00,3.841457565545380870e+00
4.641367867588996887e-02,-3.032160748261958361e-04,-3.972942829132080078e+00,3.972942829132080078e+00,-3.014611097371296404e-04,-3.977394266968335756e+00,3.977394278392750060e+00
4.670558869838714600e-02,-1.854203146649524570e-04,-4.064125061035156250e+00,4.064125061035156250e+00,-1.874422429993197073e-04,-4.067888221569567975e+00,4.067888225888097509e+00
