x_m,Pre_sim,Pim_sim,p_abs_sim,Pre_analytic,Pim_analytic,p_abs_analytic
1.955796405673027039e-02,-2.939052104949951172e+00,1.810208593750000000e+04,1.810208593750000000e+04,-2.911465308447152012e+00,1.808809670874713629e+04,1.808809694306228630e+04
1.984987407922744751e-02,-3.998284816741943359e+00,1.920316601562500000e+04,1.920316601562500000e+04,-3.968896347649998546e+00,1.918413479465884666e+04,1.918413520521001919e+04
2.014178410172462463e-02,-5.055121898651123047e+00,2.029277148437500000e+04,2.029277148437500000e+04,-5.018387937197500648e+00,2.026871862451276320e+04,2.026871924577100799e+04
2.043369412422180176e-02,-6.108944416046142578e+00,2.137027148437500000e+04,2.137027148437500000e+04,-6.062318510918262682e+00,2.134118082518753363e+04,2.134118168623888050e+04
2.072560414671897888e-02,-7.159102916717529297e+00,2.243494726562500000e+04,2.243494726562500000e+04,-7.103615564077912836e+00,2.240088376675737891e+04,2.240088489308242424e+04
2.101751416921615601e-02,-8.204985618591308594e+00,2.348622265625000000e+04,2.348622265625000000e+04,-8.140959972643534215e+00,2.344718954073340137e+04,2.344719095402063613e+04
2.130942419171333313e-02,-9.245970726013183594e+00,2.452348437500000000e+04,2.452348437500000000e+04,-9.185578209695245633e+00,2.447945282591959403e+04,2.447945454930051710e+04
2.160133421421051025e-02,-1.028141021728515625e+01,2.554603320312500000e+04,2.554603320312500000e+04,-1.019972647359436557e+01,2.549711906353464292e+04,2.549712110365564513e+04
2.189324423670768738e-02,-1.131070709228515625e+01,2.655331835937500000e+04,2.655332226562500000e+04,-1.121843481130237841e+01,2.649951522782883694e+04,2.649951760246235062e+04
2.218515425920486450e-02,-1.233325290679931641e+01,2.754475976562500000e+04,2.754476367187500000e+04,-1.224571601288378098e+01,2.748604655605358857e+04,2.748604928393867885e+04
2.247706428170204163e-02,-1.334840106964111328e+01,2.851967968750000000e+04,2.851968359375000000e+04,-1.325156812831273889e+01,2.845615929139595755e+04,2.845616237691509741e+04
2.276897430419921875e-02,-1.435557651519775391e+01,2.947755859375000000e+04,2.947756250000000000e+04,-1.425127475250285869e+01,2.940925499847472383e+04,2.940925845144931009e+04
2.306088432669639587e-02,-1.535418128967285156e+01,3.041784375000000000e+04,3.041784765625000000e+04,-1.522531963235998731e+01,3.034478149069277788e+04,3.034478531030083104e+04
2.335279434919357300e-02,-1.634358024597167969e+01,3.133989257812500000e+04,3.133989648437500000e+04,-1.620571113736257018e+01,3.126214319453744611e+04,3.126214739490615102e+04
2.364470437169075012e-02,-1.732321166992187500e+01,3.224320703125000000e+04,3.224321093750000000e+04,-1.718991949161902610e+01,3.216078903766403528e+04,3.216079363166374969e+04
2.393661439418792725e-02,-1.829250144958496094e+01,3.312728125000000000e+04,3.312728515625000000e+04,-1.815155673159464200e+01,3.304022226750805567e+04,3.304022725353666465e+04
2.422852441668510437e-02,-1.925083160400390625e+01,3.399149609375000000e+04,3.399150000000000000e+04,-1.910155060536274618e+01,3.389989740057822928e+04,3.389990278214623686e+04
2.452043443918228149e-02,-2.019764900207519531e+01,3.483538671875000000e+04,3.483539062500000000e+04,-2.005324356183523449e+01,3.473928146525945340e+04,3.473928725312447204e+04
2.481234446167945862e-02,-2.113241004943847656e+01,3.565848828125000000e+04,3.565849218750000000e+04,-2.096517811198966186e+01,3.555792584027122211e+04,3.555793202087153622e+04
2.510425262153148651e-02,-2.205450820922851562e+01,3.646022265625000000e+04,3.646022656250000000e+04,-2.187353373799443901e+01,3.635528346311072528e+04,3.635529004332946351e+04
2.539616264402866364e-02,-2.296341705322265625e+01,3.724014453125000000e+04,3.724014843750000000e+04,-2.277781636985805847e+01,3.713090898781281430e+04,3.713091597429501417e+04
