x_m,Pre_sim,Pim_sim,p_abs_sim,Pre_analytic,Pim_analytic,p_abs_analytic
1.226021721959114075e-02,-2.471755433361977339e-04,-4.028081417083740234e+00,4.028081417083740234e+00,-2.406870103602292571e-04,-4.028579849296582971e+00,4.028579856486491195e+00
1.255212631076574326e-02,-1.281134609598666430e-04,-4.095514297485351562e+00,4.095514297485351562e+00,-1.273717152792372995e-04,-4.095835363383677930e+00,4.095835365364171032e+00
1.284403633326292038e-02,-7.583828391943825409e-06,-4.116015911102294922e+00,4.116015911102294922e+00,-4.881147031279540123e-06,-4.116288497515796507e+00,4.116288497518690193e+00
1.313594635576009750e-02,1.130305026890709996e-04,-4.089597702026367188e+00,4.089597702026367188e+00,1.254442623399957830e-04,-4.089707896966111811e+00,4.089707898889997750e+00
1.342785637825727463e-02,2.323568041902035475e-04,-4.016479015350341797e+00,4.016479015350341797e+00,2.388484416363068714e-04,-4.016394925389410453e+00,4.016394932491373027e+00
1.371976640075445175e-02,3.490188682917505503e-04,-3.897318601608276367e+00,3.897318601608276367e+00,3.497126349780770244e-04,-3.897187099127072951e+00,3.897187114817739051e+00
1.401167642325162888e-02,4.617001104634255171e-04,-3.733733892440795898e+00,3.733733892440795898e+00,4.642297191466717679e-04,-3.733449673162590354e+00,3.733449702024534744e+00
1.430358644574880600e-02,5.691141705028712749e-04,-3.527523994445800781e+00,3.527523994445800781e+00,5.731965009605735802e-04,-3.527052602811514781e+00,3.527052649387830030e+00
1.459549646824598312e-02,6.700012600049376488e-04,-3.280863285064697266e+00,3.280863285064697266e+00,6.754423217153606796e-04,-3.280353763408343504e+00,3.280353832946929504e+00
1.488740649074316025e-02,7.632485358044505119e-04,-2.996809005737304688e+00,2.996809005737304688e+00,7.645626610054848202e-04,-2.996165976999314307e+00,2.996166074549993841e+00
1.517931651324033737e-02,8.477894007228314877e-04,-2.678550004959106445e+00,2.678550004959106445e+00,8.503430225157130760e-04,-2.677748131023077516e+00,2.677748266040114622e+00
1.547122560441493988e-02,9.226038237102329731e-04,-2.329566001892089844e+00,2.329566001892089844e+00,9.252571202657758212e-04,-2.328733841254422288e+00,2.328734025066906632e+00
1.576313562691211700e-02,9.868997149169445038e-04,-1.954034566879272461e+00,1.954034805297851562e+00,9.901929002936330285e-04,-1.953109630825021314e+00,1.953109881830366934e+00
1.605504564940929413e-02,1.039940398186445236e-03,-1.556203961372375488e+00,1.556204319000244141e+00,1.040321935472544347e-03,-1.555161097498569678e+00,1.555161445459179781e+00
1.634695567190647125e-02,1.081046648323535919e-03,-1.140512824058532715e+00,1.140513420104980469e+00,1.081842597837792685e-03,-1.139449546375419065e+00,1.139450059949340011e+00
1.663886569440364838e-02,1.109828590415418148e-03,-7.118339538574218750e-01,7.118347883224487305e-01,1.110923565980910131e-03,-7.107171060465162782e-01,7.107179742895943786e-01
1.693077571690082550e-02,1.125956885516643524e-03,-2.750259637832641602e-01,2.750282585620880127e-01,1.126524663728454417e-03,-2.738646078196185774e-01,2.738669247536318907e-01
1.722268573939800262e-02,1.129158772528171539e-03,1.649417579174041748e-01,1.649456173181533813e-01,1.129348130287384250e-03,1.661249676874304027e-01,1.661288064013859422e-01
1.751459576189517975e-02,1.119489199481904507e-03,6.030139327049255371e-01,6.030149459838867188e-01,1.120200509070341886e-03,6.042163438042572610e-01,6.042173822138561246e-01
1.780650578439235687e-02,1.097057596780359745e-03,1.034224987030029297e+00,1.034225463867187500e+00,1.095649709632263080e-03,1.035388020321829972e+00,1.035388600031043715e+00
1.809841580688953400e-02,1.062029856257140636e-03,1.453564286231994629e+00,1.453564643859863281e+00,1.059475581196846986e-03,1.454736787217131289e+00,1.454737173021755314e+00
1.839032582938671112e-02,1.014895620755851269e-03,1.856316804885864258e+00,1.856317043304443359e+00,1.014179516226581266e-03,1.857470213631177369e+00,1.857470490502377336e+00
1.868223585188388824e-02,9.561906917952001095e-04,2.237919092178344727e+00,2.237919330596923828e+00,9.586559245963633281e-04,2.238978353484239570e+00,2.238978558716491651e+00
1.897414587438106537e-02,8.865107665769755840e-04,2.593838930130004883e+00,2.593838930130004883e+00,8.823658711416415426e-04,2.594890733511296066e+00,2.594890883531005610e+00
1.926605589687824249e-02,8.067226153798401356e-04,2.920163869857788086e+00,2.920163869857788086e+00,8.006787296190423552e-04,2.921158415630326743e+00,2.921158525361865266e+00
1.955796405673027039e-02,7.177370716817677021e-04,3.213206529617309570e+00,3.213206529617309570e+00,7.173329799509731196e-04,3.214051334548864158e+00,3.214051414598393830e+00
1.984987407922744751e-02,6.205152603797614574e-04,3.469388484954833984e+00,3.469388484954833984e+00,6.116988544771303658e-04,3.470210956981280237e+00,3.470211010893778258e+00
2.014178410172462463e-02,5.162172019481658936e-04,3.685978889465332031e+00,3.685978889465332031e+00,5.112339820763434680e-04,3.686726890583578164e+00,3.686726926029678886e+00
2.043369412422180176e-02,4.060323408339172602e-04,3.860555887222290039e+00,3.860555887222290039e+00,3.989223437284728359e-04,3.861112236707084477e+00,3.861112257315011398e+00
2.072560414671897888e-02,2.911899355240166187e-04,3.990857839584350586e+00,3.990857839584350586e+00,2.895419345397031493e-04,3.991380251694493175e+00,3.991380262196440487e+00
2.101751416921615601e-02,1.730266958475112915e-04,4.075607299804687500e+00,4.075607299804687500e+00,1.771831690470064286e-04,4.076039571008083229e+00,4.076039574859110282e+00
2.130942419171333313e-02,5.288951069815084338e-05,4.113897800445556641e+00,4.113897800445556641e+00,4.728541551241424230e-05,4.114122282455650037e+00,4.114122282727386448e+00
2.160133421421051025e-02,-6.785512232454493642e-05,4.105024814605712891e+00,4.105024814605712891e+00,-6.758963921072230958e-05,4.105195426089761845e+00,4.105195426646173651e+00
2.189324423670768738e-02,-1.878224138636142015e-04,4.049281597137451172e+00,4.049281597137451172e+00,-1.904538163899049659e-04,4.049360299181650191e+00,4.049360303660463067e+00
2.218515425920486450e-02,-3.056498535443097353e-04,3.947378396987915039e+00,3.947378396987915039e+00,-3.176446142465419323e-04,3.947257879486175458e+00,3.947257892266959445e+00
2.247706428170204163e-02,-4.199755203444510698e-04,3.800236225128173828e+00,3.800236225128173828e+00,-4.260673669867369234e-04,3.800047973740924956e+00,3.800047997626597063e+00
2.276897430419921875e-02,-5.295022856444120407e-04,3.609689474105834961e+00,3.609689474105834961e+00,-5.301765827324733194e-04,3.609415113792095120e+00,3.609415152730149678e+00
2.306088432669639587e-02,-6.329935858957469463e-04,3.377993822097778320e+00,3.377993822097778320e+00,-6.353017178416918041e-04,3.377542720984041402e+00,3.377542780732844641e+00
2.335279434919357300e-02,-7.292344816960394382e-04,3.107596874237060547e+00,3.107596874237060547e+00,-7.269113600059278531e-04,3.107071988106143934e+00,3.107072073137987278e+00
2.364470437169075012e-02,-8.171413210220634937e-04,2.801695585250854492e+00,2.801695585250854492e+00,-8.217689878085877040e-04,2.801108571124912849e+00,2.801108691667233419e+00
2.393661439418792725e-02,-8.957335376180708408e-04,2.463856220245361328e+00,2.463856220245361328e+00,-8.962912104996556984e-04,2.463126730465853065e+00,2.463126893538645223e+00
2.422852441668510437e-02,-9.640689240768551826e-04,2.097796916961669922e+00,2.097797155380249023e+00,-9.656113854131407551e-04,2.097006409649950331e+00,2.097006631968130641e+00
2.452043443918228149e-02,-1.021383563056588173e-03,1.707763195037841797e+00,1.707763433456420898e+00,-1.026695327872541611e-03,1.706931568437620284e+00,1.706931877208991200e+00
2.481234446167945862e-02,-1.067054807208478451e-03,1.298262476921081543e+00,1.298262953758239746e+00,-1.069171083199296464e-03,1.297338154013253364e+00,1.297338594579426241e+00
2.510425262153148651e-02,-1.100511522963643074e-03,8.738968372344970703e-01,8.738974332809448242e-01,-1.100821652755744513e-03,8.729206085302972928e-01,8.729213026414326393e-01
2.539616264402866364e-02,-1.121383742429316044e-03,4.395408034324645996e-01,4.395422041416168213e-01,-1.121727664818349341e-03,4.385360374604126976e-01,4.385374720869751886e-01
2.568807266652584076e-02,-1.129472861066460609e-03,1.757621939759701490e-04,1.143066561780869961e-03,-1.129642632438698563e-03,-8.594800899649039389e-04,1.419435980264383912e-03
2.597998268902301788e-02,-1.124637317843735218e-03,-4.391981065273284912e-01,4.391995072364807129e-01,-1.124070915357815170e-03,-4.402451456752339287e-01,4.402465807090734651e-01
2.627189271152019501e-02,-1.106936833821237087e-03,-8.735418319702148438e-01,8.735424280166625977e-01,-1.106861182303326948e-03,-8.746081131922811558e-01,8.746088135866451063e-01
2.656380273401737213e-02,-1.076618093065917492e-03,-1.297927856445312500e+00,1.297928333282470703e+00,-1.075835916232754626e-03,-1.298969459040074215e+00,1.298969904555829835e+00
2.685571275651454926e-02,-1.033983426168560982e-03,-1.707472443580627441e+00,1.707472681999206543e+00,-1.032078539959856199e-03,-1.708488341309917002e+00,1.708488653043392036e+00
2.714762277901172638e-02,-9.795168880373239517e-04,-2.097472906112670898e+00,2.097473144531250000e+00,-9.762952918011004975e-04,-2.098485247970668599e+00,2.098485475075539952e+00
2.743953280150890350e-02,-9.138847235590219498e-04,-2.463562250137329102e+00,2.463562250137329102e+00,-9.136484921165485525e-04,-2.464510252738168816e+00,2.464510422093020736e+00
2.773144282400608063e-02,-8.378014899790287018e-04,-2.801486968994140625e+00,2.801486968994140625e+00,-8.361077030719955838e-04,-2.802367877831849263e+00,2.802368002561382632e+00
2.802335284650325775e-02,-7.521284278482198715e-04,-3.107336521148681641e+00,3.107336521148681641e+00,-7.487444913291415151e-04,-3.108204279714602780e+00,3.108204369898235342e+00
2.831526286900043488e-02,-6.578816100955009460e-04,-3.377764701843261719e+00,3.377764701843261719e+00,-6.525601945078174588e-04,-3.378525022157968571e+00,3.378525085178784249e+00
2.860717289149761200e-02,-5.561134312301874161e-04,-3.609586715698242188e+00,3.609586715698242188e+00,-5.555638402886551924e-04,-3.610245319498522232e+00,3.610245362245088074e+00
2.889908291399478912e-02,-4.479779745452105999e-04,-3.800069332122802734e+00,3.800069332122802734e+00,-4.528471110727478243e-04,-3.800711230561654830e+00,3.800711257539566290e+00
2.919099293649196625e-02,-3.347361925989389420e-04,-3.947232961654663086e+00,3.947232961654663086e+00,-3.304187382835778474e-04,-3.947743123609835258e+00,3.947743137437551120e+00
2.948290295898914337e-02,-2.176678390242159367e-04,-4.049296855926513672e+00,4.049296855926513672e+00,-2.092781556518170081e-04,-4.049669198734380693e+00,4.049669204141901346e+00
2.977481298148632050e-02,-9.810710616875439882e-05,-4.104969978332519531e+00,4.104969978332519531e+00,-9.548540562520514815e-05,-4.105322178204724004e+00,4.105322179315168185e+00
3.006672300398349762e-02,2.257132473459932953e-05,-4.113849163055419922e+00,4.113849163055419922e+00,1.931786218861108578e-05,-4.114064597699728765e+00,4.114064597745082708e+00
3.035863302648067474e-02,1.429939438821747899e-04,-4.075738906860351562e+00,4.075738906860351562e+00,1.494996144600645757e-04,-4.075797985911617793e+00,4.075797988653428128e+00
3.065054304897785187e-02,2.617767313495278358e-04,-3.990920305252075195e+00,3.990920305252075195e+00,2.700958675416528635e-04,-3.990959432357180869e+00,3.990959441496810367e+00
3.094245120882987976e-02,3.775737131945788860e-04,-3.860609292984008789e+00,3.860609292984008789e+00,3.782516895264873610e-04,-3.860515972854011491e+00,3.860515991384480206e+00
3.123436123132705688e-02,4.890624550171196461e-04,-3.686215877532958984e+00,3.686215877532958984e+00,4.984502400836014367e-04,-3.685965948869318609e+00,3.685965982571832722e+00
3.152627125382423401e-02,5.949434125795960426e-04,-3.469561815261840820e+00,3.469561815261840820e+00,5.988525256743245772e-04,-3.469291258216557594e+00,3.469291309902092557e+00
3.181818127632141113e-02,6.940412567928433418e-04,-3.213359594345092773e+00,3.213359594345092773e+00,6.992505937034972823e-04,-3.212978532483810046e+00,3.212978608573858974e+00
3.211009129881858826e-02,7.852189010009169579e-04,-2.920478820800781250e+00,2.920478820800781250e+00,7.856939721888686482e-04,-2.919947319834322208e+00,2.919947425540854180e+00
3.240200132131576538e-02,8.673915872350335121e-04,-2.594100952148437500e+00,2.594100952148437500e+00,8.640987791300018279e-04,-2.593550064227546414e+00,2.593550208174387972e+00
3.269391134381294250e-02,9.396749082952737808e-04,-2.238158702850341797e+00,2.238158702850341797e+00,9.421933664257149893e-04,-2.237530133776227004e+00,2.237530332148594869e+00
3.298582136631011963e-02,1.001238357275724411e-03,-1.856675624847412109e+00,1.856675863265991211e+00,1.001597795002553493e-03,-1.855928104564108061e+00,1.855928374832678251e+00
3.327773138880729675e-02,1.051314757205545902e-03,-1.453887104988098145e+00,1.453887462615966797e+00,1.052333463763424279e-03,-1.453127763596330224e+00,1.453128144638383690e+00
3.356964141130447388e-02,1.089405734091997147e-03,-1.034534692764282227e+00,1.034535169601440430e+00,1.092569496127834610e-03,-1.033730956928730960e+00,1.033731534307091637e+00
3.386155143380165100e-02,1.115072635002434254e-03,-6.033768057823181152e-01,6.033778190612792969e-01,1.116147138921505435e-03,-6.025071566930171318e-01,6.025081905258546922e-01
3.415346145629882812e-02,1.127941533923149109e-03,-1.652892082929611206e-01,1.652930527925491333e-01,1.128116934466407871e-03,-1.643985698592158318e-01,1.644024404307104226e-01
3.444537147879600525e-02,1.127952244132757187e-03,2.746710181236267090e-01,2.746733129024505615e-01,1.127890925383894394e-03,2.755806921052803560e-01,2.755830001998760825e-01
3.473728150129318237e-02,1.115103834308683872e-03,7.115073800086975098e-01,7.115082144737243652e-01,1.115585804591519813e-03,7.124188232537529419e-01,7.124196967083022969e-01
3.502919152379035950e-02,1.089451485313475132e-03,1.140179634094238281e+00,1.140180230140686035e+00,1.087674805279036658e-03,1.141101224509910583e+00,1.141101742884699677e+00
3.532110154628753662e-02,1.051381113938987255e-03,1.555842041969299316e+00,1.555842399597167969e+00,1.051258304754194763e-03,1.556759705776921354e+00,1.556760060726980033e+00
3.561301156878471375e-02,1.001324970275163651e-03,1.953775286674499512e+00,1.953775525093078613e+00,1.000090359300734267e-03,1.954622527699857226e+00,1.954622783549937681e+00
3.590492159128189087e-02,9.397727553732693195e-04,2.329284429550170898e+00,2.329284429550170898e+00,9.327833941643508611e-04,2.330144500951653708e+00,2.330144687653556534e+00
3.619683161377906799e-02,8.675068384036421776e-04,2.678223371505737305e+00,2.678223371505737305e+00,8.633401756225618333e-04,2.679054240377849005e+00,2.679054379485939386e+00
3.648874163627624512e-02,7.853509159758687019e-04,2.996636629104614258e+00,2.996636629104614258e+00,7.849864028577943197e-04,2.997350805858852496e+00,2.997350908650231016e+00
3.678065165877342224e-02,6.941811880096793175e-04,3.280665874481201172e+00,3.280665874481201172e+00,6.921582426730882309e-04,3.281392021531480907e+00,3.281392094531449199e+00
3.707256168127059937e-02,5.950957420282065868e-04,3.527266025543212891e+00,3.527266025543212891e+00,5.979947674229684016e-04,3.527942660393053043e+00,3.527942711073829063e+00
3.736447170376777649e-02,4.892256110906600952e-04,3.733659982681274414e+00,3.733659982681274414e+00,4.833168308380539737e-04,3.734173504954536593e+00,3.734173536232562984e+00
3.765638172626495361e-02,3.777414676733314991e-04,3.897226333618164062e+00,3.897226333618164062e+00,3.771517372444679428e-04,3.897742837590330023e+00,3.897742855837228237e+00
3.794829174876213074e-02,2.619499282445758581e-04,4.016317844390869141e+00,4.016317844390869141e+00,2.575202784012663019e-04,4.016771463393276953e+00,4.016771471648251435e+00
3.824020177125930786e-02,1.431715645594522357e-04,4.089626312255859375e+00,4.089626312255859375e+00,1.366830821989269108e-04,4.089902797769851439e+00,4.089902800053801357e+00
3.853211179375648499e-02,2.274912185384891927e-05,4.116039276123046875e+00,4.116039276123046875e+00,1.427072287535619142e-05,4.116300075881914822e+00,4.116300075906652367e+00
3.882402181625366211e-02,-9.792995115276426077e-05,4.095466613769531250e+00,4.095466613769531250e+00,-1.005112567188496021e-04,4.095662400565871053e+00,4.095662401799189389e+00
3.911592811346054077e-02,-2.174916444346308708e-04,4.028209209442138672e+00,4.028209209442138672e+00,-2.181405734888534605e-04,4.028226725736513636e+00,4.028226731642996938e+00
3.940783813595771790e-02,-3.345642180647701025e-04,3.914774417877197266e+00,3.914774417877197266e+00,-3.370859989290063961e-04,3.914762328480751563e+00,3.914762342993378219e+00
3.969974815845489502e-02,-4.478134796954691410e-04,3.756637811660766602e+00,3.756637811660766602e+00,-4.519951756919933549e-04,3.756566164539931307e+00,3.756566191732270354e+00
3.999165818095207214e-02,-5.559581331908702850e-04,3.555678129196166992e+00,3.555678129196166992e+00,-5.566062286827965118e-04,3.555440406589568170e+00,3.555440450158079635e+00
4.028356820344924927e-02,-6.577344611287117004e-04,3.313969612121582031e+00,3.313969612121582031e+00,-6.661213632052329124e-04,3.313697623086456101e+00,3.313697690038501342e+00
4.057547822594642639e-02,-7.519943173974752426e-04,3.034410715103149414e+00,3.034410715103149414e+00,-7.553258665439533965e-04,3.034081721037941826e+00,3.034081815056034692e+00
4.086738824844360352e-02,-8.376827463507652283e-04,2.720258712768554688e+00,2.720258712768554688e+00,-8.419768293065175860e-04,2.719801625823364599e+00,2.719801756149958560e+00
4.115929827094078064e-02,-9.137774468399584293e-04,2.374941825866699219e+00,2.374941825866699219e+00,-9.142630153308472802e-04,2.374437581576861689e+00,2.374437757592612996e+00
4.145120829343795776e-02,-9.794275974854826927e-04,2.002493381500244141e+00,2.002493619918823242e+00,-9.769971961379290970e-04,2.001940993755012776e+00,2.001941232154512917e+00
4.174311831593513489e-02,-1.033913344144821167e-03,1.607215404510498047e+00,1.607215642929077148e+00,-1.035837060688791621e-03,1.606583362138900739e+00,1.606583696064400657e+00
4.203502833843231201e-02,-1.076561515219509602e-03,1.193526506423950195e+00,1.193526983261108398e+00,-1.078543213507487464e-03,1.192861126667574601e+00,1.192861614257957115e+00
4.232693836092948914e-02,-1.106901094317436218e-03,7.662064433097839355e-01,7.662072777748107910e-01,-1.107082656359271522e-03,7.655009511660748611e-01,7.655017517081024181e-01
4.261884838342666626e-02,-1.124623115174472332e-03,3.301446139812469482e-01,3.301464915275573730e-01,-1.125646262745121562e-03,3.294091408887735994e-01,3.294110641441612142e-01
4.291075840592384338e-02,-1.129472744651138783e-03,-1.097023934125900269e-01,1.097081974148750305e-01,-1.129358102412523785e-03,-1.104621364323317562e-01,1.104679095254298832e-01
4.320266842842102051e-02,-1.121405395679175854e-03,-5.482813715934753418e-01,5.482825040817260742e-01,-1.120692918425675528e-03,-5.490634345649474390e-01,5.490645782864468361e-01
4.349457845091819763e-02,-1.100554596632719040e-03,-9.806166291236877441e-01,9.806172251701354980e-01,-1.100533358277534053e-03,-9.813985370092861427e-01,9.813991540742431630e-01
4.378648847341537476e-02,-1.067110919393599033e-03,-1.401738643646240234e+00,1.401739001274108887e+00,-1.068342995196595174e-03,-1.402521119968532570e+00,1.402521526863150347e+00
4.407839849591255188e-02,-1.021459815092384815e-03,-1.806811809539794922e+00,1.806812047958374023e+00,-1.019677194293043977e-03,-1.807599598048970524e+00,1.807599885651794303e+00
4.437030851840972900e-02,-9.641644428484141827e-04,-2.191293239593505859e+00,2.191293478012084961e+00,-9.597897216308321931e-04,-2.192034190372583513e+00,2.192034400496191360e+00
4.466221854090690613e-02,-8.958401158452033997e-04,-2.550718069076538086e+00,2.550718069076538086e+00,-8.954892939332970451e-04,-2.551424965097241149e+00,2.551425122244925348e+00
4.495412856340408325e-02,-8.172650123015046120e-04,-2.880940437316894531e+00,2.880940437316894531e+00,-8.087461708874087683e-04,-2.881652397847474845e+00,2.881652511336241673e+00
4.524603858590126038e-02,-7.293728995136916637e-04,-3.178325176239013672e+00,3.178325176239013672e+00,-7.259797200683487748e-04,-3.178961450796831123e+00,3.178961533692858055e+00
4.553794860839843750e-02,-6.331399199552834034e-04,-3.439375877380371094e+00,3.439375877380371094e+00,-6.328340363249081212e-04,-3.439947640737688772e+00,3.439947698947718902e+00
4.582985863089561462e-02,-5.296606104820966721e-04,-3.661042451858520508e+00,3.661042451858520508e+00,-5.291636229745671442e-04,-3.661620050426973805e+00,3.661620088663346984e+00
4.612176865339279175e-02,-4.201428382657468319e-04,-3.840977191925048828e+00,3.840977191925048828e+00,-4.232670492720974273e-04,-3.841457542226758282e+00,3.841457565545380870e+00
4.641367867588996887e-02,-3.058209840673953295e-04,-3.977016210556030273e+00,3.977016210556030273e+00,-3.014611097371296404e-04,-3.977394266968335756e+00,3.977394278392750060e+00
4.670558869838714600e-02,-1.879992487374693155e-04,-4.067501544952392578e+00,4.067501544952392578e+00,-1.874422429993197073e-04,-4.067888221569567975e+00,4.067888225888097509e+00
