x_m,Pre_sim,Pim_sim,p_abs_sim,Pre_analytic,Pim_analytic,p_abs_analytic
8.173477835953235626e-03,-1.117285573855042458e-03,5.486376285552978516e-01,5.486387610435485840e-01,-1.117707295513693279e-03,5.473607191754927825e-01,5.473618603500897128e-01
8.465387858450412750e-03,-1.128554926253855228e-03,1.100501418113708496e-01,1.100559309124946594e-01,-1.128607074927602321e-03,1.087364249595847987e-01,1.087422818728804863e-01
8.757297880947589874e-03,-1.126959454268217087e-03,-3.297936618328094482e-01,3.297955989837646484e-01,-1.126710887119101653e-03,-3.311142841978850782e-01,3.311162011700741203e-01
9.049207903444766998e-03,-1.112470752559602261e-03,-7.658717036247253418e-01,7.658725380897521973e-01,-1.111019369067358037e-03,-7.671893145313863904e-01,7.671901190025697259e-01
9.341117925941944122e-03,-1.085253665223717690e-03,-1.193178415298461914e+00,1.193178892135620117e+00,-1.084691377685273288e-03,-1.194505681896618432e+00,1.194506174382824248e+00
9.633027948439121246e-03,-1.045665354467928410e-03,-1.606884121894836426e+00,1.606884479522705078e+00,-1.047031159025147784e-03,-1.608173025177023652e+00,1.608173366021607542e+00
9.924937039613723755e-03,-9.941179305315017700e-04,-2.002219200134277344e+00,2.002219438552856445e+00,-9.916313527493878389e-04,-2.003449061133100173e+00,2.003449306543052977e+00
1.021684706211090088e-02,-9.311923640780150890e-04,-2.374630928039550781e+00,2.374630928039550781e+00,-9.311481242510482757e-04,-2.375847590741040793e+00,2.375847773209983416e+00
1.050875708460807800e-02,-8.576520485803484917e-04,-2.719972610473632812e+00,2.719972610473632812e+00,-8.563424061689020681e-04,-2.721091542697642307e+00,2.721091677445460544e+00
1.080066710710525513e-02,-7.743057212792336941e-04,-3.034225702285766602e+00,3.034225702285766602e+00,-7.655398725390319967e-04,-3.035237532426919405e+00,3.035237628968175283e+00
1.109257712960243225e-02,-6.820941925980150700e-04,-3.313731908798217773e+00,3.313731908798217773e+00,-6.768902774433000835e-04,-3.314712406146266055e+00,3.314712475259418145e+00
1.138448715209960938e-02,-5.821078666485846043e-04,-3.555461883544921875e+00,3.555461883544921875e+00,-5.816037651376515689e-04,-3.556310451766952596e+00,3.556310499325081143e+00
1.167639717459678650e-02,-4.754675610456615686e-04,-3.756565093994140625e+00,3.756565093994140625e+00,-4.730323562481789806e-04,-3.757267503816474452e+00,3.757267533593380726e+00
1.196830719709396362e-02,-3.633818123489618301e-04,-3.914636373519897461e+00,3.914636373519897461e+00,-3.665318231999654605e-04,-3.915295087377325345e+00,3.915295104533832227e+00
1.226021721959114075e-02,-2.471550542395561934e-04,-4.028081417083740234e+00,4.028081417083740234e+00,-2.406870103602292571e-04,-4.028579849296582971e+00,4.028579856486491195e+00
1.255212631076574326e-02,-1.281028526136651635e-04,-4.095514297485351562e+00,4.095514297485351562e+00,-1.273717152792372995e-04,-4.095835363383677930e+00,4.095835365364171032e+00
1.284403633326292038e-02,-7.583199931104900315e-06,-4.116015911102294922e+00,4.116015911102294922e+00,-4.881147031279540123e-06,-4.116288497515796507e+00,4.116288497518690193e+00
1.313594635576009750e-02,1.130211385316215456e-04,-4.089597702026367188e+00,4.089597702026367188e+00,1.254442623399957830e-04,-4.089707896966111811e+00,4.089707898889997750e+00
1.342785637825727463e-02,2.323375520063564181e-04,-4.016479015350341797e+00,4.016479015350341797e+00,2.388484416363068714e-04,-4.016394925389410453e+00,4.016394932491373027e+00
1.371976640075445175e-02,3.489899390842765570e-04,-3.897318601608276367e+00,3.897318601608276367e+00,3.497126349780770244e-04,-3.897187099127072951e+00,3.897187114817739051e+00
1.401167642325162888e-02,4.616618098225444555e-04,-3.733733892440795898e+00,3.733733892440795898e+00,4.642297191466717679e-04,-3.733449673162590354e+00,3.733449702024534744e+00
1.430358644574880600e-02,5.690670222975313663e-04,-3.527523994445800781e+00,3.527523994445800781e+00,5.731965009605735802e-04,-3.527052602811514781e+00,3.527052649387830030e+00
1.459549646824598312e-02,6.699457298964262009e-04,-3.280863285064697266e+00,3.280863285064697266e+00,6.754423217153606796e-04,-3.280353763408343504e+00,3.280353832946929504e+00
1.488740649074316025e-02,7.631853222846984863e-04,-2.996809005737304688e+00,2.996809005737304688e+00,7.645626610054848202e-04,-2.996165976999314307e+00,2.996166074549993841e+00
1.517931651324033737e-02,8.477191440761089325e-04,-2.678550004959106445e+00,2.678550004959106445e+00,8.503430225157130760e-04,-2.677748131023077516e+00,2.677748266040114622e+00
1.547122560441493988e-02,9.225273970514535904e-04,-2.329566001892089844e+00,2.329566001892089844e+00,9.252571202657758212e-04,-2.328733841254422288e+00,2.328734025066906632e+00
1.576313562691211700e-02,9.868179913610219955e-04,-1.954034566879272461e+00,1.954034805297851562e+00,9.901929002936330285e-04,-1.953109630825021314e+00,1.953109881830366934e+00
1.605504564940929413e-02,1.039854250848293304e-03,-1.556203842163085938e+00,1.556204199790954590e+00,1.040321935472544347e-03,-1.555161097498569678e+00,1.555161445459179781e+00
1.634695567190647125e-02,1.080957124941051006e-03,-1.140512824058532715e+00,1.140513420104980469e+00,1.081842597837792685e-03,-1.139449546375419065e+00,1.139450059949340011e+00
1.663886569440364838e-02,1.109736738726496696e-03,-7.118338942527770996e-01,7.118347287178039551e-01,1.110923565980910131e-03,-7.107171060465162782e-01,7.107179742895943786e-01
1.693077571690082550e-02,1.125863636843860149e-03,-2.750259339809417725e-01,2.750282287597656250e-01,1.126524663728454417e-03,-2.738646078196185774e-01,2.738669247536318907e-01
1.722268573939800262e-02,1.129065291024744511e-03,1.649417877197265625e-01,1.649456471204757690e-01,1.129348130287384250e-03,1.661249676874304027e-01,1.661288064013859422e-01
1.751459576189517975e-02,1.119396416470408440e-03,6.030139923095703125e-01,6.030150055885314941e-01,1.120200509070341886e-03,6.042163438042572610e-01,6.042173822138561246e-01
1.780650578439235687e-02,1.096966792829334736e-03,1.034224987030029297e+00,1.034225463867187500e+00,1.095649709632263080e-03,1.035388020321829972e+00,1.035388600031043715e+00
1.809841580688953400e-02,1.061941962689161301e-03,1.453564286231994629e+00,1.453564643859863281e+00,1.059475581196846986e-03,1.454736787217131289e+00,1.454737173021755314e+00
1.839032582938671112e-02,1.014811452478170395e-03,1.856316924095153809e+00,1.856317162513732910e+00,1.014179516226581266e-03,1.857470213631177369e+00,1.857470490502377336e+00
1.868223585188388824e-02,9.561114711686968803e-04,2.237919092178344727e+00,2.237919330596923828e+00,9.586559245963633281e-04,2.238978353484239570e+00,2.238978558716491651e+00
1.897414587438106537e-02,8.864372503012418747e-04,2.593838930130004883e+00,2.593838930130004883e+00,8.823658711416415426e-04,2.594890733511296066e+00,2.594890883531005610e+00
1.926605589687824249e-02,8.066557347774505615e-04,2.920163869857788086e+00,2.920163869857788086e+00,8.006787296190423552e-04,2.921158415630326743e+00,2.921158525361865266e+00
1.955796405673027039e-02,7.176775252446532249e-04,3.213206768035888672e+00,3.213206768035888672e+00,7.173329799509731196e-04,3.214051334548864158e+00,3.214051414598393830e+00
1.984987407922744751e-02,6.204638048075139523e-04,3.469388723373413086e+00,3.469388723373413086e+00,6.116988544771303658e-04,3.470210956981280237e+00,3.470211010893778258e+00
2.014178410172462463e-02,5.161743611097335815e-04,3.685978889465332031e+00,3.685978889465332031e+00,5.112339820763434680e-04,3.686726890583578164e+00,3.686726926029678886e+00
2.043369412422180176e-02,4.059986385982483625e-04,3.860555887222290039e+00,3.860555887222290039e+00,3.989223437284728359e-04,3.861112236707084477e+00,3.861112257315011398e+00
2.072560414671897888e-02,2.911658084485679865e-04,3.990857839584350586e+00,3.990857839584350586e+00,2.895419345397031493e-04,3.991380251694493175e+00,3.991380262196440487e+00
2.101751416921615601e-02,1.730123476590961218e-04,4.075607299804687500e+00,4.075607299804687500e+00,1.771831690470064286e-04,4.076039571008083229e+00,4.076039574859110282e+00
2.130942419171333313e-02,5.288512693368829787e-05,4.113897800445556641e+00,4.113897800445556641e+00,4.728541551241424230e-05,4.114122282455650037e+00,4.114122282727386448e+00
2.160133421421051025e-02,-6.784949800930917263e-05,4.105024814605712891e+00,4.105024814605712891e+00,-6.758963921072230958e-05,4.105195426089761845e+00,4.105195426646173651e+00
2.189324423670768738e-02,-1.878068578662350774e-04,4.049281597137451172e+00,4.049281597137451172e+00,-1.904538163899049659e-04,4.049360299181650191e+00,4.049360303660463067e+00
2.218515425920486450e-02,-3.056245332118123770e-04,3.947378396987915039e+00,3.947378396987915039e+00,-3.176446142465419323e-04,3.947257879486175458e+00,3.947257892266959445e+00
2.247706428170204163e-02,-4.199407412670552731e-04,3.800236225128173828e+00,3.800236225128173828e+00,-4.260673669867369234e-04,3.800047973740924956e+00,3.800047997626597063e+00
2.276897430419921875e-02,-5.294583970680832863e-04,3.609689474105834961e+00,3.609689474105834961e+00,-5.301765827324733194e-04,3.609415113792095120e+00,3.609415152730149678e+00
2.306088432669639587e-02,-6.329411407932639122e-04,3.377993822097778320e+00,3.377993822097778320e+00,-6.353017178416918041e-04,3.377542720984041402e+00,3.377542780732844641e+00
2.335279434919357300e-02,-7.291740039363503456e-04,3.107596874237060547e+00,3.107596874237060547e+00,-7.269113600059278531e-04,3.107071988106143934e+00,3.107072073137987278e+00
2.364470437169075012e-02,-8.170735673047602177e-04,2.801695585250854492e+00,2.801695585250854492e+00,-8.217689878085877040e-04,2.801108571124912849e+00,2.801108691667233419e+00
2.393661439418792725e-02,-8.956593228504061699e-04,2.463856220245361328e+00,2.463856220245361328e+00,-8.962912104996556984e-04,2.463126730465853065e+00,2.463126893538645223e+00
2.422852441668510437e-02,-9.639890631660819054e-04,2.097796916961669922e+00,2.097797155380249023e+00,-9.656113854131407551e-04,2.097006409649950331e+00,2.097006631968130641e+00
2.452043443918228149e-02,-1.021298812702298164e-03,1.707763195037841797e+00,1.707763433456420898e+00,-1.026695327872541611e-03,1.706931568437620284e+00,1.706931877208991200e+00
2.481234446167945862e-02,-1.066966331563889980e-03,1.298262476921081543e+00,1.298262953758239746e+00,-1.069171083199296464e-03,1.297338154013253364e+00,1.297338594579426241e+00
2.510425262153148651e-02,-1.100420253351330757e-03,8.738967776298522949e-01,8.738973736763000488e-01,-1.100821652755744513e-03,8.729206085302972928e-01,8.729213026414326393e-01
2.539616264402866364e-02,-1.121290843002498150e-03,4.395407438278198242e-01,4.395421445369720459e-01,-1.121727664818349341e-03,4.385360374604126976e-01,4.385374720869751886e-01
2.568807266652584076e-02,-1.129379263147711754e-03,1.757217833073809743e-04,1.142967841587960720e-03,-1.129642632438698563e-03,-8.594800899649039389e-04,1.419435980264383912e-03
2.597998268902301788e-02,-1.124544185586273670e-03,-4.391981363296508789e-01,4.391995370388031006e-01,-1.124070915357815170e-03,-4.402451456752339287e-01,4.402465807090734651e-01
2.627189271152019501e-02,-1.106845214962959290e-03,-8.735418915748596191e-01,8.735424876213073730e-01,-1.106861182303326948e-03,-8.746081131922811558e-01,8.746088135866451063e-01
2.656380273401737213e-02,-1.076529035344719887e-03,-1.297927856445312500e+00,1.297928333282470703e+00,-1.075835916232754626e-03,-1.298969459040074215e+00,1.298969904555829835e+00
2.685571275651454926e-02,-1.033897744491696358e-03,-1.707472443580627441e+00,1.707472681999206543e+00,-1.032078539959856199e-03,-1.708488341309917002e+00,1.708488653043392036e+00
2.714762277901172638e-02,-9.794357465580105782e-04,-2.097472906112670898e+00,2.097473144531250000e+00,-9.762952918011004975e-04,-2.098485247970668599e+00,2.098485475075539952e+00
2.743953280150890350e-02,-9.138089953921735287e-04,-2.463562250137329102e+00,2.463562250137329102e+00,-9.136484921165485525e-04,-2.464510252738168816e+00,2.464510422093020736e+00
2.773144282400608063e-02,-8.377320482395589352e-04,-2.801486968994140625e+00,2.801486968994140625e+00,-8.361077030719955838e-04,-2.802367877831849263e+00,2.802368002561382632e+00
2.802335284650325775e-02,-7.520661456510424614e-04,-3.107336521148681641e+00,3.107336521148681641e+00,-7.487444913291415151e-04,-3.108204279714602780e+00,3.108204369898235342e+00
2.831526286900043488e-02,-6.578270113095641136e-04,-3.377764701843261719e+00,3.377764701843261719e+00,-6.525601945078174588e-04,-3.378525022157968571e+00,3.378525085178784249e+00
2.860717289149761200e-02,-5.560673889704048634e-04,-3.609586715698242188e+00,3.609586715698242188e+00,-5.555638402886551924e-04,-3.610245319498522232e+00,3.610245362245088074e+00
2.889908291399478912e-02,-4.479408671613782644e-04,-3.800069332122802734e+00,3.800069332122802734e+00,-4.528471110727478243e-04,-3.800711230561654830e+00,3.800711257539566290e+00
2.919099293649196625e-02,-3.347084275446832180e-04,-3.947232961654663086e+00,3.947232961654663086e+00,-3.304187382835778474e-04,-3.947743123609835258e+00,3.947743137437551120e+00
2.948290295898914337e-02,-2.176497946493327618e-04,-4.049296855926513672e+00,4.049296855926513672e+00,-2.092781556518170081e-04,-4.049669198734380693e+00,4.049669204141901346e+00
2.977481298148632050e-02,-9.809897892409935594e-05,-4.104969978332519531e+00,4.104969978332519531e+00,-9.548540562520514815e-05,-4.105322178204724004e+00,4.105322179315168185e+00
3.006672300398349762e-02,2.256945299450308084e-05,-4.113849163055419922e+00,4.113849163055419922e+00,1.931786218861108578e-05,-4.114064597699728765e+00,4.114064597745082708e+00
3.035863302648067474e-02,1.429820986231788993e-04,-4.075738906860351562e+00,4.075738906860351562e+00,1.494996144600645757e-04,-4.075797985911617793e+00,4.075797988653428128e+00
3.065054304897785187e-02,2.617550198920071125e-04,-3.990920305252075195e+00,3.990920305252075195e+00,2.700958675416528635e-04,-3.990959432357180869e+00,3.990959441496810367e+00
3.094245120882987976e-02,3.775423974730074406e-04,-3.860609292984008789e+00,3.860609292984008789e+00,3.782516895264873610e-04,-3.860515972854011491e+00,3.860515991384480206e+00
3.123436123132705688e-02,4.890218842774629593e-04,-3.686215639114379883e+00,3.686215639114379883e+00,4.984502400836014367e-04,-3.685965948869318609e+00,3.685965982571832722e+00
3.152627125382423401e-02,5.948941106908023357e-04,-3.469561815261840820e+00,3.469561815261840820e+00,5.988525256743245772e-04,-3.469291258216557594e+00,3.469291309902092557e+00
3.181818127632141113e-02,6.939837476238608360e-04,-3.213359594345092773e+00,3.213359594345092773e+00,6.992505937034972823e-04,-3.212978532483810046e+00,3.212978608573858974e+00
3.211009129881858826e-02,7.851538830436766148e-04,-2.920478820800781250e+00,2.920478820800781250e+00,7.856939721888686482e-04,-2.919947319834322208e+00,2.919947425540854180e+00
3.240200132131576538e-02,8.673197589814662933e-04,-2.594100952148437500e+00,2.594100952148437500e+00,8.640987791300018279e-04,-2.593550064227546414e+00,2.593550208174387972e+00
3.269391134381294250e-02,9.395970264449715614e-04,-2.238158702850341797e+00,2.238158702850341797e+00,9.421933664257149893e-04,-2.237530133776227004e+00,2.237530332148594869e+00
3.298582136631011963e-02,1.001155353151261806e-03,-1.856675624847412109e+00,1.856675863265991211e+00,1.001597795002553493e-03,-1.855928104564108061e+00,1.855928374832678251e+00
3.327773138880729675e-02,1.051227562129497528e-03,-1.453887104988098145e+00,1.453887462615966797e+00,1.052333463763424279e-03,-1.453127763596330224e+00,1.453128144638383690e+00
3.356964141130447388e-02,1.089315395802259445e-03,-1.034534692764282227e+00,1.034535169601440430e+00,1.092569496127834610e-03,-1.033730956928730960e+00,1.033731534307091637e+00
3.386155143380165100e-02,1.114980201236903667e-03,-6.033768057823181152e-01,6.033778190612792969e-01,1.116147138921505435e-03,-6.025071566930171318e-01,6.025081905258546922e-01
3.415346145629882812e-02,1.127848052419722080e-03,-1.652891635894775391e-01,1.652930080890655518e-01,1.128116934466407871e-03,-1.643985698592158318e-01,1.644024404307104226e-01
3.444537147879600525e-02,1.127858879044651985e-03,2.746710181236267090e-01,2.746733129024505615e-01,1.127890925383894394e-03,2.755806921052803560e-01,2.755830001998760825e-01
3.473728150129318237e-02,1.115011400543153286e-03,7.115073800086975098e-01,7.115082144737243652e-01,1.115585804591519813e-03,7.124188232537529419e-01,7.124196967083022969e-01
3.502919152379035950e-02,1.089361263439059258e-03,1.140179753303527832e+00,1.140180349349975586e+00,1.087674805279036658e-03,1.141101224509910583e+00,1.141101742884699677e+00
3.532110154628753662e-02,1.051293918862938881e-03,1.555842041969299316e+00,1.555842399597167969e+00,1.051258304754194763e-03,1.556759705776921354e+00,1.556760060726980033e+00
3.561301156878471375e-02,1.001242082566022873e-03,1.953775286674499512e+00,1.953775525093078613e+00,1.000090359300734267e-03,1.954622527699857226e+00,1.954622783549937681e+00
3.590492159128189087e-02,9.396948735229671001e-04,2.329284429550170898e+00,2.329284429550170898e+00,9.327833941643508611e-04,2.330144500951653708e+00,2.330144687653556534e+00
3.619683161377906799e-02,8.674349519424140453e-04,2.678223371505737305e+00,2.678223371505737305e+00,8.633401756225618333e-04,2.679054240377849005e+00,2.679054379485939386e+00
3.648874163627624512e-02,7.852858980186283588e-04,2.996636629104614258e+00,2.996636629104614258e+00,7.849864028577943197e-04,2.997350805858852496e+00,2.997350908650231016e+00
3.678065165877342224e-02,6.941236788406968117e-04,3.280665874481201172e+00,3.280665874481201172e+00,6.921582426730882309e-04,3.281392021531480907e+00,3.281392094531449199e+00
3.707256168127059937e-02,5.950464401394128799e-04,3.527266025543212891e+00,3.527266025543212891e+00,5.979947674229684016e-04,3.527942660393053043e+00,3.527942711073829063e+00
3.736447170376777649e-02,4.891850985586643219e-04,3.733659982681274414e+00,3.733659982681274414e+00,4.833168308380539737e-04,3.734173504954536593e+00,3.734173536232562984e+00
3.765638172626495361e-02,3.777101810555905104e-04,3.897226333618164062e+00,3.897226333618164062e+00,3.771517372444679428e-04,3.897742837590330023e+00,3.897742855837228237e+00
3.794829174876213074e-02,2.619282167870551348e-04,4.016317844390869141e+00,4.016317844390869141e+00,2.575202784012663019e-04,4.016771463393276953e+00,4.016771471648251435e+00
3.824020177125930786e-02,1.431596901966258883e-04,4.089626312255859375e+00,4.089626312255859375e+00,1.366830821989269108e-04,4.089902797769851439e+00,4.089902800053801357e+00
3.853211179375648499e-02,2.274723556183744222e-05,4.116039276123046875e+00,4.116039276123046875e+00,1.427072287535619142e-05,4.116300075881914822e+00,4.116300075906652367e+00
3.882402181625366211e-02,-9.792183846002444625e-05,4.095466613769531250e+00,4.095466613769531250e+00,-1.005112567188496021e-04,4.095662400565871053e+00,4.095662401799189389e+00
3.911592811346054077e-02,-2.174736291635781527e-04,4.028209209442138672e+00,4.028209209442138672e+00,-2.181405734888534605e-04,4.028226725736513636e+00,4.028226731642996938e+00
3.940783813595771790e-02,-3.345365112181752920e-04,3.914774417877197266e+00,3.914774417877197266e+00,-3.370859989290063961e-04,3.914762328480751563e+00,3.914762342993378219e+00
3.969974815845489502e-02,-4.477763723116368055e-04,3.756637811660766602e+00,3.756637811660766602e+00,-4.519951756919933549e-04,3.756566164539931307e+00,3.756566191732270354e+00
3.999165818095207214e-02,-5.559120327234268188e-04,3.555678129196166992e+00,3.555678129196166992e+00,-5.566062286827965118e-04,3.555440406589568170e+00,3.555440450158079635e+00
4.028356820344924927e-02,-6.576799787580966949e-04,3.313969373703002930e+00,3.313969373703002930e+00,-6.661213632052329124e-04,3.313697623086456101e+00,3.313697690038501342e+00
4.057547822594642639e-02,-7.519319769926369190e-04,3.034410715103149414e+00,3.034410715103149414e+00,-7.553258665439533965e-04,3.034081721037941826e+00,3.034081815056034692e+00
4.086738824844360352e-02,-8.376133046112954617e-04,2.720258712768554688e+00,2.720258712768554688e+00,-8.419768293065175860e-04,2.719801625823364599e+00,2.719801756149958560e+00
4.115929827094078064e-02,-9.137017186731100082e-04,2.374941587448120117e+00,2.374941587448120117e+00,-9.142630153308472802e-04,2.374437581576861689e+00,2.374437757592612996e+00
4.145120829343795776e-02,-9.793464560061693192e-04,2.002493381500244141e+00,2.002493619918823242e+00,-9.769971961379290970e-04,2.001940993755012776e+00,2.001941232154512917e+00
4.174311831593513489e-02,-1.033827778883278370e-03,1.607215404510498047e+00,1.607215642929077148e+00,-1.035837060688791621e-03,1.606583362138900739e+00,1.606583696064400657e+00
4.203502833843231201e-02,-1.076472341082990170e-03,1.193526387214660645e+00,1.193526864051818848e+00,-1.078543213507487464e-03,1.192861126667574601e+00,1.192861614257957115e+00
4.232693836092948914e-02,-1.106809359043836594e-03,7.662063837051391602e-01,7.662072181701660156e-01,-1.107082656359271522e-03,7.655009511660748611e-01,7.655017517081024181e-01
4.261884838342666626e-02,-1.124529982917010784e-03,3.301445841789245605e-01,3.301464617252349854e-01,-1.125646262745121562e-03,3.294091408887735994e-01,3.294110641441612142e-01
4.291075840592384338e-02,-1.129379263147711754e-03,-1.097024232149124146e-01,1.097082272171974182e-01,-1.129358102412523785e-03,-1.104621364323317562e-01,1.104679095254298832e-01
4.320266842842102051e-02,-1.121312496252357960e-03,-5.482813715934753418e-01,5.482825040817260742e-01,-1.120692918425675528e-03,-5.490634345649474390e-01,5.490645782864468361e-01
4.349457845091819763e-02,-1.100463443435728550e-03,-9.806166291236877441e-01,9.806172251701354980e-01,-1.100533358277534053e-03,-9.813985370092861427e-01,9.813991540742431630e-01
4.378648847341537476e-02,-1.067022443749010563e-03,-1.401738643646240234e+00,1.401739001274108887e+00,-1.068342995196595174e-03,-1.402521119968532570e+00,1.402521526863150347e+00
4.407839849591255188e-02,-1.021375181153416634e-03,-1.806811809539794922e+00,1.806812047958374023e+00,-1.019677194293043977e-03,-1.807599598048970524e+00,1.807599885651794303e+00
4.437030851840972900e-02,-9.640845237299799919e-04,-2.191293239593505859e+00,2.191293478012084961e+00,-9.597897216308321931e-04,-2.192034190372583513e+00,2.192034400496191360e+00
4.466221854090690613e-02,-8.957659010775387287e-04,-2.550718069076538086e+00,2.550718069076538086e+00,-8.954892939332970451e-04,-2.551424965097241149e+00,2.551425122244925348e+00
4.495412856340408325e-02,-8.171972585842013359e-04,-2.880940437316894531e+00,2.880940437316894531e+00,-8.087461708874087683e-04,-2.881652397847474845e+00,2.881652511336241673e+00
4.524603858590126038e-02,-7.293124799616634846e-04,-3.178325176239013672e+00,3.178325176239013672e+00,-7.259797200683487748e-04,-3.178961450796831123e+00,3.178961533692858055e+00
4.553794860839843750e-02,-6.330874748528003693e-04,-3.439375877380371094e+00,3.439375877380371094e+00,-6.328340363249081212e-04,-3.439947640737688772e+00,3.439947698947718902e+00
4.582985863089561462e-02,-5.296166636981070042e-04,-3.661042451858520508e+00,3.661042451858520508e+00,-5.291636229745671442e-04,-3.661620050426973805e+00,3.661620088663346984e+00
4.612176865339279175e-02,-4.201080300845205784e-04,-3.840977191925048828e+00,3.840977191925048828e+00,-4.232670492720974273e-04,-3.841457542226758282e+00,3.841457565545380870e+00
4.641367867588996887e-02,-3.057956637348979712e-04,-3.977016210556030273e+00,3.977016210556030273e+00,-3.014611097371296404e-04,-3.977394266968335756e+00,3.977394278392750060e+00
4.670558869838714600e-02,-1.879836781881749630e-04,-4.067501544952392578e+00,4.067501544952392578e+00,-1.874422429993197073e-04,-4.067888221569567975e+00,4.067888225888097509e+00
