x_m,Pre_sim,Pim_sim,p_abs_sim,Pre_analytic,Pim_analytic,p_abs_analytic
4.378648940473794937e-03,-3.727180228452198207e-05,4.111689567565917969e+00,4.111689567565917969e+00,-4.512980150700796799e-05,4.111817299885829335e+00,4.111817300133493447e+00
4.670558962970972061e-03,-1.560904929647222161e-04,4.067586898803710938e+00,4.067586898803710938e+00,-1.595400277820228647e-04,4.067623458857783980e+00,4.067623461986516809e+00
4.962468519806861877e-03,-2.731236163526773453e-04,3.977031230926513672e+00,3.977031230926513672e+00,-2.720468165550330797e-04,3.976949165683343335e+00,3.976949174988147817e+00
5.254378542304039001e-03,-3.870448854286223650e-04,3.841138362884521484e+00,3.841138362884521484e+00,-3.969508609439669150e-04,3.840836357171083737e+00,3.840836377683541247e+00
5.546288564801216125e-03,-4.965327680110931396e-04,3.661234378814697266e+00,3.661234378814697266e+00,-5.095191024680292315e-04,3.660834857493095118e+00,3.660834892950814989e+00
5.838198587298393250e-03,-6.003455491736531258e-04,3.439504861831665039e+00,3.439504861831665039e+00,-6.093383546287017968e-04,3.438998168563802693e+00,3.438998222546563177e+00
6.130108609795570374e-03,-6.973156123422086239e-04,3.178565025329589844e+00,3.178565025329589844e+00,-7.027962360065872095e-04,3.177864866887303297e+00,3.177864944600259367e+00
6.422018166631460190e-03,-7.863001083023846149e-04,2.881217718124389648e+00,2.881217718124389648e+00,-8.000502980927972577e-04,2.880429783178833691e+00,2.880429894287334314e+00
6.713928189128637314e-03,-8.662961772643029690e-04,2.550946474075317383e+00,2.550946474075317383e+00,-8.819177184308248877e-04,2.550076476394969038e+00,2.550076628896050135e+00
7.005838211625814438e-03,-9.364176657982170582e-04,2.191593647003173828e+00,2.191593885421752930e+00,-9.490552978088253157e-04,2.190578466437267835e+00,2.190578672023584694e+00
7.297748234122991562e-03,-9.958189912140369415e-04,1.807143807411193848e+00,1.807144045829772949e+00,-1.006412138223129055e-03,1.806048760293331501e+00,1.806049040702514041e+00
7.589658256620168686e-03,-1.043833559378981590e-03,1.402040004730224609e+00,1.402040362358093262e+00,-1.058956256523529852e-03,1.400896140662178935e+00,1.400896540901768850e+00
7.881567813456058502e-03,-1.079949201084673405e-03,9.809530377388000488e-01,9.809536337852478027e-01,-1.095259664824362999e-03,9.797299798232843582e-01,9.797305920293938319e-01
8.173477835953235626e-03,-1.103705726563930511e-03,5.486315488815307617e-01,5.486326813697814941e-01,-1.117707295513693279e-03,5.473607191754927825e-01,5.473618603500897128e-01
8.465387858450412750e-03,-1.114838058128952980e-03,1.100440397858619690e-01,1.100496798753738403e-01,-1.128607074927602321e-03,1.087364249595847987e-01,1.087422818728804863e-01
8.757297880947589874e-03,-1.113261794671416283e-03,-3.297997415065765381e-01,3.298016190528869629e-01,-1.126710887119101653e-03,-3.311142841978850782e-01,3.311162011700741203e-01
9.049207903444766998e-03,-1.098949345760047436e-03,-7.658776640892028809e-01,7.658783793449401855e-01,-1.111019369067358037e-03,-7.671893145313863904e-01,7.671901190025697259e-01
9.341117925941944122e-03,-1.072063110768795013e-03,-1.193184137344360352e+00,1.193184614181518555e+00,-1.084691377685273288e-03,-1.194505681896618432e+00,1.194506174382824248e+00
9.633027948439121246e-03,-1.032955828122794628e-03,-1.606889724731445312e+00,1.606889963150024414e+00,-1.047031159025147784e-03,-1.608173025177023652e+00,1.608173366021607542e+00
9.924937039613723755e-03,-9.820350678637623787e-04,-2.002224445343017578e+00,2.002224683761596680e+00,-9.916313527493878389e-04,-2.003449061133100173e+00,2.003449306543052977e+00
1.021684706211090088e-02,-9.198742918670177460e-04,-2.374635934829711914e+00,2.374635934829711914e+00,-9.311481242510482757e-04,-2.375847590741040793e+00,2.375847773209983416e+00
1.050875708460807800e-02,-8.472278132103383541e-04,-2.719977378845214844e+00,2.719977378845214844e+00,-8.563424061689020681e-04,-2.721091542697642307e+00,2.721091677445460544e+00
1.080066710710525513e-02,-7.648944738321006298e-04,-3.034229755401611328e+00,3.034229755401611328e+00,-7.655398725390319967e-04,-3.035237532426919405e+00,3.035237628968175283e+00
1.109257712960243225e-02,-6.738037336617708206e-04,-3.313735723495483398e+00,3.313735723495483398e+00,-6.768902774433000835e-04,-3.314712406146266055e+00,3.314712475259418145e+00
1.138448715209960938e-02,-5.750327254645526409e-04,-3.555464982986450195e+00,3.555464982986450195e+00,-5.816037651376515689e-04,-3.556310451766952596e+00,3.556310499325081143e+00
1.167639717459678650e-02,-4.696885298471897840e-04,-3.756567716598510742e+00,3.756567716598510742e+00,-4.730323562481789806e-04,-3.757267503816474452e+00,3.757267533593380726e+00
1.196830719709396362e-02,-3.589651314541697502e-04,-3.914638280868530273e+00,3.914638280868530273e+00,-3.665318231999654605e-04,-3.915295087377325345e+00,3.915295104533832227e+00
1.226021721959114075e-02,-2.441510441713035107e-04,-4.028082847595214844e+00,4.028082847595214844e+00,-2.406870103602292571e-04,-4.028579849296582971e+00,4.028579856486491195e+00
1.255212631076574326e-02,-1.265458413399755955e-04,-4.095514774322509766e+00,4.095514774322509766e+00,-1.273717152792372995e-04,-4.095835363383677930e+00,4.095835365364171032e+00
1.284403633326292038e-02,-7.491030373785179108e-06,-4.116015911102294922e+00,4.116015911102294922e+00,-4.881147031279540123e-06,-4.116288497515796507e+00,4.116288497518690193e+00
1.313594635576009750e-02,1.116474304581061006e-04,-4.089597225189208984e+00,4.089597225189208984e+00,1.254442623399957830e-04,-4.089707896966111811e+00,4.089707898889997750e+00
1.342785637825727463e-02,2.295136364409700036e-04,-4.016477584838867188e+00,4.016477584838867188e+00,2.388484416363068714e-04,-4.016394925389410453e+00,4.016394932491373027e+00
1.371976640075445175e-02,3.447482013143599033e-04,-3.897316455841064453e+00,3.897316455841064453e+00,3.497126349780770244e-04,-3.897187099127072951e+00,3.897187114817739051e+00
1.401167642325162888e-02,4.560506495181471109e-04,-3.733731508255004883e+00,3.733731508255004883e+00,4.642297191466717679e-04,-3.733449673162590354e+00,3.733449702024534744e+00
1.430358644574880600e-02,5.621503805741667747e-04,-3.527520895004272461e+00,3.527520895004272461e+00,5.731965009605735802e-04,-3.527052602811514781e+00,3.527052649387830030e+00
1.459549646824598312e-02,6.618030020035803318e-04,-3.280859470367431641e+00,3.280859470367431641e+00,6.754423217153606796e-04,-3.280353763408343504e+00,3.280353832946929504e+00
1.488740649074316025e-02,7.539092912338674068e-04,-2.996804952621459961e+00,2.996804952621459961e+00,7.645626610054848202e-04,-2.996165976999314307e+00,2.996166074549993841e+00
1.517931651324033737e-02,8.374155731871724129e-04,-2.678545475006103516e+00,2.678545475006103516e+00,8.503430225157130760e-04,-2.677748131023077516e+00,2.677748266040114622e+00
1.547122560441493988e-02,9.113146807067096233e-04,-2.329560995101928711e+00,2.329560995101928711e+00,9.252571202657758212e-04,-2.328733841254422288e+00,2.328734025066906632e+00
1.576313562691211700e-02,9.748237789608538151e-04,-1.954029202461242676e+00,1.954029440879821777e+00,9.901929002936330285e-04,-1.953109630825021314e+00,1.953109881830366934e+00
1.605504564940929413e-02,1.027215388603508472e-03,-1.556198239326477051e+00,1.556198596954345703e+00,1.040321935472544347e-03,-1.555161097498569678e+00,1.555161445459179781e+00
1.634695567190647125e-02,1.067818724550306797e-03,-1.140506863594055176e+00,1.140507221221923828e+00,1.081842597837792685e-03,-1.139449546375419065e+00,1.139450059949340011e+00
1.663886569440364838e-02,1.096248510293662548e-03,-7.118279337882995605e-01,7.118287682533264160e-01,1.110923565980910131e-03,-7.107171060465162782e-01,7.107179742895943786e-01
1.693077571690082550e-02,1.112179481424391270e-03,-2.750198245048522949e-01,2.750220596790313721e-01,1.126524663728454417e-03,-2.738646078196185774e-01,2.738669247536318907e-01
1.722268573939800262e-02,1.115342136472463608e-03,1.649478971958160400e-01,1.649516671895980835e-01,1.129348130287384250e-03,1.661249676874304027e-01,1.661288064013859422e-01
1.751459576189517975e-02,1.105790841393172741e-03,6.030200123786926270e-01,6.030210256576538086e-01,1.120200509070341886e-03,6.042163438042572610e-01,6.042173822138561246e-01
1.780650578439235687e-02,1.083633862435817719e-03,1.034230947494506836e+00,1.034231424331665039e+00,1.095649709632263080e-03,1.035388020321829972e+00,1.035388600031043715e+00
1.809841580688953400e-02,1.049034646712243557e-03,1.453570008277893066e+00,1.453570365905761719e+00,1.059475581196846986e-03,1.454736787217131289e+00,1.454737173021755314e+00
1.839032582938671112e-02,1.002477132715284824e-03,1.856322407722473145e+00,1.856322646141052246e+00,1.014179516226581266e-03,1.857470213631177369e+00,1.857470490502377336e+00
1.868223585188388824e-02,9.444905444979667664e-04,2.237924337387084961e+00,2.237924337387084961e+00,9.586559245963633281e-04,2.238978353484239570e+00,2.238978558716491651e+00
1.897414587438106537e-02,8.756631868891417980e-04,2.593843936920166016e+00,2.593843936920166016e+00,8.823658711416415426e-04,2.594890733511296066e+00,2.594890883531005610e+00
1.926605589687824249e-02,7.968514109961688519e-04,2.920168399810791016e+00,2.920168399810791016e+00,8.006787296190423552e-04,2.921158415630326743e+00,2.921158525361865266e+00
1.955796405673027039e-02,7.089546415954828262e-04,3.213210582733154297e+00,3.213210582733154297e+00,7.173329799509731196e-04,3.214051334548864158e+00,3.214051414598393830e+00
1.984987407922744751e-02,6.129224202595651150e-04,3.469392061233520508e+00,3.469392061233520508e+00,6.116988544771303658e-04,3.470210956981280237e+00,3.470211010893778258e+00
2.014178410172462463e-02,5.099005647934973240e-04,3.685981750488281250e+00,3.685981750488281250e+00,5.112339820763434680e-04,3.686726890583578164e+00,3.686726926029678886e+00
2.043369412422180176e-02,4.010639968328177929e-04,3.860557794570922852e+00,3.860557794570922852e+00,3.989223437284728359e-04,3.861112236707084477e+00,3.861112257315011398e+00
2.072560414671897888e-02,2.876268699765205383e-04,3.990859508514404297e+00,3.990859508514404297e+00,2.895419345397031493e-04,3.991380251694493175e+00,3.991380262196440487e+00
2.101751416921615601e-02,1.709095085971057415e-04,4.075608253479003906e+00,4.075608253479003906e+00,1.771831690470064286e-04,4.076039571008083229e+00,4.076039574859110282e+00
2.130942419171333313e-02,5.224233973422087729e-05,4.113897800445556641e+00,4.113897800445556641e+00,4.728541551241424230e-05,4.114122282455650037e+00,4.114122282727386448e+00
2.160133421421051025e-02,-6.702483369736000896e-05,4.105024814605712891e+00,4.105024814605712891e+00,-6.758963921072230958e-05,4.105195426089761845e+00,4.105195426646173651e+00
2.189324423670768738e-02,-1.855241862358525395e-04,4.049280643463134766e+00,4.049280643463134766e+00,-1.904538163899049659e-04,4.049360299181650191e+00,4.049360303660463067e+00
2.218515425920486450e-02,-3.019098367076367140e-04,3.947376966476440430e+00,3.947376966476440430e+00,-3.176446142465419323e-04,3.947257879486175458e+00,3.947257892266959445e+00
2.247706428170204163e-02,-4.148365987930446863e-04,3.800233840942382812e+00,3.800233840942382812e+00,-4.260673669867369234e-04,3.800047973740924956e+00,3.800047997626597063e+00
2.276897430419921875e-02,-5.230231327004730701e-04,3.609686613082885742e+00,3.609686613082885742e+00,-5.301765827324733194e-04,3.609415113792095120e+00,3.609415152730149678e+00
2.306088432669639587e-02,-6.252481834962964058e-04,3.377990484237670898e+00,3.377990484237670898e+00,-6.353017178416918041e-04,3.377542720984041402e+00,3.377542780732844641e+00
2.335279434919357300e-02,-7.203113636933267117e-04,3.107593059539794922e+00,3.107593059539794922e+00,-7.269113600059278531e-04,3.107071988106143934e+00,3.107072073137987278e+00
2.364470437169075012e-02,-8.071425836533308029e-04,2.801691293716430664e+00,2.801691293716430664e+00,-8.217689878085877040e-04,2.801108571124912849e+00,2.801108691667233419e+00
2.393661439418792725e-02,-8.847730932757258415e-04,2.463851213455200195e+00,2.463851213455200195e+00,-8.962912104996556984e-04,2.463126730465853065e+00,2.463126893538645223e+00
2.422852441668510437e-02,-9.522723266854882240e-04,2.097791671752929688e+00,2.097791910171508789e+00,-9.656113854131407551e-04,2.097006409649950331e+00,2.097006631968130641e+00
2.452043443918228149e-02,-1.008885446935892105e-03,1.707757711410522461e+00,1.707757949829101562e+00,-1.026695327872541611e-03,1.706931568437620284e+00,1.706931877208991200e+00
2.481234446167945862e-02,-1.053998013958334923e-03,1.298256754875183105e+00,1.298257231712341309e+00,-1.069171083199296464e-03,1.297338154013253364e+00,1.297338594579426241e+00
2.510425262153148651e-02,-1.087045297026634216e-03,8.738908171653747559e-01,8.738914132118225098e-01,-1.100821652755744513e-03,8.729206085302972928e-01,8.729213026414326393e-01
2.539616264402866364e-02,-1.107662334106862545e-03,4.395346939563751221e-01,4.395360648632049561e-01,-1.121727664818349341e-03,4.385360374604126976e-01,4.385374720869751886e-01
2.568807266652584076e-02,-1.115652499720454216e-03,1.696123072179034352e-04,1.128471922129392624e-03,-1.129642632438698563e-03,-8.594800899649039389e-04,1.419435980264383912e-03
2.597998268902301788e-02,-1.110876095481216908e-03,-4.392042160034179688e-01,4.392056167125701904e-01,-1.124070915357815170e-03,-4.402451456752339287e-01,4.402465807090734651e-01
2.627189271152019501e-02,-1.093392143957316875e-03,-8.735478520393371582e-01,8.735484480857849121e-01,-1.106861182303326948e-03,-8.746081131922811558e-01,8.746088135866451063e-01
2.656380273401737213e-02,-1.063444418832659721e-03,-1.297933578491210938e+00,1.297934055328369141e+00,-1.075835916232754626e-03,-1.298969459040074215e+00,1.298969904555829835e+00
2.685571275651454926e-02,-1.021331292577087879e-03,-1.707478165626525879e+00,1.707478404045104980e+00,-1.032078539959856199e-03,-1.708488341309917002e+00,1.708488653043392036e+00
2.714762277901172638e-02,-9.675313485786318779e-04,-2.097478151321411133e+00,2.097478389739990234e+00,-9.762952918011004975e-04,-2.098485247970668599e+00,2.098485475075539952e+00
2.743953280150890350e-02,-9.027022751979529858e-04,-2.463567256927490234e+00,2.463567256927490234e+00,-9.136484921165485525e-04,-2.464510252738168816e+00,2.464510422093020736e+00
2.773144282400608063e-02,-8.275498985312879086e-04,-2.801491498947143555e+00,2.801491498947143555e+00,-8.361077030719955838e-04,-2.802367877831849263e+00,2.802368002561382632e+00
2.802335284650325775e-02,-7.429252145811915398e-04,-3.107340574264526367e+00,3.107340574264526367e+00,-7.487444913291415151e-04,-3.108204279714602780e+00,3.108204369898235342e+00
2.831526286900043488e-02,-6.498315487988293171e-04,-3.377768039703369141e+00,3.377768039703369141e+00,-6.525601945078174588e-04,-3.378525022157968571e+00,3.378525085178784249e+00
2.860717289149761200e-02,-5.493087228387594223e-04,-3.609589576721191406e+00,3.609589576721191406e+00,-5.555638402886551924e-04,-3.610245319498522232e+00,3.610245362245088074e+00
2.889908291399478912e-02,-4.424964135978370905e-04,-3.800071716308593750e+00,3.800071716308593750e+00,-4.528471110727478243e-04,-3.800711230561654830e+00,3.800711257539566290e+00
2.919099293649196625e-02,-3.306402650196105242e-04,-3.947234869003295898e+00,3.947234869003295898e+00,-3.304187382835778474e-04,-3.947743123609835258e+00,3.947743137437551120e+00
2.948290295898914337e-02,-2.150044019799679518e-04,-4.049297809600830078e+00,4.049297809600830078e+00,-2.092781556518170081e-04,-4.049669198734380693e+00,4.049669204141901346e+00
2.977481298148632050e-02,-9.690663864603266120e-05,-4.104970455169677734e+00,4.104970455169677734e+00,-9.548540562520514815e-05,-4.105322178204724004e+00,4.105322179315168185e+00
3.006672300398349762e-02,2.229513665952254087e-05,-4.113849163055419922e+00,4.113849163055419922e+00,1.931786218861108578e-05,-4.114064597699728765e+00,4.114064597745082708e+00
3.035863302648067474e-02,1.412442361470311880e-04,-4.075738430023193359e+00,4.075738430023193359e+00,1.494996144600645757e-04,-4.075797985911617793e+00,4.075797988653428128e+00
3.065054304897785187e-02,2.585735637694597244e-04,-3.990918874740600586e+00,3.990918874740600586e+00,2.700958675416528635e-04,-3.990959432357180869e+00,3.990959441496810367e+00
3.094245120882987976e-02,3.729535965248942375e-04,-3.860607147216796875e+00,3.860607147216796875e+00,3.782516895264873610e-04,-3.860515972854011491e+00,3.860515991384480206e+00
3.123436123132705688e-02,4.830781545024365187e-04,-3.686213016510009766e+00,3.686213016510009766e+00,4.984502400836014367e-04,-3.685965948869318609e+00,3.685965982571832722e+00
3.152627125382423401e-02,5.876634968444705009e-04,-3.469558477401733398e+00,3.469558477401733398e+00,5.988525256743245772e-04,-3.469291258216557594e+00,3.469291309902092557e+00
3.181818127632141113e-02,6.855488172732293606e-04,-3.213356018066406250e+00,3.213356018066406250e+00,6.992505937034972823e-04,-3.212978532483810046e+00,3.212978608573858974e+00
3.211009129881858826e-02,7.756107952445745468e-04,-2.920474529266357422e+00,2.920474529266357422e+00,7.856939721888686482e-04,-2.919947319834322208e+00,2.919947425540854180e+00
3.240200132131576538e-02,8.567780023440718651e-04,-2.594096183776855469e+00,2.594096183776855469e+00,8.640987791300018279e-04,-2.593550064227546414e+00,2.593550208174387972e+00
3.269391134381294250e-02,9.281767997890710831e-04,-2.238153457641601562e+00,2.238153457641601562e+00,9.421933664257149893e-04,-2.237530133776227004e+00,2.237530332148594869e+00
3.298582136631011963e-02,9.889869252219796181e-04,-1.856670260429382324e+00,1.856670498847961426e+00,1.001597795002553493e-03,-1.855928104564108061e+00,1.855928374832678251e+00
3.327773138880729675e-02,1.038450631313025951e-03,-1.453881382942199707e+00,1.453881740570068359e+00,1.052333463763424279e-03,-1.453127763596330224e+00,1.453128144638383690e+00
3.356964141130447388e-02,1.076075364835560322e-03,-1.034528732299804688e+00,1.034529209136962891e+00,1.092569496127834610e-03,-1.033730956928730960e+00,1.033731534307091637e+00
3.386155143380165100e-02,1.101428410038352013e-03,-6.033707857131958008e-01,6.033717989921569824e-01,1.116147138921505435e-03,-6.025071566930171318e-01,6.025081905258546922e-01
3.415346145629882812e-02,1.114139799028635025e-03,-1.652830690145492554e-01,1.652868092060089111e-01,1.128116934466407871e-03,-1.643985698592158318e-01,1.644024404307104226e-01
3.444537147879600525e-02,1.114150392822921276e-03,2.746771574020385742e-01,2.746794223785400391e-01,1.127890925383894394e-03,2.755806921052803560e-01,2.755830001998760825e-01
3.473728150129318237e-02,1.101459027267992496e-03,7.115134596824645996e-01,7.115142941474914551e-01,1.115585804591519813e-03,7.124188232537529419e-01,7.124196967083022969e-01
3.502919152379035950e-02,1.076120766811072826e-03,1.140185475349426270e+00,1.140185832977294922e+00,1.087674805279036658e-03,1.141101224509910583e+00,1.141101742884699677e+00
3.532110154628753662e-02,1.038516173139214516e-03,1.555847764015197754e+00,1.555848121643066406e+00,1.051258304754194763e-03,1.556759705776921354e+00,1.556760060726980033e+00
3.561301156878471375e-02,9.890724904835224152e-04,1.953780770301818848e+00,1.953781008720397949e+00,1.000090359300734267e-03,1.954622527699857226e+00,1.954622783549937681e+00
3.590492159128189087e-02,9.282734827138483524e-04,2.329289674758911133e+00,2.329289674758911133e+00,9.327833941643508611e-04,2.330144500951653708e+00,2.330144687653556534e+00
3.619683161377906799e-02,8.568917983211576939e-04,2.678228139877319336e+00,2.678228139877319336e+00,8.633401756225618333e-04,2.679054240377849005e+00,2.679054379485939386e+00
3.648874163627624512e-02,7.757412386126816273e-04,2.996640920639038086e+00,2.996640920639038086e+00,7.849864028577943197e-04,2.997350805858852496e+00,2.997350908650231016e+00
3.678065165877342224e-02,6.856870022602379322e-04,3.280669689178466797e+00,3.280669689178466797e+00,6.921582426730882309e-04,3.281392021531480907e+00,3.281392094531449199e+00
3.707256168127059937e-02,5.878140218555927277e-04,3.527269363403320312e+00,3.527269363403320312e+00,5.979947674229684016e-04,3.527942660393053043e+00,3.527942711073829063e+00
3.736447170376777649e-02,4.832393315155059099e-04,3.733662366867065430e+00,3.733662366867065430e+00,4.833168308380539737e-04,3.734173504954536593e+00,3.734173536232562984e+00
3.765638172626495361e-02,3.731193137355148792e-04,3.897228240966796875e+00,3.897228240966796875e+00,3.771517372444679428e-04,3.897742837590330023e+00,3.897742855837228237e+00
3.794829174876213074e-02,2.587446360848844051e-04,4.016319274902343750e+00,4.016319274902343750e+00,2.575202784012663019e-04,4.016771463393276953e+00,4.016771471648251435e+00
3.824020177125930786e-02,1.414196740370243788e-04,4.089627265930175781e+00,4.089627265930175781e+00,1.366830821989269108e-04,4.089902797769851439e+00,4.089902800053801357e+00
3.853211179375648499e-02,2.247075644845608622e-05,4.116039276123046875e+00,4.116039276123046875e+00,1.427072287535619142e-05,4.116300075881914822e+00,4.116300075906652367e+00
3.882402181625366211e-02,-9.673165914136916399e-05,4.095466136932373047e+00,4.095466136932373047e+00,-1.005112567188496021e-04,4.095662400565871053e+00,4.095662401799189389e+00
3.911592811346054077e-02,-2.148303610738366842e-04,4.028208255767822266e+00,4.028208255767822266e+00,-2.181405734888534605e-04,4.028226725736513636e+00,4.028226731642996938e+00
3.940783813595771790e-02,-3.304704150650650263e-04,3.914772748947143555e+00,3.914772748947143555e+00,-3.370859989290063961e-04,3.914762328480751563e+00,3.914762342993378219e+00
3.969974815845489502e-02,-4.423339269123971462e-04,3.756635427474975586e+00,3.756635427474975586e+00,-4.519951756919933549e-04,3.756566164539931307e+00,3.756566191732270354e+00
3.999165818095207214e-02,-5.491552874445915222e-04,3.555675029754638672e+00,3.555675029754638672e+00,-5.566062286827965118e-04,3.555440406589568170e+00,3.555440450158079635e+00
4.028356820344924927e-02,-6.496862624771893024e-04,3.313966035842895508e+00,3.313966035842895508e+00,-6.661213632052329124e-04,3.313697623086456101e+00,3.313697690038501342e+00
4.057547822594642639e-02,-7.427926757372915745e-04,3.034406423568725586e+00,3.034406423568725586e+00,-7.553258665439533965e-04,3.034081721037941826e+00,3.034081815056034692e+00
4.086738824844360352e-02,-8.274327265098690987e-04,2.720254182815551758e+00,2.720254182815551758e+00,-8.419768293065175860e-04,2.719801625823364599e+00,2.719801756149958560e+00
4.115929827094078064e-02,-9.025962790474295616e-04,2.374936819076538086e+00,2.374936819076538086e+00,-9.142630153308472802e-04,2.374437581576861689e+00,2.374437757592612996e+00
4.145120829343795776e-02,-9.674431057646870613e-04,2.002488136291503906e+00,2.002488374710083008e+00,-9.769971961379290970e-04,2.001940993755012776e+00,2.001941232154512917e+00
4.174311831593513489e-02,-1.021262141875922680e-03,1.607209920883178711e+00,1.607210159301757812e+00,-1.035837060688791621e-03,1.606583362138900739e+00,1.606583696064400657e+00
4.203502833843231201e-02,-1.063388423062860966e-03,1.193520665168762207e+00,1.193521142005920410e+00,-1.078543213507487464e-03,1.192861126667574601e+00,1.192861614257957115e+00
4.232693836092948914e-02,-1.093356753699481487e-03,7.662004232406616211e-01,7.662011384963989258e-01,-1.107082656359271522e-03,7.655009511660748611e-01,7.655017517081024181e-01
4.261884838342666626e-02,-1.110862009227275848e-03,3.301385045051574707e-01,3.301403522491455078e-01,-1.125646262745121562e-03,3.294091408887735994e-01,3.294110641441612142e-01
4.291075840592384338e-02,-1.115652266889810562e-03,-1.097085326910018921e-01,1.097141951322555542e-01,-1.129358102412523785e-03,-1.104621364323317562e-01,1.104679095254298832e-01
4.320266842842102051e-02,-1.107683638110756874e-03,-5.482874512672424316e-01,5.482885837554931641e-01,-1.120692918425675528e-03,-5.490634345649474390e-01,5.490645782864468361e-01
4.349457845091819763e-02,-1.087087905034422874e-03,-9.806225895881652832e-01,9.806231856346130371e-01,-1.100533358277534053e-03,-9.813985370092861427e-01,9.813991540742431630e-01
4.378648847341537476e-02,-1.054053311236202717e-03,-1.401744484901428223e+00,1.401744842529296875e+00,-1.068342995196595174e-03,-1.402521119968532570e+00,1.402521526863150347e+00
4.407839849591255188e-02,-1.008961116895079613e-03,-1.806817412376403809e+00,1.806817650794982910e+00,-1.019677194293043977e-03,-1.807599598048970524e+00,1.807599885651794303e+00
4.437030851840972900e-02,-9.523667395114898682e-04,-2.191298484802246094e+00,2.191298723220825195e+00,-9.597897216308321931e-04,-2.192034190372583513e+00,2.192034400496191360e+00
4.466221854090690613e-02,-8.848783909343183041e-04,-2.550722837448120117e+00,2.550722837448120117e+00,-8.954892939332970451e-04,-2.551424965097241149e+00,2.551425122244925348e+00
4.495412856340408325e-02,-8.072647615335881710e-04,-2.880944967269897461e+00,2.880944967269897461e+00,-8.087461708874087683e-04,-2.881652397847474845e+00,2.881652511336241673e+00
4.524603858590126038e-02,-7.204480934888124466e-04,-3.178328990936279297e+00,3.178328990936279297e+00,-7.259797200683487748e-04,-3.178961450796831123e+00,3.178961533692858055e+00
4.553794860839843750e-02,-6.253926549106836319e-04,-3.439379215240478516e+00,3.439379215240478516e+00,-6.328340363249081212e-04,-3.439947640737688772e+00,3.439947698947718902e+00
4.582985863089561462e-02,-5.231795366853475571e-04,-3.661045312881469727e+00,3.661045312881469727e+00,-5.291636229745671442e-04,-3.661620050426973805e+00,3.661620088663346984e+00
4.612176865339279175e-02,-4.150018794462084770e-04,-3.840979337692260742e+00,3.840979337692260742e+00,-4.232670492720974273e-04,-3.841457542226758282e+00,3.841457565545380870e+00
4.641367867588996887e-02,-3.020789008587598801e-04,-3.977017641067504883e+00,3.977017641067504883e+00,-3.014611097371296404e-04,-3.977394266968335756e+00,3.977394278392750060e+00
4.670558869838714600e-02,-1.856988528743386269e-04,-4.067502975463867188e+00,4.067502975463867188e+00,-1.874422429993197073e-04,-4.067888221569567975e+00,4.067888225888097509e+00
