x_m,Pre_sim,Pim_sim,p_abs_sim,Pre_analytic,Pim_analytic,p_abs_analytic
1.517931651324033737e-02,8.476616349071264267e-04,-2.680128574371337891e+00,2.680128574371337891e+00,8.503430225157130760e-04,-2.677748131023077516e+00,2.677748266040114622e+00
1.547122560441493988e-02,9.225354879163205624e-04,-2.331590175628662109e+00,2.331590175628662109e+00,9.252571202657758212e-04,-2.328733841254422288e+00,2.328734025066906632e+00
1.576313562691211700e-02,9.867463959380984306e-04,-1.956092834472656250e+00,1.956093072891235352e+00,9.901929002936330285e-04,-1.953109630825021314e+00,1.953109881830366934e+00
1.605504564940929413e-02,1.039706054143607616e-03,-1.558340668678283691e+00,1.558341026306152344e+00,1.040321935472544347e-03,-1.555161097498569678e+00,1.555161445459179781e+00
1.634695567190647125e-02,1.080843270756304264e-03,-1.142869830131530762e+00,1.142870426177978516e+00,1.081842597837792685e-03,-1.139449546375419065e+00,1.139450059949340011e+00
1.663886569440364838e-02,1.109674223698675632e-03,-7.143425345420837402e-01,7.143433690071105957e-01,1.110923565980910131e-03,-7.107171060465162782e-01,7.107179742895943786e-01
1.693077571690082550e-02,1.125669106841087341e-03,-2.775544226169586182e-01,2.775567173957824707e-01,1.126524663728454417e-03,-2.738646078196185774e-01,2.738669247536318907e-01
1.722268573939800262e-02,1.128863426856696606e-03,1.623464375734329224e-01,1.623503714799880981e-01,1.129348130287384250e-03,1.661249676874304027e-01,1.661288064013859422e-01
1.751459576189517975e-02,1.119221677072346210e-03,6.004113554954528809e-01,6.004123687744140625e-01,1.120200509070341886e-03,6.042163438042572610e-01,6.042173822138561246e-01
1.780650578439235687e-02,1.096782274544239044e-03,1.031646609306335449e+00,1.031647086143493652e+00,1.095649709632263080e-03,1.035388020321829972e+00,1.035388600031043715e+00
1.809841580688953400e-02,1.061705523170530796e-03,1.450979351997375488e+00,1.450979709625244141e+00,1.059475581196846986e-03,1.454736787217131289e+00,1.454737173021755314e+00
1.839032582938671112e-02,1.014559646137058735e-03,1.853783011436462402e+00,1.853783249855041504e+00,1.014179516226581266e-03,1.857470213631177369e+00,1.857470490502377336e+00
1.868223585188388824e-02,9.558752062730491161e-04,2.235524177551269531e+00,2.235524415969848633e+00,9.586559245963633281e-04,2.238978353484239570e+00,2.238978558716491651e+00
1.897414587438106537e-02,8.862155955284833908e-04,2.591631650924682617e+00,2.591631650924682617e+00,8.823658711416415426e-04,2.594890733511296066e+00,2.594890883531005610e+00
1.926605589687824249e-02,8.063876884989440441e-04,2.917969942092895508e+00,2.917969942092895508e+00,8.006787296190423552e-04,2.921158415630326743e+00,2.921158525361865266e+00
1.955796405673027039e-02,7.173952180892229080e-04,3.211112022399902344e+00,3.211112022399902344e+00,7.173329799509731196e-04,3.214051334548864158e+00,3.214051414598393830e+00
1.984987407922744751e-02,6.202380172908306122e-04,3.467763900756835938e+00,3.467763900756835938e+00,6.116988544771303658e-04,3.470210956981280237e+00,3.470211010893778258e+00
2.014178410172462463e-02,5.159311695024371147e-04,3.684469223022460938e+00,3.684469223022460938e+00,5.112339820763434680e-04,3.686726890583578164e+00,3.686726926029678886e+00
2.043369412422180176e-02,4.057333280798047781e-04,3.859028339385986328e+00,3.859028339385986328e+00,3.989223437284728359e-04,3.861112236707084477e+00,3.861112257315011398e+00
2.072560414671897888e-02,2.909254399128258228e-04,3.989703655242919922e+00,3.989703655242919922e+00,2.895419345397031493e-04,3.991380251694493175e+00,3.991380262196440487e+00
2.101751416921615601e-02,1.727973431115970016e-04,4.075024127960205078e+00,4.075024127960205078e+00,1.771831690470064286e-04,4.076039571008083229e+00,4.076039574859110282e+00
2.130942419171333313e-02,5.266936932457610965e-05,4.113214492797851562e+00,4.113214492797851562e+00,4.728541551241424230e-05,4.114122282455650037e+00,4.114122282727386448e+00
2.160133421421051025e-02,-6.804642180213704705e-05,4.104551792144775391e+00,4.104551792144775391e+00,-6.758963921072230958e-05,4.105195426089761845e+00,4.105195426646173651e+00
2.189324423670768738e-02,-1.879886549431830645e-04,4.049217224121093750e+00,4.049217224121093750e+00,-1.904538163899049659e-04,4.049360299181650191e+00,4.049360303660463067e+00
2.218515425920486450e-02,-3.058003785554319620e-04,3.947732925415039062e+00,3.947732925415039062e+00,-3.176446142465419323e-04,3.947257879486175458e+00,3.947257892266959445e+00
2.247706428170204163e-02,-4.200746188871562481e-04,3.800611734390258789e+00,3.800611734390258789e+00,-4.260673669867369234e-04,3.800047973740924956e+00,3.800047997626597063e+00
2.276897430419921875e-02,-5.295618902891874313e-04,3.610290050506591797e+00,3.610290050506591797e+00,-5.301765827324733194e-04,3.609415113792095120e+00,3.609415152730149678e+00
2.306088432669639587e-02,-6.330307223834097385e-04,3.378911256790161133e+00,3.378911256790161133e+00,-6.353017178416918041e-04,3.377542720984041402e+00,3.377542780732844641e+00
2.335279434919357300e-02,-7.292659138329327106e-04,3.108859777450561523e+00,3.108859777450561523e+00,-7.269113600059278531e-04,3.107071988106143934e+00,3.107072073137987278e+00
2.364470437169075012e-02,-8.170985383912920952e-04,2.803015232086181641e+00,2.803015232086181641e+00,-8.217689878085877040e-04,2.801108571124912849e+00,2.801108691667233419e+00
2.393661439418792725e-02,-8.956343517638742924e-04,2.465321063995361328e+00,2.465321063995361328e+00,-8.962912104996556984e-04,2.463126730465853065e+00,2.463126893538645223e+00
2.422852441668510437e-02,-9.639898780733346939e-04,2.099575757980346680e+00,2.099575996398925781e+00,-9.656113854131407551e-04,2.097006409649950331e+00,2.097006631968130641e+00
2.452043443918228149e-02,-1.021278556436300278e-03,1.709701776504516602e+00,1.709702014923095703e+00,-1.026695327872541611e-03,1.706931568437620284e+00,1.706931877208991200e+00
2.481234446167945862e-02,-1.066847587935626507e-03,1.300234675407409668e+00,1.300235152244567871e+00,-1.069171083199296464e-03,1.297338154013253364e+00,1.297338594579426241e+00
2.510425262153148651e-02,-1.100283814594149590e-03,8.760046362876892090e-01,8.760052919387817383e-01,-1.100821652755744513e-03,8.729206085302972928e-01,8.729213026414326393e-01
2.539616264402866364e-02,-1.121211447753012180e-03,4.417782425880432129e-01,4.417796730995178223e-01,-1.121727664818349341e-03,4.385360374604126976e-01,4.385374720869751886e-01
2.568807266652584076e-02,-1.129214419052004814e-03,2.444991376250982285e-03,2.693159505724906921e-03,-1.129642632438698563e-03,-8.594800899649039389e-04,1.419435980264383912e-03
2.597998268902301788e-02,-1.124311937019228935e-03,-4.368797838687896729e-01,4.368812441825866699e-01,-1.124070915357815170e-03,-4.402451456752339287e-01,4.402465807090734651e-01
2.627189271152019501e-02,-1.106625422835350037e-03,-8.712280988693237305e-01,8.712288141250610352e-01,-1.106861182303326948e-03,-8.746081131922811558e-01,8.746088135866451063e-01
2.656380273401737213e-02,-1.076353597454726696e-03,-1.295710921287536621e+00,1.295711398124694824e+00,-1.075835916232754626e-03,-1.298969459040074215e+00,1.298969904555829835e+00
2.685571275651454926e-02,-1.033625681884586811e-03,-1.705205678939819336e+00,1.705205917358398438e+00,-1.032078539959856199e-03,-1.708488341309917002e+00,1.708488653043392036e+00
2.714762277901172638e-02,-9.791357442736625671e-04,-2.095246553421020508e+00,2.095246791839599609e+00,-9.762952918011004975e-04,-2.098485247970668599e+00,2.098485475075539952e+00
2.743953280150890350e-02,-9.135120781138539314e-04,-2.461464643478393555e+00,2.461464643478393555e+00,-9.136484921165485525e-04,-2.464510252738168816e+00,2.464510422093020736e+00
2.773144282400608063e-02,-8.374663884751498699e-04,-2.799652576446533203e+00,2.799652576446533203e+00,-8.361077030719955838e-04,-2.802367877831849263e+00,2.802368002561382632e+00
2.802335284650325775e-02,-7.517450139857828617e-04,-3.105484962463378906e+00,3.105484962463378906e+00,-7.487444913291415151e-04,-3.108204279714602780e+00,3.108204369898235342e+00
2.831526286900043488e-02,-6.574844010174274445e-04,-3.375978469848632812e+00,3.375978469848632812e+00,-6.525601945078174588e-04,-3.378525022157968571e+00,3.378525085178784249e+00
2.860717289149761200e-02,-5.557449185289442539e-04,-3.608092069625854492e+00,3.608092069625854492e+00,-5.555638402886551924e-04,-3.610245319498522232e+00,3.610245362245088074e+00
2.889908291399478912e-02,-4.476364410948008299e-04,-3.798925876617431641e+00,3.798925876617431641e+00,-4.528471110727478243e-04,-3.800711230561654830e+00,3.800711257539566290e+00
2.919099293649196625e-02,-3.343799035064876080e-04,-3.946023941040039062e+00,3.946023941040039062e+00,-3.304187382835778474e-04,-3.947743123609835258e+00,3.947743137437551120e+00
2.948290295898914337e-02,-2.173288958147168159e-04,-4.048244953155517578e+00,4.048244953155517578e+00,-2.092781556518170081e-04,-4.049669198734380693e+00,4.049669204141901346e+00
2.977481298148632050e-02,-9.780022810446098447e-05,-4.104438304901123047e+00,4.104438304901123047e+00,-9.548540562520514815e-05,-4.105322178204724004e+00,4.105322179315168185e+00
3.006672300398349762e-02,2.285845039295963943e-05,-4.113474369049072266e+00,4.113474369049072266e+00,1.931786218861108578e-05,-4.114064597699728765e+00,4.114064597745082708e+00
3.035863302648067474e-02,1.432465069228783250e-04,-4.075344562530517578e+00,4.075344562530517578e+00,1.494996144600645757e-04,-4.075797985911617793e+00,4.075797988653428128e+00
3.065054304897785187e-02,2.620015293359756470e-04,-3.990877389907836914e+00,3.990877389907836914e+00,2.700958675416528635e-04,-3.990959432357180869e+00,3.990959441496810367e+00
3.094245120882987976e-02,3.777860547415912151e-04,-3.861023426055908203e+00,3.861023426055908203e+00,3.782516895264873610e-04,-3.860515972854011491e+00,3.860515991384480206e+00
3.123436123132705688e-02,4.892172873951494694e-04,-3.686631679534912109e+00,3.686631679534912109e+00,4.984502400836014367e-04,-3.685965948869318609e+00,3.685965982571832722e+00
3.152627125382423401e-02,5.950508057139813900e-04,-3.470147132873535156e+00,3.470147132873535156e+00,5.988525256743245772e-04,-3.469291258216557594e+00,3.469291309902092557e+00
3.181818127632141113e-02,6.941166357137262821e-04,-3.214208364486694336e+00,3.214208364486694336e+00,6.992505937034972823e-04,-3.212978532483810046e+00,3.212978608573858974e+00
3.211009129881858826e-02,7.852998678572475910e-04,-2.921692848205566406e+00,2.921692848205566406e+00,7.856939721888686482e-04,-2.919947319834322208e+00,2.919947425540854180e+00
3.240200132131576538e-02,8.673914708197116852e-04,-2.595347404479980469e+00,2.595347404479980469e+00,8.640987791300018279e-04,-2.593550064227546414e+00,2.593550208174387972e+00
3.269391134381294250e-02,9.396055247634649277e-04,-2.239507675170898438e+00,2.239507675170898438e+00,9.421933664257149893e-04,-2.237530133776227004e+00,2.237530332148594869e+00
3.298582136631011963e-02,1.001136144623160362e-03,-1.858199834823608398e+00,1.858200073242187500e+00,1.001597795002553493e-03,-1.855928104564108061e+00,1.855928374832678251e+00
3.327773138880729675e-02,1.051250728778541088e-03,-1.455663323402404785e+00,1.455663681030273438e+00,1.052333463763424279e-03,-1.453127763596330224e+00,1.453128144638383690e+00
3.356964141130447388e-02,1.089224591851234436e-03,-1.036319375038146973e+00,1.036319851875305176e+00,1.092569496127834610e-03,-1.033730956928730960e+00,1.033731534307091637e+00
3.386155143380165100e-02,1.114809885621070862e-03,-6.052291393280029297e-01,6.052301526069641113e-01,1.116147138921505435e-03,-6.025071566930171318e-01,6.025081905258546922e-01
3.415346145629882812e-02,1.127719995565712452e-03,-1.672424674034118652e-01,1.672462522983551025e-01,1.128116934466407871e-03,-1.643985698592158318e-01,1.644024404307104226e-01
3.444537147879600525e-02,1.127716037444770336e-03,2.726903259754180908e-01,2.726926207542419434e-01,1.127890925383894394e-03,2.755806921052803560e-01,2.755830001998760825e-01
3.473728150129318237e-02,1.114738406613469124e-03,7.094653844833374023e-01,7.094662189483642578e-01,1.115585804591519813e-03,7.124188232537529419e-01,7.124196967083022969e-01
3.502919152379035950e-02,1.089086756110191345e-03,1.138145923614501953e+00,1.138146519660949707e+00,1.087674805279036658e-03,1.141101224509910583e+00,1.141101742884699677e+00
3.532110154628753662e-02,1.051049795933067799e-03,1.553908944129943848e+00,1.553909301757812500e+00,1.051258304754194763e-03,1.556759705776921354e+00,1.556760060726980033e+00
3.561301156878471375e-02,1.000927644781768322e-03,1.951829910278320312e+00,1.951830148696899414e+00,1.000090359300734267e-03,1.954622527699857226e+00,1.954622783549937681e+00
3.590492159128189087e-02,9.393381187692284584e-04,2.327355146408081055e+00,2.327355146408081055e+00,9.327833941643508611e-04,2.330144500951653708e+00,2.330144687653556534e+00
3.619683161377906799e-02,8.670703973621129990e-04,2.676403284072875977e+00,2.676403284072875977e+00,8.633401756225618333e-04,2.679054240377849005e+00,2.679054379485939386e+00
3.648874163627624512e-02,7.849370012991130352e-04,2.995046138763427734e+00,2.995046138763427734e+00,7.849864028577943197e-04,2.997350805858852496e+00,2.997350908650231016e+00
3.678065165877342224e-02,6.937430589459836483e-04,3.279134988784790039e+00,3.279134988784790039e+00,6.921582426730882309e-04,3.281392021531480907e+00,3.281392094531449199e+00
3.707256168127059937e-02,5.946372984908521175e-04,3.525764703750610352e+00,3.525764703750610352e+00,5.979947674229684016e-04,3.527942660393053043e+00,3.527942711073829063e+00
3.736447170376777649e-02,4.887725808657705784e-04,3.732298851013183594e+00,3.732298851013183594e+00,4.833168308380539737e-04,3.734173504954536593e+00,3.734173536232562984e+00
3.765638172626495361e-02,3.773377102334052324e-04,3.896415948867797852e+00,3.896415948867797852e+00,3.771517372444679428e-04,3.897742837590330023e+00,3.897742855837228237e+00
3.794829174876213074e-02,2.615312405396252871e-04,4.015397071838378906e+00,4.015397071838378906e+00,2.575202784012663019e-04,4.016771463393276953e+00,4.016771471648251435e+00
3.824020177125930786e-02,1.427633105777204037e-04,4.088703155517578125e+00,4.088703155517578125e+00,1.366830821989269108e-04,4.089902797769851439e+00,4.089902800053801357e+00
3.853211179375648499e-02,2.237066837551537901e-05,4.115518569946289062e+00,4.115518569946289062e+00,1.427072287535619142e-05,4.116300075881914822e+00,4.116300075906652367e+00
3.882402181625366211e-02,-9.828806651057675481e-05,4.095361232757568359e+00,4.095361232757568359e+00,-1.005112567188496021e-04,4.095662400565871053e+00,4.095662401799189389e+00
3.911592811346054077e-02,-2.178065042244270444e-04,4.027935504913330078e+00,4.027935504913330078e+00,-2.181405734888534605e-04,4.028226725736513636e+00,4.028226731642996938e+00
3.940783813595771790e-02,-3.348412574268877506e-04,3.914715290069580078e+00,3.914715290069580078e+00,-3.370859989290063961e-04,3.914762328480751563e+00,3.914762342993378219e+00
3.969974815845489502e-02,-4.480728821363300085e-04,3.756977081298828125e+00,3.756977081298828125e+00,-4.519951756919933549e-04,3.756566164539931307e+00,3.756566191732270354e+00
3.999165818095207214e-02,-5.561779835261404514e-04,3.556180238723754883e+00,3.556180238723754883e+00,-5.566062286827965118e-04,3.555440406589568170e+00,3.555440450158079635e+00
4.028356820344924927e-02,-6.578825414180755615e-04,3.314503192901611328e+00,3.314503192901611328e+00,-6.661213632052329124e-04,3.313697623086456101e+00,3.313697690038501342e+00
4.057547822594642639e-02,-7.521007792092859745e-04,3.035153865814208984e+00,3.035153865814208984e+00,-7.553258665439533965e-04,3.034081721037941826e+00,3.034081815056034692e+00
4.086738824844360352e-02,-8.377726771868765354e-04,2.721274375915527344e+00,2.721274375915527344e+00,-8.419768293065175860e-04,2.719801625823364599e+00,2.719801756149958560e+00
4.115929827094078064e-02,-9.138121968135237694e-04,2.376079320907592773e+00,2.376079320907592773e+00,-9.142630153308472802e-04,2.374437581576861689e+00,2.374437757592612996e+00
4.145120829343795776e-02,-9.793796343728899956e-04,2.003693580627441406e+00,2.003693819046020508e+00,-9.769971961379290970e-04,2.001940993755012776e+00,2.001941232154512917e+00
4.174311831593513489e-02,-1.033808803185820580e-03,1.608537673950195312e+00,1.608537912368774414e+00,-1.035837060688791621e-03,1.606583362138900739e+00,1.606583696064400657e+00
4.203502833843231201e-02,-1.076487125828862190e-03,1.195056319236755371e+00,1.195056796073913574e+00,-1.078543213507487464e-03,1.192861126667574601e+00,1.192861614257957115e+00
4.232693836092948914e-02,-1.106736948713660240e-03,7.677663564682006836e-01,7.677670717239379883e-01,-1.107082656359271522e-03,7.655009511660748611e-01,7.655017517081024181e-01
4.261884838342666626e-02,-1.124356524087488651e-03,3.317551016807556152e-01,3.317570090293884277e-01,-1.125646262745121562e-03,3.294091408887735994e-01,3.294110641441612142e-01
4.291075840592384338e-02,-1.129191368818283081e-03,-1.080241203308105469e-01,1.080300211906433105e-01,-1.129358102412523785e-03,-1.104621364323317562e-01,1.104679095254298832e-01
4.320266842842102051e-02,-1.121180830523371696e-03,-5.466159582138061523e-01,5.466170907020568848e-01,-1.120692918425675528e-03,-5.490634345649474390e-01,5.490645782864468361e-01
4.349457845091819763e-02,-1.100186142139136791e-03,-9.788820743560791016e-01,9.788826704025268555e-01,-1.100533358277534053e-03,-9.813985370092861427e-01,9.813991540742431630e-01
4.378648847341537476e-02,-1.066684490069746971e-03,-1.399971961975097656e+00,1.399972319602966309e+00,-1.068342995196595174e-03,-1.402521119968532570e+00,1.402521526863150347e+00
4.407839849591255188e-02,-1.021053176373243332e-03,-1.805149435997009277e+00,1.805149674415588379e+00,-1.019677194293043977e-03,-1.807599598048970524e+00,1.807599885651794303e+00
4.437030851840972900e-02,-9.637572220526635647e-04,-2.189746856689453125e+00,2.189747095108032227e+00,-9.597897216308321931e-04,-2.192034190372583513e+00,2.192034400496191360e+00
4.466221854090690613e-02,-8.953445940278470516e-04,-2.549070358276367188e+00,2.549070358276367188e+00,-8.954892939332970451e-04,-2.551424965097241149e+00,2.551425122244925348e+00
4.495412856340408325e-02,-8.167577907443046570e-04,-2.879379510879516602e+00,2.879379510879516602e+00,-8.087461708874087683e-04,-2.881652397847474845e+00,2.881652511336241673e+00
4.524603858590126038e-02,-7.288798806257545948e-04,-3.176963567733764648e+00,3.176963567733764648e+00,-7.259797200683487748e-04,-3.178961450796831123e+00,3.178961533692858055e+00
4.553794860839843750e-02,-6.326402071863412857e-04,-3.438145160675048828e+00,3.438145160675048828e+00,-6.328340363249081212e-04,-3.439947640737688772e+00,3.439947698947718902e+00
4.582985863089561462e-02,-5.291352281346917152e-04,-3.659801244735717773e+00,3.659801244735717773e+00,-5.291636229745671442e-04,-3.661620050426973805e+00,3.661620088663346984e+00
4.612176865339279175e-02,-4.196196096017956734e-04,-3.839831590652465820e+00,3.839831590652465820e+00,-4.232670492720974273e-04,-3.841457542226758282e+00,3.841457565545380870e+00
4.641367867588996887e-02,-3.053253458347171545e-04,-3.976210832595825195e+00,3.976210832595825195e+00,-3.014611097371296404e-04,-3.977394266968335756e+00,3.977394278392750060e+00
4.670558869838714600e-02,-1.875121524790301919e-04,-4.066836833953857422e+00,4.066836833953857422e+00,-1.874422429993197073e-04,-4.067888221569567975e+00,4.067888225888097509e+00
