x_m,Pre_sim,Pim_sim,p_abs_sim,Pre_analytic,Pim_analytic,p_abs_analytic
6.422018166631460190e-03,-7.931400323286652565e-04,2.919454336166381836e+00,2.919454336166381836e+00,-8.000502980927972577e-04,2.880429783178833691e+00,2.880429894287334314e+00
6.713928189128637314e-03,-8.736469899304211140e-04,2.594900608062744141e+00,2.594900608062744141e+00,-8.819177184308248877e-04,2.550076476394969038e+00,2.550076628896050135e+00
7.005838211625814438e-03,-9.442134760320186615e-04,2.240806102752685547e+00,2.240806102752685547e+00,-9.490552978088253157e-04,2.190578466437267835e+00,2.190578672023584694e+00
7.297748234122991562e-03,-1.004043966531753540e-03,1.861154079437255859e+00,1.861154317855834961e+00,-1.006412138223129055e-03,1.806048760293331501e+00,1.806049040702514041e+00
7.589658256620168686e-03,-1.052462146617472172e-03,1.460213422775268555e+00,1.460213780403137207e+00,-1.058956256523529852e-03,1.400896140662178935e+00,1.400896540901768850e+00
7.881567813456058502e-03,-1.088918303139507771e-03,1.042492389678955078e+00,1.042492866516113281e+00,-1.095259664824362999e-03,9.797299798232843582e-01,9.797305920293938319e-01
8.173477835953235626e-03,-1.112995552830398083e-03,6.126853227615356445e-01,6.126863360404968262e-01,-1.117707295513693279e-03,5.473607191754927825e-01,5.473618603500897128e-01
8.465387858450412750e-03,-1.124414498917758465e-03,1.756279170513153076e-01,1.756315231323242188e-01,-1.128607074927602321e-03,1.087364249595847987e-01,1.087422818728804863e-01
8.757297880947589874e-03,-1.123036257922649384e-03,-2.637632191181182861e-01,2.637656033039093018e-01,-1.126710887119101653e-03,-3.311142841978850782e-01,3.311162011700741203e-01
9.049207903444766998e-03,-1.108246506191790104e-03,-7.001357674598693848e-01,7.001366019248962402e-01,-1.111019369067358037e-03,-7.671893145313863904e-01,7.671901190025697259e-01
9.341117925941944122e-03,-1.080513116903603077e-03,-1.128092527389526367e+00,1.128093123435974121e+00,-1.084691377685273288e-03,-1.194505681896618432e+00,1.194506174382824248e+00
9.633027948439121246e-03,-1.040503266267478466e-03,-1.542902588844299316e+00,1.542902946472167969e+00,-1.047031159025147784e-03,-1.608173025177023652e+00,1.608173366021607542e+00
9.924937039613723755e-03,-9.886771440505981445e-04,-1.939903616905212402e+00,1.939903855323791504e+00,-9.916313527493878389e-04,-2.003449061133100173e+00,2.003449306543052977e+00
1.021684706211090088e-02,-9.256252669729292393e-04,-2.314638853073120117e+00,2.314638853073120117e+00,-9.311481242510482757e-04,-2.375847590741040793e+00,2.375847773209983416e+00
1.050875708460807800e-02,-8.520629489794373512e-04,-2.662900924682617188e+00,2.662900924682617188e+00,-8.563424061689020681e-04,-2.721091542697642307e+00,2.721091677445460544e+00
1.080066710710525513e-02,-7.688218611292541027e-04,-2.980777502059936523e+00,2.980777502059936523e+00,-7.655398725390319967e-04,-3.035237532426919405e+00,3.035237628968175283e+00
1.109257712960243225e-02,-6.768413586542010307e-04,-3.264695882797241211e+00,3.264695882797241211e+00,-6.768902774433000835e-04,-3.314712406146266055e+00,3.314712475259418145e+00
1.138448715209960938e-02,-5.771573050878942013e-04,-3.511461973190307617e+00,3.511461973190307617e+00,-5.816037651376515689e-04,-3.556310451766952596e+00,3.556310499325081143e+00
1.167639717459678650e-02,-4.708913911599665880e-04,-3.718295335769653320e+00,3.718295335769653320e+00,-4.730323562481789806e-04,-3.757267503816474452e+00,3.757267533593380726e+00
1.196830719709396362e-02,-3.592388820834457874e-04,-3.882857084274291992e+00,3.882857084274291992e+00,-3.665318231999654605e-04,-3.915295087377325345e+00,3.915295104533832227e+00
1.226021721959114075e-02,-2.434552880004048347e-04,-4.003279209136962891e+00,4.003279209136962891e+00,-2.406870103602292571e-04,-4.028579849296582971e+00,4.028579856486491195e+00
1.255212631076574326e-02,-1.248431508429348469e-04,-4.078182697296142578e+00,4.078182697296142578e+00,-1.273717152792372995e-04,-4.095835363383677930e+00,4.095835365364171032e+00
1.284403633326292038e-02,-4.735564743896247819e-06,-4.106695175170898438e+00,4.106695175170898438e+00,-4.881147031279540123e-06,-4.116288497515796507e+00,4.116288497518690193e+00
1.313594635576009750e-02,1.155146746896207333e-04,-4.088459968566894531e+00,4.088459968566894531e+00,1.254442623399957830e-04,-4.089707896966111811e+00,4.089707898889997750e+00
1.342785637825727463e-02,2.344557869946584105e-04,-4.022012710571289062e+00,4.022012710571289062e+00,2.388484416363068714e-04,-4.016394925389410453e+00,4.016394932491373027e+00
1.371976640075445175e-02,3.505748463794589043e-04,-3.907971143722534180e+00,3.907971143722534180e+00,3.497126349780770244e-04,-3.897187099127072951e+00,3.897187114817739051e+00
1.401167642325162888e-02,4.626176378224045038e-04,-3.749541282653808594e+00,3.749541282653808594e+00,4.642297191466717679e-04,-3.733449673162590354e+00,3.733449702024534744e+00
1.430358644574880600e-02,5.693257553502917290e-04,-3.548541784286499023e+00,3.548541784286499023e+00,5.731965009605735802e-04,-3.527052602811514781e+00,3.527052649387830030e+00
1.459549646824598312e-02,6.695016636513173580e-04,-3.307262659072875977e+00,3.307262659072875977e+00,6.754423217153606796e-04,-3.280353763408343504e+00,3.280353832946929504e+00
1.488740649074316025e-02,7.620209944434463978e-04,-3.028440237045288086e+00,3.028440237045288086e+00,7.645626610054848202e-04,-2.996165976999314307e+00,2.996166074549993841e+00
1.517931651324033737e-02,8.458447409793734550e-04,-2.715228557586669922e+00,2.715228557586669922e+00,8.503430225157130760e-04,-2.677748131023077516e+00,2.677748266040114622e+00
1.547122560441493988e-02,9.200312197208404541e-04,-2.371161460876464844e+00,2.371161460876464844e+00,9.252571202657758212e-04,-2.328733841254422288e+00,2.328734025066906632e+00
1.576313562691211700e-02,9.837466059252619743e-04,-2.000113248825073242e+00,2.000113487243652344e+00,9.901929002936330285e-04,-1.953109630825021314e+00,1.953109881830366934e+00
1.605504564940929413e-02,1.036272500641644001e-03,-1.606261253356933594e+00,1.606261491775512695e+00,1.040321935472544347e-03,-1.555161097498569678e+00,1.555161445459179781e+00
1.634695567190647125e-02,1.077015418559312820e-03,-1.194035768508911133e+00,1.194036245346069336e+00,1.081842597837792685e-03,-1.139449546375419065e+00,1.139450059949340011e+00
1.663886569440364838e-02,1.105512259528040886e-03,-7.680737376213073730e-01,7.680744528770446777e-01,1.110923565980910131e-03,-7.107171060465162782e-01,7.107179742895943786e-01
1.693077571690082550e-02,1.121436711400747299e-03,-3.331669569015502930e-01,3.331688344478607178e-01,1.126524663728454417e-03,-2.738646078196185774e-01,2.738669247536318907e-01
1.722268573939800262e-02,1.124601461924612522e-03,1.057945713400840759e-01,1.058005467057228088e-01,1.129348130287384250e-03,1.661249676874304027e-01,1.661288064013859422e-01
1.751459576189517975e-02,1.114961225539445877e-03,5.438661575317382812e-01,5.438672304153442383e-01,1.120200509070341886e-03,6.042163438042572610e-01,6.042173822138561246e-01
1.780650578439235687e-02,1.092338585294783115e-03,9.758627414703369141e-01,9.758633375167846680e-01,1.095649709632263080e-03,1.035388020321829972e+00,1.035388600031043715e+00
1.809841580688953400e-02,1.056621316820383072e-03,1.396049618721008301e+00,1.396049976348876953e+00,1.059475581196846986e-03,1.454736787217131289e+00,1.454737173021755314e+00
1.839032582938671112e-02,1.008906750939786434e-03,1.800026416778564453e+00,1.800026655197143555e+00,1.014179516226581266e-03,1.857470213631177369e+00,1.857470490502377336e+00
1.868223585188388824e-02,9.497420396655797958e-04,2.183256387710571289e+00,2.183256626129150391e+00,9.586559245963633281e-04,2.238978353484239570e+00,2.238978558716491651e+00
1.897414587438106537e-02,8.798005874268710613e-04,2.541442155838012695e+00,2.541442155838012695e+00,8.823658711416415426e-04,2.594890733511296066e+00,2.594890883531005610e+00
1.926605589687824249e-02,7.998756482265889645e-04,2.870564222335815430e+00,2.870564222335815430e+00,8.006787296190423552e-04,2.921158415630326743e+00,2.921158525361865266e+00
1.955796405673027039e-02,7.108714780770242214e-04,3.166926622390747070e+00,3.166926622390747070e+00,7.173329799509731196e-04,3.214051334548864158e+00,3.214051414598393830e+00
1.984987407922744751e-02,6.137912860140204430e-04,3.427204608917236328e+00,3.427204608917236328e+00,6.116988544771303658e-04,3.470210956981280237e+00,3.470211010893778258e+00
2.014178410172462463e-02,5.097293760627508163e-04,3.648470401763916016e+00,3.648470401763916016e+00,5.112339820763434680e-04,3.686726890583578164e+00,3.686726926029678886e+00
2.043369412422180176e-02,3.998575848527252674e-04,3.828231334686279297e+00,3.828231334686279297e+00,3.989223437284728359e-04,3.861112236707084477e+00,3.861112257315011398e+00
2.072560414671897888e-02,2.854118938557803631e-04,3.964456319808959961e+00,3.964456319808959961e+00,2.895419345397031493e-04,3.991380251694493175e+00,3.991380262196440487e+00
2.101751416921615601e-02,1.676790998317301273e-04,4.055598735809326172e+00,4.055598735809326172e+00,1.771831690470064286e-04,4.076039571008083229e+00,4.076039574859110282e+00
2.130942419171333313e-02,4.798408917849883437e-05,4.100610733032226562e+00,4.100610733032226562e+00,4.728541551241424230e-05,4.114122282455650037e+00,4.114122282727386448e+00
2.160133421421051025e-02,-7.232598727568984032e-05,4.098958969116210938e+00,4.098958969116210938e+00,-6.758963921072230958e-05,4.105195426089761845e+00,4.105195426646173651e+00
2.189324423670768738e-02,-1.918961206683889031e-04,4.050626277923583984e+00,4.050626277923583984e+00,-1.904538163899049659e-04,4.049360299181650191e+00,4.049360303660463067e+00
2.218515425920486450e-02,-3.093477571383118629e-04,3.955729007720947266e+00,3.955729007720947266e+00,-3.176446142465419323e-04,3.947257879486175458e+00,3.947257892266959445e+00
2.247706428170204163e-02,-4.230299673508852720e-04,3.812796354293823242e+00,3.812796354293823242e+00,-4.260673669867369234e-04,3.800047973740924956e+00,3.800047997626597063e+00
2.276897430419921875e-02,-5.318088806234300137e-04,3.626584529876708984e+00,3.626584529876708984e+00,-5.301765827324733194e-04,3.609415113792095120e+00,3.609415152730149678e+00
2.306088432669639587e-02,-6.344632129184901714e-04,3.399226427078247070e+00,3.399226427078247070e+00,-6.353017178416918041e-04,3.377542720984041402e+00,3.377542780732844641e+00
2.335279434919357300e-02,-7.298416458070278168e-04,3.133310794830322266e+00,3.133310794830322266e+00,-7.269113600059278531e-04,3.107071988106143934e+00,3.107072073137987278e+00
2.364470437169075012e-02,-8.168743806891143322e-04,2.831852674484252930e+00,2.831852674484252930e+00,-8.217689878085877040e-04,2.801108571124912849e+00,2.801108691667233419e+00
2.393661439418792725e-02,-8.945851586759090424e-04,2.498260259628295898e+00,2.498260259628295898e+00,-8.962912104996556984e-04,2.463126730465853065e+00,2.463126893538645223e+00
2.422852441668510437e-02,-9.621017961762845516e-04,2.136298656463623047e+00,2.136298894882202148e+00,-9.656113854131407551e-04,2.097006409649950331e+00,2.097006631968130641e+00
2.452043443918228149e-02,-1.018665381707251072e-03,1.750047564506530762e+00,1.750047802925109863e+00,-1.026695327872541611e-03,1.706931568437620284e+00,1.706931877208991200e+00
2.481234446167945862e-02,-1.063639298081398010e-03,1.343854665756225586e+00,1.343855023384094238e+00,-1.069171083199296464e-03,1.297338154013253364e+00,1.297338594579426241e+00
2.510425262153148651e-02,-1.096515334211289883e-03,9.222918748855590820e-01,9.222925305366516113e-01,-1.100821652755744513e-03,8.729206085302972928e-01,8.729213026414326393e-01
2.539616264402866364e-02,-1.116920029744505882e-03,4.900978207588195801e-01,4.900991022586822510e-01,-1.121727664818349341e-03,4.385360374604126976e-01,4.385374720869751886e-01
2.568807266652584076e-02,-1.124618225730955601e-03,5.213830247521400452e-02,5.215042829513549805e-02,-1.129642632438698563e-03,-8.594800899649039389e-04,1.419435980264383912e-03
2.597998268902301788e-02,-1.119515975005924702e-03,-3.866568207740783691e-01,3.866584300994873047e-01,-1.124070915357815170e-03,-4.402451456752339287e-01,4.402465807090734651e-01
2.627189271152019501e-02,-1.101661473512649536e-03,-8.213444948196411133e-01,8.213451504707336426e-01,-1.106861182303326948e-03,-8.746081131922811558e-01,8.746088135866451063e-01
2.656380273401737213e-02,-1.071245642378926277e-03,-1.247021079063415527e+00,1.247021555900573730e+00,-1.075835916232754626e-03,-1.298969459040074215e+00,1.298969904555829835e+00
2.685571275651454926e-02,-1.027769176289439201e-03,-1.657521724700927734e+00,1.657521963119506836e+00,-1.032078539959856199e-03,-1.708488341309917002e+00,1.708488653043392036e+00
2.714762277901172638e-02,-9.725729469209909439e-04,-2.048758029937744141e+00,2.048758268356323242e+00,-9.762952918011004975e-04,-2.098485247970668599e+00,2.098485475075539952e+00
2.743953280150890350e-02,-9.063468314707279205e-04,-2.416409969329833984e+00,2.416409969329833984e+00,-9.136484921165485525e-04,-2.464510252738168816e+00,2.464510422093020736e+00
2.773144282400608063e-02,-8.298443281091749668e-04,-2.756355524063110352e+00,2.756355524063110352e+00,-8.361077030719955838e-04,-2.802367877831849263e+00,2.802368002561382632e+00
2.802335284650325775e-02,-7.439327891916036606e-04,-3.064783573150634766e+00,3.064783573150634766e+00,-7.487444913291415151e-04,-3.108204279714602780e+00,3.108204369898235342e+00
2.831526286900043488e-02,-6.495838752016425133e-04,-3.338235139846801758e+00,3.338235139846801758e+00,-6.525601945078174588e-04,-3.378525022157968571e+00,3.378525085178784249e+00
2.860717289149761200e-02,-5.478618550114333630e-04,-3.573643922805786133e+00,3.573643922805786133e+00,-5.555638402886551924e-04,-3.610245319498522232e+00,3.610245362245088074e+00
2.889908291399478912e-02,-4.399129538796842098e-04,-3.768365859985351562e+00,3.768365859985351562e+00,-4.528471110727478243e-04,-3.800711230561654830e+00,3.800711257539566290e+00
2.919099293649196625e-02,-3.269528679084032774e-04,-3.920209169387817383e+00,3.920209169387817383e+00,-3.304187382835778474e-04,-3.947743123609835258e+00,3.947743137437551120e+00
2.948290295898914337e-02,-2.102528815157711506e-04,-4.027458667755126953e+00,4.027458667755126953e+00,-2.092781556518170081e-04,-4.049669198734380693e+00,4.049669204141901346e+00
2.977481298148632050e-02,-9.112615225603803992e-05,-4.088895320892333984e+00,4.088895320892333984e+00,-9.548540562520514815e-05,-4.105322178204724004e+00,4.105322179315168185e+00
3.006672300398349762e-02,2.908650640165433288e-05,-4.103808403015136719e+00,4.103808403015136719e+00,1.931786218861108578e-05,-4.114064597699728765e+00,4.114064597745082708e+00
3.035863302648067474e-02,1.490313879912719131e-04,-4.072005748748779297e+00,4.072005748748779297e+00,1.494996144600645757e-04,-4.075797985911617793e+00,4.075797988653428128e+00
3.065054304897785187e-02,2.673580893315374851e-04,-3.993813037872314453e+00,3.993813037872314453e+00,2.700958675416528635e-04,-3.990959432357180869e+00,3.990959441496810367e+00
3.094245120882987976e-02,3.827307082246989012e-04,-3.870074510574340820e+00,3.870074510574340820e+00,3.782516895264873610e-04,-3.860515972854011491e+00,3.860515991384480206e+00
3.123436123132705688e-02,4.935198812745511532e-04,-3.699718475341796875e+00,3.699718475341796875e+00,4.984502400836014367e-04,-3.685965948869318609e+00,3.685965982571832722e+00
3.152627125382423401e-02,5.985212628729641438e-04,-3.486594438552856445e+00,3.486594438552856445e+00,5.988525256743245772e-04,-3.469291258216557594e+00,3.469291309902092557e+00
3.181818127632141113e-02,6.966367946006357670e-04,-3.233944177627563477e+00,3.233944177627563477e+00,6.992505937034972823e-04,-3.212978532483810046e+00,3.212978608573858974e+00
3.211009129881858826e-02,7.867669919505715370e-04,-2.944641351699829102e+00,2.944641351699829102e+00,7.856939721888686482e-04,-2.919947319834322208e+00,2.919947425540854180e+00
3.240200132131576538e-02,8.679021266289055347e-04,-2.621965408325195312e+00,2.621965408325195312e+00,8.640987791300018279e-04,-2.593550064227546414e+00,2.593550208174387972e+00
3.269391134381294250e-02,9.391329367645084858e-04,-2.269564628601074219e+00,2.269564628601074219e+00,9.421933664257149893e-04,-2.237530133776227004e+00,2.237530332148594869e+00
3.298582136631011963e-02,9.996608132496476173e-04,-1.891415476799011230e+00,1.891415715217590332e+00,1.001597795002553493e-03,-1.855928104564108061e+00,1.855928374832678251e+00
3.327773138880729675e-02,1.048806123435497284e-03,-1.491782784461975098e+00,1.491783142089843750e+00,1.052333463763424279e-03,-1.453127763596330224e+00,1.453128144638383690e+00
3.356964141130447388e-02,1.086016534827649593e-03,-1.075164556503295898e+00,1.075165033340454102e+00,1.092569496127834610e-03,-1.033730956928730960e+00,1.033731534307091637e+00
3.386155143380165100e-02,1.110871904529631138e-03,-6.462470889091491699e-01,6.462480425834655762e-01,1.116147138921505435e-03,-6.025071566930171318e-01,6.025081905258546922e-01
3.415346145629882812e-02,1.123089226894080639e-03,-2.098598778247833252e-01,2.098628729581832886e-01,1.128116934466407871e-03,-1.643985698592158318e-01,1.644024404307104226e-01
3.444537147879600525e-02,1.122526242397725582e-03,2.290854007005691528e-01,2.290881276130676270e-01,1.127890925383894394e-03,2.755806921052803560e-01,2.755830001998760825e-01
3.473728150129318237e-02,1.109182718209922314e-03,6.656460165977478027e-01,6.656469106674194336e-01,1.115585804591519813e-03,7.124188232537529419e-01,7.124196967083022969e-01
3.502919152379035950e-02,1.083200564607977867e-03,1.094902515411376953e+00,1.094902992248535156e+00,1.087674805279036658e-03,1.141101224509910583e+00,1.141101742884699677e+00
3.532110154628753662e-02,1.044862321577966213e-03,1.512012243270874023e+00,1.512012600898742676e+00,1.051258304754194763e-03,1.556759705776921354e+00,1.556760060726980033e+00
3.561301156878471375e-02,9.940897580236196518e-04,1.911293983459472656e+00,1.911294221878051758e+00,1.000090359300734267e-03,1.954622527699857226e+00,1.954622783549937681e+00
3.590492159128189087e-02,9.316697251051664352e-04,2.287941932678222656e+00,2.287941932678222656e+00,9.327833941643508611e-04,2.330144500951653708e+00,2.330144687653556534e+00
3.619683161377906799e-02,8.586928015574812889e-04,2.638276815414428711e+00,2.638276815414428711e+00,8.633401756225618333e-04,2.679054240377849005e+00,2.679054379485939386e+00
3.648874163627624512e-02,7.759887375868856907e-04,2.958374977111816406e+00,2.958374977111816406e+00,7.849864028577943197e-04,2.997350805858852496e+00,2.997350908650231016e+00
3.678065165877342224e-02,6.844948511570692062e-04,3.244652032852172852e+00,3.244652032852172852e+00,6.921582426730882309e-04,3.281392021531480907e+00,3.281392094531449199e+00
3.707256168127059937e-02,5.852461326867341995e-04,3.493899345397949219e+00,3.493899345397949219e+00,5.979947674229684016e-04,3.527942660393053043e+00,3.527942711073829063e+00
3.736447170376777649e-02,4.793615953531116247e-04,3.703327894210815430e+00,3.703327894210815430e+00,4.833168308380539737e-04,3.734173504954536593e+00,3.734173536232562984e+00
3.765638172626495361e-02,3.680344962049275637e-04,3.870587825775146484e+00,3.870587825775146484e+00,3.771517372444679428e-04,3.897742837590330023e+00,3.897742855837228237e+00
3.794829174876213074e-02,2.525190066080540419e-04,3.993798017501831055e+00,3.993798017501831055e+00,2.575202784012663019e-04,4.016771463393276953e+00,4.016771471648251435e+00
3.824020177125930786e-02,1.341155293630436063e-04,4.071568489074707031e+00,4.071568489074707031e+00,1.366830821989269108e-04,4.089902797769851439e+00,4.089902800053801357e+00
3.853211179375648499e-02,1.415664701198693365e-05,4.103013992309570312e+00,4.103013992309570312e+00,1.427072287535619142e-05,4.116300075881914822e+00,4.116300075906652367e+00
3.882402181625366211e-02,-1.060072681866586208e-04,4.087763786315917969e+00,4.087763786315917969e+00,-1.005112567188496021e-04,4.095662400565871053e+00,4.095662401799189389e+00
3.911592811346054077e-02,-2.250214020023122430e-04,4.025968074798583984e+00,4.025968074798583984e+00,-2.181405734888534605e-04,4.028226725736513636e+00,4.028226731642996938e+00
3.940783813595771790e-02,-3.415473329368978739e-04,3.918291568756103516e+00,3.918291568756103516e+00,-3.370859989290063961e-04,3.914762328480751563e+00,3.914762342993378219e+00
3.969974815845489502e-02,-4.542687966022640467e-04,3.765912532806396484e+00,3.765912532806396484e+00,-4.519951756919933549e-04,3.756566164539931307e+00,3.756566191732270354e+00
3.999165818095207214e-02,-5.617142887786030769e-04,3.569261312484741211e+00,3.569261312484741211e+00,-5.566062286827965118e-04,3.555440406589568170e+00,3.555440450158079635e+00
4.028356820344924927e-02,-6.624421221204102039e-04,3.330222606658935547e+00,3.330222606658935547e+00,-6.661213632052329124e-04,3.313697623086456101e+00,3.313697690038501342e+00
4.057547822594642639e-02,-7.555551710538566113e-04,3.053465127944946289e+00,3.053465127944946289e+00,-7.553258665439533965e-04,3.034081721037941826e+00,3.034081815056034692e+00
4.086738824844360352e-02,-8.400113438256084919e-04,2.742135047912597656e+00,2.742135047912597656e+00,-8.419768293065175860e-04,2.719801625823364599e+00,2.719801756149958560e+00
4.115929827094078064e-02,-9.148647659458220005e-04,2.399762630462646484e+00,2.399762630462646484e+00,-9.142630153308472802e-04,2.374437581576861689e+00,2.374437757592612996e+00
4.145120829343795776e-02,-9.792790515348315239e-04,2.030213832855224609e+00,2.030214071273803711e+00,-9.769971961379290970e-04,2.001940993755012776e+00,2.001941232154512917e+00
4.174311831593513489e-02,-1.032532658427953720e-03,1.637659549713134766e+00,1.637659788131713867e+00,-1.035837060688791621e-03,1.606583362138900739e+00,1.606583696064400657e+00
4.203502833843231201e-02,-1.074028317816555500e-03,1.226525425910949707e+00,1.226525902748107910e+00,-1.078543213507487464e-03,1.192861126667574601e+00,1.192861614257957115e+00
4.232693836092948914e-02,-1.103300251998007298e-03,8.014422655105590820e-01,8.014430403709411621e-01,-1.107082656359271522e-03,7.655009511660748611e-01,7.655017517081024181e-01
4.261884838342666626e-02,-1.120018074288964272e-03,3.671952784061431885e-01,3.671969771385192871e-01,-1.125646262745121562e-03,3.294091408887735994e-01,3.294110641441612142e-01
4.291075840592384338e-02,-1.123991329222917557e-03,-7.132759690284729004e-02,7.133644819259643555e-02,-1.129358102412523785e-03,-1.104621364323317562e-01,1.104679095254298832e-01
4.320266842842102051e-02,-1.115171238780021667e-03,-5.091894268989562988e-01,5.091906189918518066e-01,-1.120692918425675528e-03,-5.490634345649474390e-01,5.490645782864468361e-01
4.349457845091819763e-02,-1.093651051633059978e-03,-9.414582848548889160e-01,9.414588212966918945e-01,-1.100533358277534053e-03,-9.813985370092861427e-01,9.813991540742431630e-01
4.378648847341537476e-02,-1.059665577486157417e-03,-1.363261580467224121e+00,1.363261938095092773e+00,-1.068342995196595174e-03,-1.402521119968532570e+00,1.402521526863150347e+00
4.407839849591255188e-02,-1.013588160276412964e-03,-1.769839048385620117e+00,1.769839286804199219e+00,-1.019677194293043977e-03,-1.807599598048970524e+00,1.807599885651794303e+00
4.437030851840972900e-02,-9.557398734614253044e-04,-2.156170129776000977e+00,2.156170368194580078e+00,-9.597897216308321931e-04,-2.192034190372583513e+00,2.192034400496191360e+00
4.466221854090690613e-02,-8.863884140737354755e-04,-2.516450166702270508e+00,2.516450166702270508e+00,-8.954892939332970451e-04,-2.551424965097241149e+00,2.551425122244925348e+00
4.495412856340408325e-02,-8.070040494203567505e-04,-2.847809076309204102e+00,2.847809076309204102e+00,-8.087461708874087683e-04,-2.881652397847474845e+00,2.881652511336241673e+00
4.524603858590126038e-02,-7.184874266386032104e-04,-3.146546602249145508e+00,3.146546602249145508e+00,-7.259797200683487748e-04,-3.178961450796831123e+00,3.178961533692858055e+00
4.553794860839843750e-02,-6.218416965566575527e-04,-3.409319877624511719e+00,3.409319877624511719e+00,-6.328340363249081212e-04,-3.439947640737688772e+00,3.439947698947718902e+00
4.582985863089561462e-02,-5.181594169698655605e-04,-3.633189201354980469e+00,3.633189201354980469e+00,-5.291636229745671442e-04,-3.661620050426973805e+00,3.661620088663346984e+00
4.612176865339279175e-02,-4.086105909664183855e-04,-3.815649986267089844e+00,3.815649986267089844e+00,-4.232670492720974273e-04,-3.841457542226758282e+00,3.841457565545380870e+00
4.641367867588996887e-02,-2.944300940725952387e-04,-3.954658746719360352e+00,3.954658746719360352e+00,-3.014611097371296404e-04,-3.977394266968335756e+00,3.977394278392750060e+00
4.670558869838714600e-02,-1.769039081409573555e-04,-4.048655986785888672e+00,4.048655986785888672e+00,-1.874422429993197073e-04,-4.067888221569567975e+00,4.067888225888097509e+00
