theta_deg,SPL_sim_dB,SPL_analytic_dB,directivity_sim,directivity_analytic,p_far_abs_sim_pa,p_far_abs_analytic_pa,p_far_real,p_far_imag,r_far_m
1.625000000000000000e+01,1.128887994026605384e+02,1.128839697649743101e+02,1.334573567139270001e-01,1.322733504737201304e-01,1.247340327425254358e+01,1.246646958341841582e+01,1.037817178412952934e+01,-6.919489841110527450e+00,4.000000000000000000e+00
1.650000000000000000e+01,1.128636341011834929e+02,1.128650773637943701e+02,1.330712553206450655e-01,1.319859595937350194e-01,1.243731685307847812e+01,1.243938363110031808e+01,1.030083310164899935e+01,-6.969913049374589775e+00,4.000000000000000000e+00
1.675000000000000000e+01,1.127899913830606380e+02,1.127968859513050148e+02,1.319477891764831434e-01,1.309538176105862206e-01,1.233231367733643324e+01,1.234210654094866122e+01,1.016920985888562967e+01,-6.976613181348280790e+00,4.000000000000000000e+00
1.700000000000000000e+01,1.126692480252940101e+02,1.126809159008704455e+02,1.301262606676022449e-01,1.292170021467017316e-01,1.216206708901592215e+01,1.217841553988924197e+01,9.986441557301359850e+00,-6.941675655079873053e+00,4.000000000000000000e+00
1.725000000000000000e+01,1.125021970666869606e+02,1.125180695846975709e+02,1.276475260361774056e-01,1.268169620604911729e-01,1.193039565906326338e+01,1.195221709079443784e+01,9.755762125386747030e+00,-6.867273544476366176e+00,4.000000000000000000e+00
1.750000000000000000e+01,1.122890847406751078e+02,1.123086764026430018e+02,1.245537437433276023e-01,1.237963061132683479e-01,1.164123966847836833e+01,1.166752697480991152e+01,9.480483509358718308e+00,-6.755656403913075536e+00,4.000000000000000000e+00
1.775000000000000000e+01,1.120296225564484587e+02,1.120525102907753023e+02,1.208881347202221956e-01,1.201985920628810683e-01,1.129863870052317587e+01,1.132845041389750840e+01,9.163979356370134610e+00,-6.609139039313824071e+00,4.000000000000000000e+00
1.800000000000000000e+01,1.117229755735055221e+02,1.117487814680182368e+02,1.166947525453233964e-01,1.160681171724347593e-01,1.090671016066234955e+01,1.093916232674761169e+01,8.809668866327358572e+00,-6.430090278865280062e+00,4.000000000000000000e+00
1.825000000000000000e+01,1.113677256802677960e+02,1.113961016184213406e+02,1.120182626663133729e-01,1.114497110907390343e-01,1.046962864185263875e+01,1.050388780822111912e+01,8.421000885551276127e+00,-6.220921795348801631e+00,4.000000000000000000e+00
1.850000000000000000e+01,1.109618062420281461e+02,1.109924190069561973e+02,1.069037305671813598e-01,1.063885320249825794e-01,9.991606125878998768e+00,1.002688291907663221e+01,8.001438312326149216e+00,-5.984077030649087803e+00,4.000000000000000000e+00
1.875000000000000000e+01,1.105024014095206866e+02,1.105349167050263475e+02,1.013964194309305705e-01,1.009298670859874042e-01,9.476873072185380664e+00,9.512415868953969067e+00,7.554442880912248803e+00,-5.722020271315595430e+00,4.000000000000000000e+00
1.900000000000000000e+01,1.099857990895213220e+02,1.100198625007780464e+02,9.554159851106715229e-02,9.511893764252263295e-02,8.929660507586717699e+00,8.964748671450442075e+00,7.083460386837637124e+00,-5.437225922182736149e+00,4.000000000000000000e+00
1.925000000000000000e+01,1.094071801383566367e+02,1.094423921491596587e+02,8.938436427012164120e-02,8.900071047393255663e-02,8.354183309233553345e+00,8.388119345675359995e+00,6.591906412324319398e+00,-5.132168022915267969e+00,4.000000000000000000e+00
1.950000000000000000e+01,1.087603161417690387e+02,1.087961965772679491e+02,8.296947763189248259e-02,8.261971546010199452e-02,7.754624993622941886e+00,7.786724733934065057e+00,6.083152606508317461e+00,-4.809310050064633302e+00,4.000000000000000000e+00
1.975000000000000000e+01,1.080371312770014924e+02,1.080730651866994378e+02,7.634122290158205926e-02,7.601987049491365500e-02,7.135124530768306883e+00,7.164704000210046608e+00,5.560513570747945167e+00,-4.471095044740112101e+00,4.000000000000000000e+00
2.000000000000000000e+01,1.072270546785111094e+02,1.072622050520341617e+02,6.954329799610985130e-02,6.924431425422135356e-02,6.499766084730755011e+00,6.526122868917744846e+00,5.027234394827041264e+00,-4.119936103349682632e+00,4.000000000000000000e+00
2.025000000000000000e+01,1.063160374157987178e+02,1.063491964267261949e+02,6.261875368740418835e-02,6.233524739234148904e-02,5.852573335079190642e+00,5.874958658024469926e+00,4.486478885206649281e+00,-3.758207266114371947e+00,4.000000000000000000e+00
2.050000000000000000e+01,1.052850095007755158e+02,1.053143298805787254e+02,5.561001647907428541e-02,5.533378268253528326e-02,5.197511615026145115e+00,5.215086155123609402e+00,3.941318521793569118e+00,-3.388234835146266111e+00,4.000000000000000000e+00
2.075000000000000000e+01,1.041073558493201290e+02,1.041298327453618242e+02,4.855906783436389484e-02,4.827980455728801690e-02,4.538504662715219240e+00,4.550264379417812144e+00,3.394722174907682355e+00,-3.012289150907967006e+00,4.000000000000000000e+00
2.100000000000000000e+01,1.027445738501519514e+02,1.027549624515814344e+02,4.150794582576555064e-02,4.121183844376106326e-02,3.879481507193463852e+00,3.884124266875475406e+00,2.849546609332623159e+00,-2.632576852799746625e+00,4.000000000000000000e+00
2.125000000000000000e+01,1.011383282379095618e+02,1.011266418946537442e+02,3.449998931988498135e-02,3.416693022896581666e-02,3.224492754391737659e+00,3.220157310091021241e+00,2.308527797543313387e+00,-2.251233646491325846e+00,4.000000000000000000e+00
2.150000000000000000e+01,9.919479028223199180e+01,9.913968305467669495e+01,2.758303578411807136e-02,2.718053612833918470e-02,2.578009465607372430e+00,2.561705178642670333e+00,1.774273059409028797e+00,-1.870317597472828997e+00,4.000000000000000000e+00
2.175000000000000000e+01,9.675103441536265336e+01,9.659863228920387712e+01,2.081873175840676798e-02,2.028642317084376756e-02,1.945793347591435740e+00,1.911950340034096252e+00,1.249254040962197276e+00,-1.491802967107488387e+00,4.000000000000000000e+00
2.200000000000000000e+01,9.349854122512095955e+01,9.307185935382925379e+01,1.431626108470585544e-02,1.351658045379263220e-02,1.338049113858923667e+00,1.273907695658709871e+00,7.358005401598936013e-01,-1.117574604310181963e+00,4.000000000000000000e+00
2.225000000000000000e+01,8.887459490228044956e+01,8.723294102252695836e+01,8.406830551576521121e-03,6.901141261650043171e-03,7.857325389180138675e-01,6.504172406695551967e-01,2.360951830218468994e-01,-7.494229028181810248e-01,4.000000000000000000e+00
2.250000000000000000e+01,8.424824143484725880e+01,6.386530417553687755e+01,4.935312084353641986e-03,4.683160853692473497e-04,4.612719705245797441e-01,4.413775120061873974e-02,-2.478310509039006182e-01,-3.890393309159074775e-01,4.000000000000000000e+00
2.275000000000000000e+01,8.805659930211923836e+01,8.565643055103207359e+01,7.651252137595738502e-03,5.755663477293775088e-03,7.151134700636482266e-01,5.424585029040362993e-01,-7.141024590807618644e-01,-3.801253742229171451e-02,4.000000000000000000e+00
2.300000000000000000e+01,9.255041419554623872e+01,9.185275889922083081e+01,1.283580936792234201e-02,1.174659001435478765e-02,1.199680785981100284e+00,1.107090026814846695e+00,-1.161001411989213583e+00,3.021749652292247124e-01,4.000000000000000000e+00
2.325000000000000000e+01,9.561632483148385120e+01,9.530650145779117111e+01,1.826916887502048892e-02,1.748231491114123418e-02,1.707502055147274156e+00,1.647669362777538060e+00,-1.586970327997865970e+00,6.301495428757453166e-01,4.000000000000000000e+00
2.350000000000000000e+01,9.783090346097583279e+01,9.766744063573982260e+01,2.357478397314774488e-02,2.294277245679099408e-02,2.203383873627784428e+00,2.162305362097105110e+00,-1.990612844250778446e+00,9.446486113189426215e-01,4.000000000000000000e+00
2.375000000000000000e+01,9.952370206577698752e+01,9.943173763427532208e+01,2.864756094517812574e-02,2.810999366908620289e-02,2.677503805645541579e+00,2.649304488097704358e+00,-2.370694204255430648e+00,1.244522245343998801e+00,4.000000000000000000e+00
2.400000000000000355e+01,1.008675445406661026e+02,1.008164037175517933e+02,3.344104003419096777e-02,3.296811010568716227e-02,3.125519555666119942e+00,3.107171175322986478e+00,-2.726140886166358079e+00,1.528734235118531792e+00,4.000000000000000000e+00
2.425000000000000000e+01,1.019611729896397492e+02,1.019359234679541260e+02,3.792810968141150513e-02,3.750334797163927536e-02,3.544897180156409089e+00,3.534607274181708725e+00,-3.056039498836328416e+00,1.796362602436675449e+00,4.000000000000000000e+00
2.450000000000000000e+01,1.028656079390766251e+02,1.028580795976112654e+02,4.209038959749866055e-02,4.170401287182481931e-02,3.933918791343911980e+00,3.930510613900171091e+00,-3.359634975536323953e+00,2.046599591527808126e+00,4.000000000000000000e+00
2.475000000000000000e+01,1.036209562312612320e+02,1.036262857500202301e+02,4.591455296686238613e-02,4.556046559269311125e-02,4.291338817239871872e+00,4.293972720004056498e+00,-3.636328097819511829e+00,2.278751151257642604e+00,4.000000000000000000e+00
2.500000000000000000e+01,1.042548714077905601e+02,1.042699745558929436e+02,4.939080665138685655e-02,4.906508933003764922e-02,4.616241956027686832e+00,4.624275725609196641e+00,-3.885672384325913331e+00,2.492235927491073699e+00,4.000000000000000000e+00
2.525000000000000000e+01,1.047871479211532346e+02,1.048099706564117923e+02,5.251216751585990883e-02,5.221224880871210006e-02,4.907975538841701457e+00,4.920888518545571522e+00,-4.107370381369923606e+00,2.686583786170381405e+00,4.000000000000000000e+00
2.550000000000000000e+01,1.052323779584388888e+02,1.052614987942227742e+02,5.527407031264059550e-02,5.499824176595035502e-02,5.166112881261704537e+00,5.183462168767949407e+00,-4.301269393946768993e+00,2.861433889265118768e+00,4.000000000000000000e+00
2.575000000000000000e+01,1.056015694911192639e+02,1.056359745116305078e+02,5.767412618496391141e-02,5.742124329233430635e-02,5.390430712165533933e+00,5.411824682615689497e+00,-4.467356697306303914e+00,3.016532347197679709e+00,4.000000000000000000e+00
2.600000000000000000e+01,1.059031746635776869e+02,1.059421234686330848e+02,5.971195382779192345e-02,5.948124354344228037e-02,5.580893393416590520e+00,5.605975132273908201e+00,-4.605754270493864766e+00,3.151729472608406635e+00,4.000000000000000000e+00
2.625000000000000355e+01,1.061437668530161460e+02,1.061867091997075647e+02,6.138904698789356823e-02,6.117997935080710104e-02,5.737640535946017195e+00,5.766077210258125696e+00,-4.716713094245159610e+00,3.266976661426760575e+00,4.000000000000000000e+00
2.650000000000000000e+01,1.063284994844181739e+02,1.063750215820216880e+02,6.270866034237559949e-02,6.252086027306270888e-02,5.860976333550840245e+00,5.892452259899033429e+00,-4.800607056347180546e+00,3.362322928124648058e+00,4.000000000000000000e+00
2.675000000000000000e+01,1.064614241956699345e+02,1.065112130739987748e+02,6.367570448174654507e-02,6.350888963709845625e-02,5.951359747634429986e+00,5.985571833646604389e+00,-4.857926508036796598e+00,3.437911122800697328e+00,4.000000000000000000e+00
2.700000000000000000e+01,1.065457152772105900e+02,1.065985345763254486e+02,6.429664508471384654e-02,6.415058112474794627e-02,6.009395083721380537e+00,6.046049831550726061e+00,-4.889271515239014043e+00,3.493973858306196778e+00,4.000000000000000000e+00
2.725000000000000000e+01,1.065838296337909412e+02,1.066395028513418879e+02,6.457940367363725065e-02,6.445387146309491944e-02,6.035822715706182784e+00,6.074634272516394873e+00,-4.895344848406085525e+00,3.530829176074476106e+00,4.000000000000000000e+00
2.750000000000000000e+01,1.065776209325376840e+02,1.066360196928352053e+02,6.453325860690364846e-02,6.442802977598241498e-02,6.031509832245443015e+00,6.072198750884724383e+00,-4.876944754475520227e+00,3.548875979555661253e+00,4.000000000000000000e+00
2.775000000000000000e+01,1.065284200289344341e+02,1.065894558385114834e+02,6.416874568771581411e-02,6.408356415088126146e-02,5.997441147298752995e+00,6.039733630567764244e+00,-4.834957553968644461e+00,3.548589264289927936e+00,4.000000000000000000e+00
2.800000000000000000e+01,1.064370895206812548e+02,1.065007080244349424e+02,6.349755819396384060e-02,6.343212596903206879e-02,5.934709556561877264e+00,5.978337028376804696e+00,-4.770350105568841315e+00,3.530515173603737011e+00,4.000000000000000000e+00
2.825000000000000000e+01,1.063040574143284402e+02,1.063702345128050410e+02,6.253244638983734838e-02,6.248641253786699212e-02,5.844506745461582220e+00,5.889205637344322675e+00,-4.684162179611794485e+00,3.495265908745773586e+00,4.000000000000000000e+00
