z_m,z_over_rayleigh,p_sim_pa,p_analytic_pa,p_sim_over_p0,p_analytic_over_p0
8.661706000566482544e-02,9.456875920295715332e-02,7.094067382812500000e+02,7.108934326171875000e+02,1.723534345626831055e+00,1.727146267890930176e+00
8.706818521022796631e-02,9.506130218505859375e-02,7.034525756835937500e+02,7.049164428710937500e+02,1.709068417549133301e+00,1.712624907493591309e+00
8.751931041479110718e-02,9.555383771657943726e-02,6.973983154296875000e+02,6.988316650390625000e+02,1.694359302520751953e+00,1.697841763496398926e+00
8.797043561935424805e-02,9.604638069868087769e-02,6.912468872070312500e+02,6.926422119140625000e+02,1.679414153099060059e+00,1.682804226875305176e+00
8.842156082391738892e-02,9.653891623020172119e-02,6.850014038085937500e+02,6.863521728515625000e+02,1.664240479469299316e+00,1.667522311210632324e+00
8.887268602848052979e-02,9.703145921230316162e-02,6.786651000976562500e+02,6.799630737304687500e+02,1.648846149444580078e+00,1.651999711990356445e+00
8.932381123304367065e-02,9.752400219440460205e-02,6.722408447265625000e+02,6.734804077148437500e+02,1.633238196372985840e+00,1.636249780654907227e+00
8.977493643760681152e-02,9.801653772592544556e-02,6.655922851562500000e+02,6.669053344726562500e+02,1.617085218429565430e+00,1.620275378227233887e+00
9.022606164216995239e-02,9.850908070802688599e-02,6.588544311523437500e+02,6.602423706054687500e+02,1.600715279579162598e+00,1.604087352752685547e+00
9.067718684673309326e-02,9.900161623954772949e-02,6.520397338867187500e+02,6.534937744140625000e+02,1.584158658981323242e+00,1.587691307067871094e+00
9.112831205129623413e-02,9.949415922164916992e-02,6.451508789062500000e+02,6.466635131835937500e+02,1.567421913146972656e+00,1.571096897125244141e+00
9.157943725585937500e-02,9.998669475317001343e-02,6.381908569335937500e+02,6.397534790039062500e+02,1.550512313842773438e+00,1.554308772087097168e+00
9.203056246042251587e-02,1.004792377352714539e-01,6.311624145507812500e+02,6.327669677734375000e+02,1.533436417579650879e+00,1.537334680557250977e+00
9.248168766498565674e-02,1.009717807173728943e-01,6.240681762695312500e+02,6.257069091796875000e+02,1.516200542449951172e+00,1.520182013511657715e+00
9.293281286954879761e-02,1.014643162488937378e-01,6.169108886718750000e+02,6.185766601562500000e+02,1.498811602592468262e+00,1.502858757972717285e+00
9.338393807411193848e-02,1.019568592309951782e-01,6.096931762695312500e+02,6.113781738281250000e+02,1.481275916099548340e+00,1.485369682312011719e+00
9.383506327867507935e-02,1.024493947625160217e-01,6.024176025390625000e+02,6.041143188476562500e+02,1.463599562644958496e+00,1.467721819877624512e+00
9.428618848323822021e-02,1.029419377446174622e-01,5.950866699218750000e+02,5.967882080078125000e+02,1.445788741111755371e+00,1.449922680854797363e+00
9.473731368780136108e-02,1.034344807267189026e-01,5.877027587890625000e+02,5.894027099609375000e+02,1.427849292755126953e+00,1.431979298591613770e+00
9.518843889236450195e-02,1.039270162582397461e-01,5.802685546875000000e+02,5.819602050781250000e+02,1.409787535667419434e+00,1.413897514343261719e+00
9.563956409692764282e-02,1.044195592403411865e-01,5.727861328125000000e+02,5.744630126953125000e+02,1.391608715057373047e+00,1.395682692527770996e+00
9.609068930149078369e-02,1.049120947718620300e-01,5.652579956054687500e+02,5.669132690429687500e+02,1.373318672180175781e+00,1.377340316772460938e+00
9.654181450605392456e-02,1.054046377539634705e-01,5.576864013671875000e+02,5.593138427734375000e+02,1.354923248291015625e+00,1.358877182006835938e+00
9.699293971061706543e-02,1.058971732854843140e-01,5.500734252929687500e+02,5.516679687500000000e+02,1.336427211761474609e+00,1.340301156044006348e+00
9.744406491518020630e-02,1.063897162675857544e-01,5.424214477539062500e+02,5.439764404296875000e+02,1.317836403846740723e+00,1.321614265441894531e+00
9.789519011974334717e-02,1.068822592496871948e-01,5.347324218750000000e+02,5.362437744140625000e+02,1.299155473709106445e+00,1.302827477455139160e+00
9.834631532430648804e-02,1.073747947812080383e-01,5.270084838867187500e+02,5.284702148437500000e+02,1.280389904975891113e+00,1.283941268920898438e+00
9.879744052886962891e-02,1.078673377633094788e-01,5.191170043945312500e+02,5.206588134765625000e+02,1.261217236518859863e+00,1.264963030815124512e+00
9.924856573343276978e-02,1.083598732948303223e-01,5.112128601074218750e+02,5.128114624023437500e+02,1.242013692855834961e+00,1.245897650718688965e+00
9.969969093799591064e-02,1.088524162769317627e-01,5.032826232910156250e+02,5.049306030273437500e+02,1.222746849060058594e+00,1.226750731468200684e+00
1.001508161425590515e-01,1.093449518084526062e-01,4.953280334472656250e+02,4.970186157226562500e+02,1.203420877456665039e+00,1.207528233528137207e+00
1.006019413471221924e-01,1.098374947905540466e-01,4.873511657714843750e+02,4.890767517089843750e+02,1.184040665626525879e+00,1.188233137130737305e+00
1.010530665516853333e-01,1.103300377726554871e-01,4.793536376953125000e+02,4.811077575683593750e+02,1.164610385894775391e+00,1.168872117996215820e+00
1.015041992068290710e-01,1.108225807547569275e-01,4.713372192382812500e+02,4.731134948730468750e+02,1.145134091377258301e+00,1.149449706077575684e+00
1.019553244113922119e-01,1.113151237368583679e-01,4.633038330078125000e+02,4.650959777832031250e+02,1.125616669654846191e+00,1.129970788955688477e+00
1.024064496159553528e-01,1.118076592683792114e-01,4.552550048828125000e+02,4.570562744140625000e+02,1.106061697006225586e+00,1.110437989234924316e+00
1.028575748205184937e-01,1.123002022504806519e-01,4.471922912597656250e+02,4.489971618652343750e+02,1.086472988128662109e+00,1.090857982635498047e+00
1.033087000250816345e-01,1.127927452325820923e-01,4.391173706054687500e+02,4.409199523925781250e+02,1.066854596138000488e+00,1.071234107017517090e+00
1.037598252296447754e-01,1.132852807641029358e-01,4.310317077636718750e+02,4.328276062011718750e+02,1.047210216522216797e+00,1.051573395729064941e+00
1.042109504342079163e-01,1.137778237462043762e-01,4.229367675781250000e+02,4.247207946777343750e+02,1.027543187141418457e+00,1.031877517700195312e+00
1.046620756387710571e-01,1.142703592777252197e-01,4.148340454101562500e+02,4.166007080078125000e+02,1.007857203483581543e+00,1.012149453163146973e+00
1.051132008433341980e-01,1.147629022598266602e-01,4.067247924804687500e+02,4.084707336425781250e+02,9.881554841995239258e-01,9.923973083496093750e-01
1.055643260478973389e-01,1.152554377913475037e-01,3.986105651855468750e+02,4.003294982910156250e+02,9.684416055679321289e-01,9.726178050041198730e-01
1.060154512524604797e-01,1.157479807734489441e-01,3.904924926757812500e+02,3.921821289062500000e+02,9.487183690071105957e-01,9.528234004974365234e-01
1.064665764570236206e-01,1.162405237555503845e-01,3.823720092773437500e+02,3.840278320312500000e+02,9.289892911911010742e-01,9.330121874809265137e-01
1.069177016615867615e-01,1.167330592870712280e-01,3.742501220703125000e+02,3.758698425292968750e+02,9.092568159103393555e-01,9.131920337677001953e-01
1.073688268661499023e-01,1.172256022691726685e-01,3.661283264160156250e+02,3.677084350585937500e+02,8.895245790481567383e-01,8.933635354042053223e-01
1.078199520707130432e-01,1.177181378006935120e-01,3.578965454101562500e+02,3.595447082519531250e+02,8.695251345634460449e-01,8.735294342041015625e-01
1.082710772752761841e-01,1.182106807827949524e-01,3.496974182128906250e+02,3.513810424804687500e+02,8.496049642562866211e-01,8.536954522132873535e-01
1.087222024798393250e-01,1.187032163143157959e-01,3.415047607421875000e+02,3.432184753417968750e+02,8.297005891799926758e-01,8.338640928268432617e-01
1.091733276844024658e-01,1.191957592964172363e-01,3.333197937011718750e+02,3.350585632324218750e+02,8.098148703575134277e-01,8.140392303466796875e-01
1.096244528889656067e-01,1.196883022785186768e-01,3.251434020996093750e+02,3.269022827148437500e+02,7.899499535560607910e-01,7.942232489585876465e-01
1.100755780935287476e-01,1.201808378100395203e-01,3.169767456054687500e+02,3.187503662109375000e+02,7.701086997985839844e-01,7.744178175926208496e-01
1.105267032980918884e-01,1.206733807921409607e-01,3.088206787109375000e+02,3.106058959960937500e+02,7.502931952476501465e-01,7.546304464340209961e-01
1.109778285026550293e-01,1.211659163236618042e-01,3.006763305664062500e+02,3.024681701660156250e+02,7.305061221122741699e-01,7.348594665527343750e-01
1.114289537072181702e-01,1.216584593057632446e-01,2.925445251464843750e+02,2.943393554687500000e+02,7.107495665550231934e-01,7.151101827621459961e-01
1.118800789117813110e-01,1.221509948372840881e-01,2.844262390136718750e+02,2.862201843261718750e+02,6.910258531570434570e-01,6.953843235969543457e-01
1.123312041163444519e-01,1.226435378193855286e-01,2.763222656250000000e+02,2.781121215820312500e+02,6.713368892669677734e-01,6.756854057312011719e-01
1.127823293209075928e-01,1.231360808014869690e-01,2.682335205078125000e+02,2.700157470703125000e+02,6.516849398612976074e-01,6.560149192810058594e-01
1.132334545254707336e-01,1.236286163330078125e-01,2.601608276367187500e+02,2.619324340820312500e+02,6.320719718933105469e-01,6.363761425018310547e-01
1.136845797300338745e-01,1.241211593151092529e-01,2.521049041748046875e+02,2.538641967773437500e+02,6.124997735023498535e-01,6.167740225791931152e-01
1.141357049345970154e-01,1.246136948466300964e-01,2.440666656494140625e+02,2.458093719482421875e+02,5.929704904556274414e-01,5.972045063972473145e-01
1.145868301391601562e-01,1.251062303781509399e-01,2.360467987060546875e+02,2.377722320556640625e+02,5.734859108924865723e-01,5.776779055595397949e-01
1.150379553437232971e-01,1.255987733602523804e-01,2.280458831787109375e+02,2.297517852783203125e+02,5.540473461151123047e-01,5.581918954849243164e-01
1.154890805482864380e-01,1.260913163423538208e-01,2.200648193359375000e+02,2.217483978271484375e+02,5.346570014953613281e-01,5.387473106384277344e-01
1.159402057528495789e-01,1.265838593244552612e-01,2.121040649414062500e+02,2.137655639648437500e+02,5.153160095214843750e-01,5.193526744842529297e-01
1.163913309574127197e-01,1.270764023065567017e-01,2.041399536132812500e+02,2.058021850585937500e+02,4.959668517112731934e-01,5.000053048133850098e-01
1.168424561619758606e-01,1.275689303874969482e-01,1.961758575439453125e+02,1.978593597412109375e+02,4.766177237033843994e-01,4.807078540325164795e-01
1.172935813665390015e-01,1.280614733695983887e-01,1.882373657226562500e+02,1.899366607666015625e+02,4.573308229446411133e-01,4.614593386650085449e-01
1.177447065711021423e-01,1.285540163516998291e-01,1.803247833251953125e+02,1.820374298095703125e+02,4.381068646907806396e-01,4.422678053379058838e-01
1.181958317756652832e-01,1.290465593338012695e-01,1.724388580322265625e+02,1.741612243652343750e+02,4.189476668834686279e-01,4.231322109699249268e-01
1.186469569802284241e-01,1.295391023159027100e-01,1.645799102783203125e+02,1.663074645996093750e+02,3.998540043830871582e-01,4.040511846542358398e-01
1.190980821847915649e-01,1.300316303968429565e-01,1.567485656738281250e+02,1.584803161621093750e+02,3.808274269104003906e-01,3.850347697734832764e-01
1.195492073893547058e-01,1.305241733789443970e-01,1.489451293945312500e+02,1.506760406494140625e+02,3.618686199188232422e-01,3.660739660263061523e-01
1.200003325939178467e-01,1.310167163610458374e-01,1.411701049804687500e+02,1.429002532958984375e+02,3.429788649082183838e-01,3.471823334693908691e-01
1.204514577984809875e-01,1.315092593431472778e-01,1.334238586425781250e+02,1.351492614746093750e+02,3.241590261459350586e-01,3.283509612083435059e-01
1.209025830030441284e-01,1.320018023252487183e-01,1.257067718505859375e+02,1.274254608154296875e+02,3.054100275039672852e-01,3.095856606960296631e-01
1.213537082076072693e-01,1.324943304061889648e-01,1.180191879272460938e+02,1.197305755615234375e+02,2.867327034473419189e-01,2.908906042575836182e-01
1.218048334121704102e-01,1.329868733882904053e-01,1.103613967895507812e+02,1.120623092651367188e+02,2.681277692317962646e-01,2.722602188587188721e-01
1.222559586167335510e-01,1.334794163703918457e-01,1.027337570190429688e+02,1.044238128662109375e+02,2.495961040258407593e-01,2.537021636962890625e-01
1.227070838212966919e-01,1.339719593524932861e-01,9.513645935058593750e+01,9.681596374511718750e+01,2.311381399631500244e-01,2.352185696363449097e-01
1.231582090258598328e-01,1.344644874334335327e-01,8.756986236572265625e+01,8.923715972900390625e+01,2.127547711133956909e-01,2.168055325746536255e-01
1.236093342304229736e-01,1.349570304155349731e-01,8.003408050537109375e+01,8.168898010253906250e+01,1.944462507963180542e-01,1.984669119119644165e-01
1.240604594349861145e-01,1.354495733976364136e-01,7.252947235107421875e+01,7.417137145996093750e+01,1.762134879827499390e-01,1.802025586366653442e-01
1.245115846395492554e-01,1.359421163797378540e-01,6.505607604980468750e+01,6.668666839599609375e+01,1.580565422773361206e-01,1.620181351900100708e-01
1.249627098441123962e-01,1.364346593618392944e-01,5.761427688598632812e+01,5.923162841796875000e+01,1.399763822555541992e-01,1.439058035612106323e-01
1.254138350486755371e-01,1.369271874427795410e-01,5.019634628295898438e+01,5.181168365478515625e+01,1.219541952013969421e-01,1.258787214756011963e-01
1.258649677038192749e-01,1.374197453260421753e-01,4.280953979492187500e+01,4.442354202270507812e+01,1.040076240897178650e-01,1.079289168119430542e-01
1.263160854578018188e-01,1.379122734069824219e-01,3.545807266235351562e+01,3.706947326660156250e+01,8.614692091941833496e-02,9.006188809871673584e-02
1.267672181129455566e-01,1.384048163890838623e-01,2.814145660400390625e+01,2.974773979187011719e+01,6.837088614702224731e-02,7.227341830730438232e-02
1.272183358669281006e-01,1.388973593711853027e-01,2.086071395874023438e+01,2.246053504943847656e+01,5.068200454115867615e-02,5.456884205341339111e-02
1.276694685220718384e-01,1.393899023532867432e-01,1.361540603637695312e+01,1.520767688751220703e+01,3.307921811938285828e-02,3.694770857691764832e-02
1.281205862760543823e-01,1.398824304342269897e-01,6.406952381134033203e+00,7.989747047424316406e+00,1.556596811860799789e-02,1.941143535077571869e-02
1.285717189311981201e-01,1.403749734163284302e-01,7.955549359321594238e-01,8.073146343231201172e-01,1.932835089974105358e-03,1.961405854672193527e-03
1.290228366851806641e-01,1.408675163984298706e-01,7.912267684936523438e+00,6.338280200958251953e+00,1.922319643199443817e-02,1.539912540465593338e-02
1.294739693403244019e-01,1.413600593805313110e-01,1.501445388793945312e+01,1.345121574401855469e+01,3.647826611995697021e-02,3.268031030893325806e-02
1.299250870943069458e-01,1.418525874614715576e-01,2.208139038085937500e+01,2.052547264099121094e+01,5.364769324660301208e-02,4.986752197146415710e-02
1.303762197494506836e-01,1.423451453447341919e-01,2.911310005187988281e+01,2.756448745727539062e+01,7.073153555393218994e-02,6.696911156177520752e-02
1.308273375034332275e-01,1.428376734256744385e-01,3.610877990722656250e+01,3.456774902343750000e+01,8.772784471511840820e-02,8.398383855819702148e-02
1.312784701585769653e-01,1.433302164077758789e-01,4.306879425048828125e+01,4.153319931030273438e+01,1.046374961733818054e-01,1.009066998958587646e-01
1.317295879125595093e-01,1.438227444887161255e-01,4.999272537231445312e+01,4.846199035644531250e+01,1.214594841003417969e-01,1.177404969930648804e-01
1.321807205677032471e-01,1.443153023719787598e-01,5.688120651245117188e+01,5.535366821289062500e+01,1.381953507661819458e-01,1.344841271638870239e-01
1.326318383216857910e-01,1.448078304529190063e-01,6.373346328735351562e+01,6.220777893066406250e+01,1.548431962728500366e-01,1.511364877223968506e-01
1.330829709768295288e-01,1.453003734350204468e-01,7.055004119873046875e+01,6.902314758300781250e+01,1.714043766260147095e-01,1.676947176456451416e-01
1.335340887308120728e-01,1.457929164171218872e-01,7.733055877685546875e+01,7.580167388916015625e+01,1.878779381513595581e-01,1.841634362936019897e-01
1.339852213859558105e-01,1.462854593992233276e-01,8.407573699951171875e+01,8.254225921630859375e+01,2.042656391859054565e-01,2.005399912595748901e-01
1.344363391399383545e-01,1.467779874801635742e-01,9.076300811767578125e+01,8.924365234375000000e+01,2.205126434564590454e-01,2.168213129043579102e-01
1.348874717950820923e-01,1.472705304622650146e-01,9.740915679931640625e+01,9.590633392333984375e+01,2.366597503423690796e-01,2.330085784196853638e-01
1.353385895490646362e-01,1.477630734443664551e-01,1.040165328979492188e+02,1.025315017700195312e+02,2.527126669883728027e-01,2.491047084331512451e-01
1.357897222042083740e-01,1.482556164264678955e-01,1.105857391357421875e+02,1.091187896728515625e+02,2.686728239059448242e-01,2.651088237762451172e-01
1.362408399581909180e-01,1.487481445074081421e-01,1.171161727905273438e+02,1.156671295166015625e+02,2.845388054847717285e-01,2.810182869434356689e-01
1.366919726133346558e-01,1.492407023906707764e-01,1.236085128784179688e+02,1.221746063232421875e+02,3.003122210502624512e-01,2.968284785747528076e-01
1.371430903673171997e-01,1.497332304716110229e-01,1.300625610351562500e+02,1.286455993652343750e+02,3.159926235675811768e-01,3.125500380992889404e-01
1.375942230224609375e-01,1.502257734537124634e-01,1.364788360595703125e+02,1.350751647949218750e+02,3.315812349319458008e-01,3.281709551811218262e-01
1.380453407764434814e-01,1.507183015346527100e-01,1.428569183349609375e+02,1.414668731689453125e+02,3.470770418643951416e-01,3.436998724937438965e-01
1.384964734315872192e-01,1.512108594179153442e-01,1.491974945068359375e+02,1.478189086914062500e+02,3.624817728996276855e-01,3.591324388980865479e-01
1.389475911855697632e-01,1.517033874988555908e-01,1.555004272460937500e+02,1.541318054199218750e+02,3.777950108051300049e-01,3.744698762893676758e-01
1.393987238407135010e-01,1.521959304809570312e-01,1.617662200927734375e+02,1.604052734375000000e+02,3.930180072784423828e-01,3.897115290164947510e-01
1.398498415946960449e-01,1.526884734630584717e-01,1.679945373535156250e+02,1.666390991210937500e+02,4.081499874591827393e-01,4.048568904399871826e-01
1.403009742498397827e-01,1.531810164451599121e-01,1.741860809326171875e+02,1.728337860107421875e+02,4.231926202774047852e-01,4.199071526527404785e-01
1.407520920038223267e-01,1.536735445261001587e-01,1.803408508300781250e+02,1.789891662597656250e+02,4.381458759307861328e-01,4.348619282245635986e-01
1.412032246589660645e-01,1.541661024093627930e-01,1.864592132568359375e+02,1.851042327880859375e+02,4.530107080936431885e-01,4.497187435626983643e-01
1.416543424129486084e-01,1.546586304903030396e-01,1.925410156250000000e+02,1.911810302734375000e+02,4.677867293357849121e-01,4.644825756549835205e-01
1.421054750680923462e-01,1.551511734724044800e-01,1.985869598388671875e+02,1.972171325683593750e+02,4.824756085872650146e-01,4.791475534439086914e-01
1.425565928220748901e-01,1.556437015533447266e-01,2.045968627929687500e+02,2.032146301269531250e+02,4.970769286155700684e-01,4.937187135219573975e-01
1.430077254772186279e-01,1.561362594366073608e-01,2.105716247558593750e+02,2.091718139648437500e+02,5.115928649902343750e-01,5.081919431686401367e-01
1.434588432312011719e-01,1.566287875175476074e-01,2.164488372802734375e+02,2.150892333984375000e+02,5.258718132972717285e-01,5.225685834884643555e-01
1.439099758863449097e-01,1.571213304996490479e-01,2.222925720214843750e+02,2.209675445556640625e+02,5.400694012641906738e-01,5.368502140045166016e-01
1.443610936403274536e-01,1.576138585805892944e-01,2.280986328125000000e+02,2.268050689697265625e+02,5.541754961013793945e-01,5.510327219963073730e-01
1.448122262954711914e-01,1.581064164638519287e-01,2.338677520751953125e+02,2.326054229736328125e+02,5.681918263435363770e-01,5.651249289512634277e-01
1.452633440494537354e-01,1.585989445447921753e-01,2.395995788574218750e+02,2.383638916015625000e+02,5.821175575256347656e-01,5.791153907775878906e-01
1.457144767045974731e-01,1.590914875268936157e-01,2.452948913574218750e+02,2.440842437744140625e+02,5.959545373916625977e-01,5.930132269859313965e-01
1.461655944585800171e-01,1.595840305089950562e-01,2.509536285400390625e+02,2.497655181884765625e+02,6.097027063369750977e-01,6.068161129951477051e-01
1.466167271137237549e-01,1.600765734910964966e-01,2.565764770507812500e+02,2.554060516357421875e+02,6.233636140823364258e-01,6.205200552940368652e-01
1.470678448677062988e-01,1.605691015720367432e-01,2.621630859375000000e+02,2.610102844238281250e+02,6.369365453720092773e-01,6.341357827186584473e-01
1.475189775228500366e-01,1.610616594552993774e-01,2.677142639160156250e+02,2.665721435546875000e+02,6.504233479499816895e-01,6.476485133171081543e-01
1.479701101779937744e-01,1.615542024374008179e-01,2.732302246093750000e+02,2.720967407226562500e+02,6.638246178627014160e-01,6.610707640647888184e-01
1.484212279319763184e-01,1.620467305183410645e-01,2.787108459472656250e+02,2.775817565917968750e+02,6.771400570869445801e-01,6.743968725204467773e-01
1.488723605871200562e-01,1.625392735004425049e-01,2.841567382812500000e+02,2.830270996093750000e+02,6.903710961341857910e-01,6.876265406608581543e-01
1.493234783411026001e-01,1.630318164825439453e-01,2.895678710937500000e+02,2.884341125488281250e+02,7.035176753997802734e-01,7.007631659507751465e-01
1.497746109962463379e-01,1.635243594646453857e-01,2.949450073242187500e+02,2.938028259277343750e+02,7.165816426277160645e-01,7.138066887855529785e-01
1.502257287502288818e-01,1.640168875455856323e-01,3.002878112792968750e+02,2.991316528320312500e+02,7.295622229576110840e-01,7.267532944679260254e-01
1.506768614053726196e-01,1.645094454288482666e-01,3.055969848632812500e+02,3.044219665527343750e+02,7.424610853195190430e-01,7.396063208580017090e-01
1.511279791593551636e-01,1.650019735097885132e-01,3.108723754882812500e+02,3.096745605468750000e+02,7.552778720855712891e-01,7.523677349090576172e-01
1.515791118144989014e-01,1.654945164918899536e-01,3.161148986816406250e+02,3.148885192871093750e+02,7.680147886276245117e-01,7.650352716445922852e-01
1.520302295684814453e-01,1.659870445728302002e-01,3.213240051269531250e+02,3.200639038085937500e+02,7.806705832481384277e-01,7.776091098785400391e-01
1.524813622236251831e-01,1.664796024560928345e-01,3.263901672363281250e+02,3.251997985839843750e+02,7.929790019989013672e-01,7.900869846343994141e-01
1.529324799776077271e-01,1.669721305370330811e-01,3.314439392089843750e+02,3.302985229492187500e+02,8.052573800086975098e-01,8.024745583534240723e-01
1.533836126327514648e-01,1.674646735191345215e-01,3.364633483886718750e+02,3.353599548339843750e+02,8.174522519111633301e-01,8.147714734077453613e-01
1.538347303867340088e-01,1.679572165012359619e-01,3.414481811523437500e+02,3.403840637207031250e+02,8.295630812644958496e-01,8.269777894020080566e-01
1.542858630418777466e-01,1.684497594833374023e-01,3.463991699218750000e+02,3.453680114746093750e+02,8.415917754173278809e-01,8.390865325927734375e-01
1.547369807958602905e-01,1.689422875642776489e-01,3.513163757324218750e+02,3.503159790039062500e+02,8.535383343696594238e-01,8.511078357696533203e-01
1.551881134510040283e-01,1.694348305463790894e-01,3.562003173828125000e+02,3.552252197265625000e+02,8.654040694236755371e-01,8.630350232124328613e-01
1.556392312049865723e-01,1.699273735284805298e-01,3.610509948730468750e+02,3.600970764160156250e+02,8.771889805793762207e-01,8.748714327812194824e-01
1.560903638601303101e-01,1.704199165105819702e-01,3.658690795898437500e+02,3.649329528808593750e+02,8.888947367668151855e-01,8.866204023361206055e-01
1.565414816141128540e-01,1.709124445915222168e-01,3.706546020507812500e+02,3.697308654785156250e+02,9.005213975906372070e-01,8.982771039009094238e-01
1.569926142692565918e-01,1.714050024747848511e-01,3.754082641601562500e+02,3.744927368164062500e+02,9.120705723762512207e-01,9.098463058471679688e-01
1.574437320232391357e-01,1.718975305557250977e-01,3.801300048828125000e+02,3.792172546386718750e+02,9.235422611236572266e-01,9.213247299194335938e-01
1.578948646783828735e-01,1.723900735378265381e-01,3.848203735351562500e+02,3.839037475585937500e+02,9.349377155303955078e-01,9.327107667922973633e-01
1.583459824323654175e-01,1.728826016187667847e-01,3.894795532226562500e+02,3.885543212890625000e+02,9.462574124336242676e-01,9.440095424652099609e-01
1.587971150875091553e-01,1.733751595020294189e-01,3.941083374023437500e+02,3.931690673828125000e+02,9.575032591819763184e-01,9.552212357521057129e-01
1.592482328414916992e-01,1.738676875829696655e-01,3.987064819335937500e+02,3.977478942871093750e+02,9.686746001243591309e-01,9.663456678390502930e-01
1.596993654966354370e-01,1.743602305650711060e-01,4.032747497558593750e+02,4.022894287109375000e+02,9.797734022140502930e-01,9.773795604705810547e-01
1.601504832506179810e-01,1.748527735471725464e-01,4.078131408691406250e+02,4.067965087890625000e+02,9.907996654510498047e-01,9.883297085762023926e-01
1.606016159057617188e-01,1.753453165292739868e-01,4.123226013183593750e+02,4.112665100097656250e+02,1.001755595207214355e+00,9.991897344589233398e-01
1.610527336597442627e-01,1.758378446102142334e-01,4.168027343750000000e+02,4.157007446289062500e+02,1.012640237808227539e+00,1.009962916374206543e+00
1.615038663148880005e-01,1.763304024934768677e-01,4.210889892578125000e+02,4.201005249023437500e+02,1.023053884506225586e+00,1.020652413368225098e+00
1.619549840688705444e-01,1.768229305744171143e-01,4.253957519531250000e+02,4.244640197753906250e+02,1.033517360687255859e+00,1.031253695487976074e+00
1.624061167240142822e-01,1.773154735565185547e-01,4.296726989746093750e+02,4.287926330566406250e+02,1.043908357620239258e+00,1.041770219802856445e+00
1.628572344779968262e-01,1.778080016374588013e-01,4.339197387695312500e+02,4.330856018066406250e+02,1.054226756095886230e+00,1.052200198173522949e+00
1.633083671331405640e-01,1.783005595207214355e-01,4.381376037597656250e+02,4.373443908691406250e+02,1.064474225044250488e+00,1.062547087669372559e+00
1.637594848871231079e-01,1.787930876016616821e-01,4.423263854980468750e+02,4.415690612792968750e+02,1.074651122093200684e+00,1.072811126708984375e+00
1.642106175422668457e-01,1.792856305837631226e-01,4.464867858886718750e+02,4.457582702636718750e+02,1.084758996963500977e+00,1.082988977432250977e+00
1.646617352962493896e-01,1.797781586647033691e-01,4.506187133789062500e+02,4.499135131835937500e+02,1.094797611236572266e+00,1.093084335327148438e+00
1.651128679513931274e-01,1.802707165479660034e-01,4.547228088378906250e+02,4.540347595214843750e+02,1.104768753051757812e+00,1.103097081184387207e+00
1.655639857053756714e-01,1.807632446289062500e-01,4.587992248535156250e+02,4.581221008300781250e+02,1.114672541618347168e+00,1.113027453422546387e+00
1.660151183605194092e-01,1.812557876110076904e-01,4.628485412597656250e+02,4.621743774414062500e+02,1.124510526657104492e+00,1.122872591018676758e+00
1.664662361145019531e-01,1.817483305931091309e-01,4.668706359863281250e+02,4.661935424804687500e+02,1.134282350540161133e+00,1.132637381553649902e+00
1.669173687696456909e-01,1.822408735752105713e-01,4.708662414550781250e+02,4.701802978515625000e+02,1.143989920616149902e+00,1.142323374748229980e+00
1.673684865236282349e-01,1.827334016561508179e-01,4.748354492187500000e+02,4.741320800781250000e+02,1.153633236885070801e+00,1.151924371719360352e+00
1.678196191787719727e-01,1.832259595394134521e-01,4.787787170410156250e+02,4.780522460937500000e+02,1.163213610649108887e+00,1.161448597908020020e+00
1.682707369327545166e-01,1.837184876203536987e-01,4.826960144042968750e+02,4.819376831054687500e+02,1.172730803489685059e+00,1.170888423919677734e+00
1.687218695878982544e-01,1.842110306024551392e-01,4.865880126953125000e+02,4.857922668457031250e+02,1.182186603546142578e+00,1.180253267288208008e+00
1.691729873418807983e-01,1.847035586833953857e-01,4.904548645019531250e+02,4.896135559082031250e+02,1.191581249237060547e+00,1.189537286758422852e+00
1.696241199970245361e-01,1.851961165666580200e-01,4.942968750000000000e+02,4.934015808105468750e+02,1.200915575027465820e+00,1.198740482330322266e+00
1.700752377510070801e-01,1.856886446475982666e-01,4.980267944335937500e+02,4.971589965820312500e+02,1.209977626800537109e+00,1.207869291305541992e+00
1.705263704061508179e-01,1.861811876296997070e-01,5.016820983886718750e+02,5.008833923339843750e+02,1.218858361244201660e+00,1.216917872428894043e+00
1.709774881601333618e-01,1.866737306118011475e-01,5.053114318847656250e+02,5.045748901367187500e+02,1.227675914764404297e+00,1.225886464118957520e+00
1.714286208152770996e-01,1.871662735939025879e-01,5.089154663085937500e+02,5.082358703613281250e+02,1.236432075500488281e+00,1.234781026840209961e+00
1.718797385692596436e-01,1.876588016748428345e-01,5.124940185546875000e+02,5.118647460937500000e+02,1.245126366615295410e+00,1.243597507476806641e+00
1.723308712244033813e-01,1.881513446569442749e-01,5.160477905273437500e+02,5.154633789062500000e+02,1.253760457038879395e+00,1.252340555191040039e+00
1.727819889783859253e-01,1.886438876390457153e-01,5.195768432617187500e+02,5.190294189453125000e+02,1.262334346771240234e+00,1.261004447937011719e+00
1.732331216335296631e-01,1.891364306211471558e-01,5.230818481445312500e+02,5.225648193359375000e+02,1.270849943161010742e+00,1.269593834877014160e+00
