theta_deg,SPL_sim_dB,SPL_analytic_dB,directivity_sim,directivity_analytic,p_far_abs_sim_pa,p_far_abs_analytic_pa,p_far_real,p_far_imag,r_far_m
2.750000000000000000e+01,1.066202231160708607e+02,1.066360196928352053e+02,6.464557203150129994e-02,6.442802977598241498e-02,6.061165593865661450e+00,6.072198750884724383e+00,-4.857865738554896673e+00,3.624757760517985705e+00,4.000000000000000000e+00
2.775000000000000000e+01,1.065730406249934958e+02,1.065894558385114834e+02,6.429536382891258561e-02,6.408356415088126146e-02,6.028330090342143066e+00,6.039733630567764244e+00,-4.816797625534492866e+00,3.624806796612721094e+00,4.000000000000000000e+00
2.800000000000000000e+01,1.064837714835569074e+02,1.065007080244349424e+02,6.363795294181165407e-02,6.343212596903206879e-02,5.966691278514672625e+00,5.978337028376804696e+00,-4.753222910136345014e+00,3.606698875655970138e+00,4.000000000000000000e+00
2.825000000000000000e+01,1.063528626557666712e+02,1.063702345128050410e+02,6.268602907013740011e-02,6.248641253786699212e-02,5.877438944013559485e+00,5.889205637344322675e+00,-4.668167968698714532e+00,3.571063757008903217e+00,4.000000000000000000e+00
2.850000000000000355e+01,1.061803435837898917e+02,1.061980722477473904e+02,6.145324297295719218e-02,6.126006855328835349e-02,5.761852981324831369e+00,5.773625439762533951e+00,-4.562724283384585355e+00,3.518593027363988490e+00,4.000000000000000000e+00
2.875000000000000000e+01,1.059658260539794270e+02,1.059838371125001970e+02,5.995410575657162539e-02,5.976758690559410420e-02,5.621293951047986681e+00,5.632962358362118671e+00,-4.438040868014668128e+00,3.450034628510312729e+00,4.000000000000000000e+00
2.900000000000000355e+01,1.057084874718855758e+02,1.057267073025108175e+02,5.820388856444431991e-02,5.802420932685858901e-02,5.457193674828838326e+00,5.468652892548459654e+00,-4.295316716114196964e+00,3.366187325872080915e+00,4.000000000000000000e+00
2.925000000000000000e+01,1.054070361033141978e+02,1.054253883721354441e+02,5.621852309033649464e-02,5.604582735957788081e-02,5.271045907475999215e+00,5.282194784916351082e+00,-4.135793306147259152e+00,3.267895146351394331e+00,4.000000000000000000e+00
2.950000000000000355e+01,1.050596552095728242e+02,1.050780568379480684e+02,5.401450337788433337e-02,5.384888410654644492e-02,5.064397129694173216e+00,5.075137761394034719e+00,-3.960747197292084021e+00,3.156041813157342002e+00,4.000000000000000000e+00
2.975000000000000000e+01,1.046639209001258735e+02,1.046822770577191193e+02,5.160878941536602149e-02,5.145027720043508779e-02,4.838837509134348736e+00,4.849074386341359677e+00,-3.771482747385711765e+00,3.031545204343394140e+00,4.000000000000000000e+00
2.999999999999999645e+01,1.042166855689220171e+02,1.042348830583316754e+02,4.901871309749664118e-02,4.886726340856351741e-02,4.595992083376398973e+00,4.605631071761414397e+00,-3.569324982855027084e+00,2.895351860694220569e+00,4.000000000000000000e+00
3.025000000000000000e+01,1.037139143727232806e+02,1.037318124305379854e+02,4.626188722783850654e-02,4.611736526410358666e-02,4.337512227999634540e+00,4.346459277498748719e+00,-3.355612648570478918e+00,2.748431567421711907e+00,4.000000000000000000e+00
3.050000000000000000e+01,1.031504553355146641e+02,1.031678722733708469e+02,4.335611841162537866e-02,4.321828008958546186e-02,4.065067489418368929e+00,4.073226936906832130e+00,-3.131691463618078153e+00,2.591772032843132401e+00,4.000000000000000000e+00
3.075000000000000355e+01,1.025197125186316924e+02,1.025364055411176309e+02,4.031932500654000079e-02,4.018779175229868217e-02,3.780337891950930729e+00,3.787610139990540858e+00,-2.898907606988622820e+00,2.426373685866112240e+00,4.000000000000000000e+00
3.100000000000000000e+01,1.018131729362969793e+02,1.018288064378689910e+02,3.716946189045568921e-02,3.704368546417308172e-02,3.485006884046887077e+00,3.491285103484115027e+00,-2.658601455161509808e+00,2.253244612656888801e+00,4.000000000000000000e+00
3.125000000000000355e+01,1.010197050353001913e+02,1.010337986949464266e+02,3.392445494727675676e-02,3.380366591115074870e-02,3.180755195682725134e+00,3.185920454726247630e+00,-2.412101591494577590e+00,2.073395651382527571e+00,4.000000000000000000e+00
3.150000000000000000e+01,1.001244863879947218e+02,1.001363261499809880e+02,3.060215047886265596e-02,3.048527896912407373e-02,2.869256095226392578e+00,2.873169853561068354e+00,-2.160719105268988915e+00,1.887835662370902945e+00,4.000000000000000000e+00
3.175000000000000355e+01,9.910730231390516565e+01,9.911577920146740439e+01,2.722028967844816738e-02,2.710583723535172490e-02,2.552172996066456978e+00,2.554664973839449793e+00,-1.905742196151987811e+00,1.697566989445964181e+00,4.000000000000000000e+00
3.200000000000000000e+01,9.793971997041509781e+01,9.794301842763844945e+01,2.379652958612825039e-02,2.368234957607697616e-02,2.231161421397313216e+00,2.232008863438463386e+00,-1.648431097766111408e+00,1.503581126593870554e+00,4.000000000000000000e+00
3.225000000000000000e+01,9.658012114331918951e+01,9.657506496673819640e+01,2.034856014317470985e-02,2.023145486297816056e-02,1.907879979226047684e+00,1.906769699068970647e+00,-1.390013331989518708e+00,1.306854602479931682e+00,4.000000000000000000e+00
3.250000000000000000e+01,9.496432638249308411e+01,9.494485246359717223e+01,1.689444565209770668e-02,1.676936004326977370e-02,1.584022377650694757e+00,1.580474949520156214e+00,-1.131679303565590544e+00,1.108345093722825858e+00,4.000000000000000000e+00
3.275000000000000000e+01,9.298620011531752994e+01,9.293924704544402005e+01,1.345357278743216332e-02,1.331178266084943017e-02,1.261406310304056699e+00,1.254605958405256905e+00,-8.745782425840283869e-01,9.089877761958773394e-01,4.000000000000000000e+00
3.300000000000000000e+01,9.045241119829094600e+01,9.034429533769198883e+01,1.004958636623527399e-02,9.873897919014539351e-03,9.422487140484211432e-01,9.305929549401487089e-01,-6.198145004194801633e-01,7.096919220307171816e-01,4.000000000000000000e+00
3.325000000000000000e+01,8.695938303102718692e+01,8.667299807276614843e+01,6.721973229010396594e-03,6.470290349059402112e-03,6.302518730704421701e-01,6.098104988159387396e-01,-3.684442027686951615e-01,5.113377484158014852e-01,4.000000000000000000e+00
3.350000000000000000e+01,8.153196815907722339e+01,8.032343308269120996e+01,3.598537517631326000e-03,3.114910123629490140e-03,3.373986973071139706e-01,2.935733628296064435e-01,-1.214722615532282807e-01,3.147735227392570723e-01,4.000000000000000000e+00
3.375000000000000000e+01,7.559784679300099697e+01,5.550993189208644196e+01,1.817272131622778199e-03,1.789659708373232444e-04,1.703873439856866123e-01,1.686714537675299691e-02,1.201502543826353381e-01,1.208129271323425680e-01,4.000000000000000000e+00
3.400000000000000000e+01,8.215068602212315341e+01,8.108095542142775969e+01,3.864220748435327844e-03,3.398768911820705240e-03,3.623091437121914171e-01,3.203264233387591031e-01,3.555283916061435789e-01,-6.976731598255725419e-02,4.000000000000000000e+00
3.425000000000000000e+01,8.705976424299713301e+01,8.675633336014293207e+01,6.800108451582400834e-03,6.532667200314415910e-03,6.375778276229316921e-01,6.156893785456432067e-01,5.838252309865696876e-01,-2.562295571159878826e-01,4.000000000000000000e+00
3.450000000000000000e+01,9.020452463113551289e+01,9.007239116877124729e+01,9.766835172423856196e-03,9.569592055409192888e-03,9.157379762871544759e-01,9.019128029737430996e-01,8.042634582785581632e-01,-4.378770728096038067e-01,4.000000000000000000e+00
3.475000000000000000e+01,9.245999005069081988e+01,9.239220741017965111e+01,1.266272366505715764e-02,1.249925811710020374e-02,1.187256336224742803e+00,1.178027324280137789e+00,1.016126593073895634e+00,-6.140556609574063796e-01,4.000000000000000000e+00
3.500000000000000000e+01,9.419186112028326363e+01,9.415526305114129002e+01,1.545683898864292152e-02,1.531217974945331926e-02,1.449232448932946005e+00,1.443138942339868613e+00,1.218759884240976810e+00,-7.841549818786494042e-01,4.000000000000000000e+00
3.525000000000000000e+01,9.557882446022780698e+01,9.555981983688386094e+01,1.813296611436522598e-02,1.799968305382929762e-02,1.700145994122623128e+00,1.696430161465644515e+00,1.411570881327036897e+00,-9.476096497613425429e-01,4.000000000000000000e+00
3.550000000000000000e+01,9.672043111199451459e+01,9.671241326035058705e+01,2.067993562788241618e-02,2.055391371809706796e-02,1.938949728064872646e+00,1.937160730178766777e+00,1.594029692658360808e+00,-1.103900080118819016e+00,4.000000000000000000e+00
3.575000000000000000e+01,9.767756417783759559e+01,9.767692607880880473e+01,2.308903785901750966e-02,2.296784084262024420e-02,2.164827032520398209e+00,2.164668001799860964e+00,1.765668942030210076e+00,-1.252553099824910587e+00,4.000000000000000000e+00
3.600000000000000000e+01,9.849007879168560464e+01,9.849467728336455252e+01,2.535312902145870836e-02,2.523525689726085347e-02,2.377108106442627378e+00,2.378366930396575984e+00,1.926083436934316495e+00,-1.393142327144841097e+00,4.000000000000000000e+00
3.625000000000000000e+01,9.918543868046910461e+01,9.919391508964162085e+01,2.746626215927740547e-02,2.735077397570771784e-02,2.575235363541733768e+00,2.577749717762348070e+00,2.074929562217534773e+00,-1.525288329946727028e+00,4.000000000000000000e+00
3.650000000000000000e+01,9.978333742903919301e+01,9.979478467467808400e+01,2.942351128156981549e-02,2.930981652409788904e-02,2.758746943157452503e+00,2.762385128105119936e+00,2.211924413905294262e+00,-1.648658570944969703e+00,4.000000000000000000e+00
3.675000000000000000e+01,1.002983489850002599e+02,1.003121350087299390e+02,3.122087541150270901e-02,3.110861073016408726e-02,2.927267713902414137e+00,2.931917487998043637e+00,2.336844688648210155e+00,-1.762967149436458936e+00,4.000000000000000000e+00
3.700000000000000000e+01,1.007415346147092521e+02,1.007572026097732163e+02,3.285521834358136328e-02,3.274417076703260016e-02,3.080503625306609372e+00,3.086065389887978405e+00,2.449525344868630938e+00,-1.867974349495564512e+00,4.000000000000000000e+00
3.725000000000000000e+01,1.011214622753034860e+02,1.011386713135859026e+02,3.432422504400970548e-02,3.421428209232688783e-02,3.218237619917339920e+00,3.224620118073089348e+00,2.549858052183035628e+00,-1.963486005035065318e+00,4.000000000000000000e+00
3.750000000000000000e+01,1.014448779231327791e+02,1.014633660611395669e+02,3.562636582717278178e-02,3.551748200844000170e-02,3.340326274488010228e+00,3.347443816551682882e+00,2.637789446068348642e+00,-2.049352692497166117e+00,4.000000000000000000e+00
3.775000000000000000e+01,1.017171616526753439e+02,1.017367221481936070e+02,3.676086395140081703e-02,3.665303769375031356e-02,3.446696761758588856e+00,3.454467418513072818e+00,2.713319205017139524e+00,-2.125468762226888852e+00,4.000000000000000000e+00
3.800000000000000000e+01,1.019426458696894429e+02,1.019631113567933056e+02,3.772766441783192287e-02,3.762092191721961437e-02,3.537343925038542114e+00,3.545688357492371434e+00,2.776497967595696448e+00,-2.191771219800106696e+00,4.000000000000000000e+00
3.825000000000000000e+01,1.021248421372551718e+02,1.021460738005367688e+02,3.852740283358405127e-02,3.842178665026911577e-02,3.612327358819395595e+00,3.621168080348395435e+00,2.827425106882814010e+00,-2.248238468722527639e+00,4.000000000000000000e+00
3.850000000000000000e+01,1.022666058273276093e+02,1.022884858107126149e+02,3.916137377000495495e-02,3.905693479013152419e-02,3.671768442045833414e+00,3.681029382252384519e+00,2.866246379717031001e+00,-2.294888926018578079e+00,4.000000000000000000e+00
3.875000000000000000e+01,1.023702573037878665e+02,1.023926832661236972e+02,3.963149836027357598e-02,3.952829020807908933e-02,3.715847300068434222e+00,3.725453583799998913e+00,2.893151468046853303e+00,-2.331779522245662761e+00,4.000000000000000000e+00
3.900000000000000000e+01,1.024376719688357866e+02,1.024605530953584918e+02,3.994029105889913139e-02,3.983836633408726485e-02,3.744799688015966410e+00,3.754677570185624980e+00,2.908371429429211563e+00,-2.359004097462393812e+00,4.000000000000000000e+00
3.925000000000000000e+01,1.024703474559486125e+02,1.024936014745438939e+02,4.009082558936359619e-02,3.999023348667188338e-02,3.758913798048054922e+00,3.768990712112068042e+00,2.912176073398820897e+00,-2.376691704592641674e+00,4.000000000000000000e+00
3.950000000000000000e+01,1.024694536154196953e+02,1.024930045151839408e+02,4.008670016727375329e-02,3.998748515289721195e-02,3.758526998679662778e+00,3.768731687756184279e+00,2.904871280010028922e+00,-2.385004831520651791e+00,4.000000000000000000e+00
3.975000000000000000e+01,1.024358691712297542e+02,1.024596454147977198e+02,3.993200212222040163e-02,3.983420341896053846e-02,3.744022517728380794e+00,3.754285224678235888e+00,2.886796276364046676e+00,-2.384137553084519023e+00,4.000000000000000000e+00
4.000000000000000000e+01,1.023702077066613185e+02,1.023941407879936776e+02,3.963127206188513107e-02,3.953492374637975620e-02,3.715826082342875036e+00,3.726078780055779305e+00,2.858320886366364277e+00,-2.374313623930377481e+00,4.000000000000000000e+00
4.025000000000000000e+01,1.022728347602949270e+02,1.022968579982855175e+02,3.918946773268895678e-02,3.909459928271520612e-02,3.674402530579115478e+00,3.684579177048446841e+00,2.819842768326967786e+00,-2.355784522964761152e+00,4.000000000000000000e+00
4.050000000000000000e+01,1.021438771550464537e+02,1.021679246376484542e+02,3.861192773565619296e-02,3.851856488901107822e-02,3.620252409401589766e+00,3.630289214464168523e+00,2.771784654330583741e+00,-2.328827459859468263e+00,4.000000000000000000e+00
4.075000000000000000e+01,1.019832251537402499e+02,1.020072307615072447e+02,3.790433525661610070e-02,3.781250105881518719e-02,3.553908574028827871e+00,3.563744266206902100e+00,2.714591604566968464e+00,-2.293743353771329652e+00,4.000000000000000000e+00
4.100000000000000000e+01,1.017905275717691040e+02,1.018144240160909106e+02,3.707268196757255302e-02,3.698239789579692294e-02,3.475932803327632215e+00,3.485508886247107529e+00,2.648728289028010607e+00,-2.250854794106416978e+00,4.000000000000000000e+00
4.125000000000000000e+01,1.015651795286886454e+02,1.015888973394852997e+02,3.612323225230606311e-02,3.603451930869976810e-02,3.386912445607314748e+00,3.396173434075522302e+00,2.574676308169227212e+00,-2.200503992807511633e+00,4.000000000000000000e+00
4.150000000000000000e+01,1.013063020364623128e+02,1.013297684264891814e+02,3.506248790465075343e-02,3.497536757370028893e-02,3.287457108731915767e+00,3.296350734784184944e+00,2.492931563290019525e+00,-2.143050737267876649e+00,4.000000000000000000e+00
4.175000000000000000e+01,1.010127120468080193e+02,1.010358495635695704e+02,3.389715344327776797e-02,3.381164840527109416e-02,3.178195408036034841e+00,3.186672787072821755e+00,2.404001686531135995e+00,-2.078870352575358016e+00,4.000000000000000000e+00
4.200000000000000000e+01,1.006828808418257637e+02,1.007056056903451520e+02,3.263410218299826748e-02,3.255023666741676397e-02,3.059771785171900405e+00,3.067787531608968887e+00,2.308403539517780878e+00,-2.008351681373513831e+00,4.000000000000000000e+00
4.225000000000000000e+01,1.003148776486545160e+02,1.003370975234787181e+02,3.128034320074076641e-02,3.119814284773856847e-02,2.932843410841058596e+00,2.940355691283013329e+00,2.206660788802427664e+00,-1.931895089200151627e+00,4.000000000000000000e+00
4.250000000000000000e+01,9.990629393537652447e+01,9.992790512866014296e+01,2.984298933592642242e-02,2.976248040723645377e-02,2.798077184511168269e+00,2.805047693999525915e+00,2.099301565393531632e+00,-1.849910502704986470e+00,4.000000000000000000e+00
4.275000000000000000e+01,9.945414175625370490e+01,9.947502519385952269e+01,2.832922637273704858e-02,2.825043410914200581e-02,2.656146844946989383e+00,2.662540687740091450e+00,1.986856214794135100e+00,-1.762815487694548544e+00,4.000000000000000000e+00
4.300000000000000000e+01,9.895471635639108854e+01,9.897473202605939946e+01,2.674628356995948850e-02,2.666922942043624400e-02,2.507730207090071772e+00,2.513515656724298442e+00,1.869855143127224562e+00,-1.671033373476628281e+00,4.000000000000000000e+00
4.325000000000000000e+01,9.840340833526974507e+01,9.842238725589109549e+01,2.510140574061926755e-02,2.502610307010622731e-02,2.353506544246603660e+00,2.358654646590800930e+00,1.748826764105034126e+00,-1.574991429488270533e+00,4.000000000000000000e+00
4.350000000000000000e+01,9.779444280681573787e+01,9.781217514325868478e+01,2.340182715292351417e-02,2.332827483866716650e-02,2.194154141041130046e+00,2.198638105622411576e+00,1.624295550793265486e+00,-1.475119099707254744e+00,4.000000000000000000e+00
4.375000000000000000e+01,9.712051000479286245e+01,9.713672695682569724e+01,2.165474765415504113e-02,2.158292064408282029e-02,2.030348054794056001e+00,2.034142348153862301e+00,1.496780195356165910e+00,-1.371846299843960226e+00,4.000000000000000000e+00
4.400000000000000000e+01,9.637222955664927326e+01,9.638657482689421840e+01,1.986731166686241112e-02,1.979714697998612855e-02,1.862758146205481635e+00,1.865837145430853550e+00,1.366791879229991125e+00,-1.265601781812048410e+00,4.000000000000000000e+00
4.425000000000000000e+01,9.553735106940825972e+01,9.554933413725797209e+01,1.804659119298997541e-02,1.797796675308032527e-02,1.692047485823286124e+00,1.694383448338760978e+00,1.234832655472737795e+00,-1.156811569469743173e+00,4.000000000000000000e+00
4.450000000000000000e+01,9.459951985691786547e+01,9.460843584973729037e+01,1.619957496051023862e-02,1.613227655782118256e-02,1.518871336431920183e+00,1.520431245591896019e+00,1.101393944375044676e+00,-1.045897469128053814e+00,4.000000000000000000e+00
4.475000000000000000e+01,9.353629130076944875e+01,9.354107570347211720e+01,1.433316802324481783e-02,1.426683541797459445e-02,1.343877115531642463e+00,1.344617560172509663e+00,9.669551427974053537e-01,-9.332756578135403824e-01,4.000000000000000000e+00
4.500000000000000000e+01,9.231577200833150698e+01,9.231471840449117394e+01,1.245421123187764184e-02,1.238824501644364071e-02,1.167706220939738637e+00,1.167564586035891416e+00,8.319823471182213881e-01,-8.193553517888443327e-01,4.000000000000000000e+00
4.525000000000000000e+01,9.089057178995903996e+01,9.088073327849534166e+01,1.056954315886119572e-02,1.050293142688462841e-02,9.909998368666284030e-01,9.898779663557434327e-01,6.969271891414583475e-01,-7.045375573417431703e-01,4.000000000000000000e+00
4.550000000000000000e+01,8.918600929400825805e+01,8.916177391555173415e+01,8.686165336368850340e-03,8.617128353113026606e-03,8.144144266179950131e-01,8.121452138754059469e-01,5.622257838158297716e-01,-5.892139053825812267e-01,4.000000000000000000e+00
4.575000000000000000e+01,8.707456063740296770e+01,8.702367554176227316e+01,6.811702294012872416e-03,6.736861875146228293e-03,6.386648657081702707e-01,6.349342732562565095e-01,4.282977871688399829e-01,-4.737655709275530036e-01,4.000000000000000000e+00
4.600000000000000000e+01,8.431190990688892839e+01,8.420142111291156084e+01,4.955906706398461800e-03,4.867936693971147699e-03,4.646655644193678492e-01,4.587922246775983370e-01,2.955455624456310715e-01,-3.585622780994470737e-01,4.000000000000000000e+00
4.625000000000000000e+01,8.034072789013723082e+01,8.004293014333178746e+01,3.137357589252236321e-03,3.015923860757891827e-03,2.941584903350007996e-01,2.842441273422948167e-01,1.643534520774477814e-01,-2.439613908518986074e-01,4.000000000000000000e+00
4.650000000000000000e+01,7.357244899352409107e+01,7.193731472454571474e+01,1.439295861490393503e-03,1.186149970289358032e-03,1.349483078409108028e-01,1.117920009815039639e-01,3.508715277023868873e-02,-1.303070892146822590e-01,4.000000000000000000e+00
4.675000000000000000e+01,7.039827059852274260e+01,6.625053807415729068e+01,9.987140437292146324e-04,6.163122071587613269e-04,9.363937868802831022e-02,5.808605706983026307e-02,-9.190680928018571394e-02,-1.792963047626858208e-02,4.000000000000000000e+00
4.700000000000000000e+01,7.840486009751052165e+01,7.801030351155822018e+01,2.510560154785782504e-03,2.386651686367351026e-03,2.353899942923011745e-01,2.249366221370808494e-01,-2.163015062996164750e-01,9.285530563972399509e-02,4.000000000000000000e+00
4.725000000000000000e+01,8.286692118889570224e+01,8.275315394923444501e+01,4.196369157664096329e-03,4.120325855718484122e-03,3.934513619153748309e-01,3.883315631616380825e-01,-3.377899434432968251e-01,2.017471890798917811e-01,4.000000000000000000e+00
4.750000000000000000e+01,8.578584881234530712e+01,8.574262735721291051e+01,5.872460003997239525e-03,5.813065733567275573e-03,5.506015556678129919e-01,5.478685381022855294e-01,-4.560853035540587963e-01,3.084611304294559431e-01,4.000000000000000000e+00
4.775000000000000000e+01,8.792650396572497584e+01,8.791032370197214618e+01,7.513682254071590849e-03,7.460879936114333741e-03,7.044824715825177552e-01,7.031713678983683158e-01,-5.709211059819548906e-01,4.127282925985985007e-01,4.000000000000000000e+00
4.800000000000000711e+01,8.960051121875039826e+01,8.959714166524356926e+01,9.110730242382628769e-03,9.060057403876725299e-03,8.542216109281522973e-01,8.538902934336281003e-01,-6.820512833991718704e-01,5.142962253315011001e-01,4.000000000000000000e+00
4.825000000000000000e+01,9.096300687411445551e+01,9.096651239378168441e+01,1.065805533413368908e-02,1.060716893686971043e-02,9.992987339842596128e-01,9.997021202236722193e-01,-7.892501806413508847e-01,6.129291248587709351e-01,4.000000000000000000e+00
4.850000000000000000e+01,9.210205946535403143e+01,9.210956073660449306e+01,1.215151983775532817e-02,1.209906759122434186e-02,1.139325890996654822e+00,1.140310255796302519e+00,-8.923124796794614788e-01,7.084080212021969247e-01,4.000000000000000000e+00
4.875000000000000000e+01,9.307238131814682447e+01,9.308233242439470700e+01,1.358772325431991876e-02,1.353288799218393956e-02,1.273984251356304664e+00,1.275444644942957728e+00,-9.910530548718238242e-01,8.005308958017232079e-01,4.000000000000000000e+00
4.900000000000000000e+01,9.391026065452193450e+01,9.392177101691817143e+01,1.496375743807595513e-02,1.490604462026210754e-02,1.403001147463294185e+00,1.404861608192912836e+00,-1.085306762673626579e+00,8.891127322663943122e-01,4.000000000000000000e+00
4.925000000000000000e+01,9.464098887721254982e+01,9.465352012106079371e+01,1.627710146912927577e-02,1.621622912881609535e-02,1.526140217994686132e+00,1.528343589000523695e+00,-1.174928169983379123e+00,9.739855031571957866e-01,4.000000000000000000e+00
4.950000000000000000e+01,9.528289043709443717e+01,9.529610725978662344e+01,1.752556987868449795e-02,1.746140675240463042e-02,1.643196553505753776e+00,1.645698815240927981e+00,-1.259791225294426331e+00,1.054998095791814805e+00,4.000000000000000000e+00
4.975000000000000000e+01,9.584966207748732359e+01,9.586335317140230927e+01,1.870728362986682006e-02,1.863981186607890222e-02,1.753993975593286070e+00,1.756760880683080117e+00,-1.339788876786577543e+00,1.132016180121336202e+00,4.000000000000000000e+00
5.000000000000000000e+01,9.635180600231264236e+01,9.636583950221472605e+01,1.982065157019989241e-02,1.974994275620816850e-02,1.858383297880843221e+00,1.861388252151676026e+00,-1.414832641446619688e+00,1.204922021767242724e+00,4.000000000000000000e+00
5.025000000000000711e+01,9.679754753549543977e+01,9.681184461352577841e+01,2.086435693348265286e-02,2.079055566359275242e-02,1.956241060435406132e+00,1.959463708103779789e+00,-1.484852129243957597e+00,1.273614243330031259e+00,4.000000000000000000e+00
5.050000000000000000e+01,9.719344469267952036e+01,9.720796321092394976e+01,2.183734631666727627e-02,2.176065815947264906e-02,2.047468496240002711e+00,2.050893714332342022e+00,-1.549794526314771659e+00,1.338007537086421062e+00,4.000000000000000000e+00
5.075000000000000000e+01,9.754480587608981068e+01,9.755952986383445591e+01,2.273881984017156813e-02,2.265950191463291657e-02,2.131990608625093930e+00,2.135607742470438719e+00,-1.609624041019203977e+00,1.398032332186422089e+00,4.000000000000000000e+00
5.100000000000000000e+01,9.785598380050976175e+01,9.787091643127219243e+01,2.356822181805614050e-02,2.348657492113719394e-02,2.209755296504851696e+00,2.213557536906926693e+00,-1.664321316643442739e+00,1.453634419445783976e+00,4.000000000000000000e+00
5.125000000000000000e+01,9.813058713073903050e+01,9.814574586796757671e+01,2.432523157922590606e-02,2.424159322532321720e-02,2.280732493773471425e+00,2.284716335639625839e+00,-1.713882814410697675e+00,1.504774536806701590e+00,4.000000000000000000e+00
5.150000000000000000e+01,9.837163594639889652e+01,9.838704906786880144e+01,2.500975424877511025e-02,2.492449222957748498e-02,2.344913304964544754e+00,2.349078050486895552e+00,-1.758320170352944967e+00,1.551427918509182602e+00,4.000000000000000000e+00
5.175000000000000000e+01,9.858167795957363921e+01,9.859738197676590232e+01,2.562191139185686015e-02,2.553541761908896535e-02,2.402309128020734263e+00,2.406656411954318120e+00,-1.797659529477675155e+00,1.593583810990135463e+00,4.000000000000000000e+00
5.200000000000000000e+01,9.876287673738660544e+01,9.877891440550426694e+01,2.616203147582572830e-02,2.607471596828980082e-02,2.452950760024743104e+00,2.457484083912591544e+00,-1.831940860540956173e+00,1.631244958486132823e+00,4.000000000000000000e+00
5.225000000000000000e+01,9.891707958041334336e+01,9.893349830296928360e+01,2.663064013788599485e-02,2.654292508003155970e-02,2.496887484694501502e+00,2.501611753086342649e+00,-1.861217254609361493e+00,1.664427061294193821e+00,4.000000000000000000e+00
5.250000000000000711e+01,9.904587036444340242e+01,9.906272086356128170e+01,2.702845026432179262e-02,2.694076410874620894e-02,2.534186142212282444e+00,2.539107198183979897e+00,-1.885554210468354475e+00,1.693158209608845111e+00,4.000000000000000000e+00
5.275000000000000000e+01,9.915061109380083337e+01,9.916794626015509095e+01,2.735635189884693536e-02,2.726912351691230044e-02,2.564930183032087196e+00,2.570054343316930723e+00,-1.905028909800755343e+00,1.717478295831525781e+00,4.000000000000000000e+00
5.300000000000000000e+01,9.923247485567210902e+01,9.925034871988046348e+01,2.761540200463339159e-02,2.752905491211061345e-02,2.589218707967948507e+00,2.594552300164701730e+00,-1.919729484937022557e+00,1.737438408219021735e+00,4.000000000000000000e+00
5.325000000000000000e+01,9.929247213256860505e+01,9.931093891843804045e+01,2.780681410885454952e-02,2.772176080982178756e-02,2.607165497266825227e+00,2.612714403141287001e+00,-1.929754281846649766e+00,1.753100208725414833e+00,4.000000000000000000e+00
5.350000000000000000e+01,9.933147191474648707e+01,9.935058514745024638e+01,2.793194786108104885e-02,2.784858436491116987e-02,2.618898031604319776e+00,2.624667241610415314e+00,-1.935211120920267369e+00,1.764535297863861096e+00,4.000000000000000000e+00
5.375000000000000000e+01,9.935021868595114825e+01,9.937003033702119126e+01,2.799229853837218590e-02,2.791099911247611753e-02,2.624556508082573902e+00,2.630549692983186194e+00,-1.936216557970791508e+00,1.771824569408138039e+00,4.000000000000000000e+00
5.400000000000000000e+01,9.934934608822482005e+01,9.936990574551148825e+01,2.798948653060091829e-02,2.791059875641348914e-02,2.624292854374867812e+00,2.630511960313230979e+00,-1.932895147769413624e+00,1.775057557729452062e+00,4.000000000000000000e+00
5.425000000000000000e+01,9.932938787413867487e+01,9.935074192941709725e+01,2.792524683986804396e-02,2.784908704171433144e-02,2.618269744191219939e+00,2.624714617782973658e+00,-1.925378712321687447e+00,1.774331780554481597e+00,4.000000000000000000e+00
5.450000000000000000e+01,9.929078660684788815e+01,9.931297745709881042e+01,2.780141862778279238e-02,2.772826774412205653e-02,2.606659617231939841e+00,2.613327667251140518e+00,-1.913805615988074305e+00,1.769752079902795483e+00,4.000000000000000000e+00
5.475000000000000711e+01,9.923390045553169614e+01,9.925696571640762045e+01,2.761993484419044201e-02,2.755003480841136665e-02,2.589643706777647658e+00,2.596529608807446987e+00,-1.898320049455483272e+00,1.761429963946454347e+00,4.000000000000000000e+00
5.500000000000000000e+01,9.915900834591597857e+01,9.918298007778045644e+01,2.738281197046512488e-02,2.731636266417094422e-02,2.567411078020923387e+00,2.574506528056618393e+00,-1.879071324480071192e+00,1.749482952492327437e+00,4.000000000000000000e+00
5.525000000000000000e+01,9.906631365549870338e+01,9.909121760381998456e+01,2.709213990996402199e-02,2.702929674561348194e-02,2.540157680195797685e+00,2.547451202631534795e+00,-1.856213181232051479e+00,1.734033928756321563e+00,4.000000000000000000e+00
5.550000000000000000e+01,9.895594658544679589e+01,9.898180143832895794e+01,2.675007205759288506e-02,2.669094423960119075e-02,2.508085415500713289e+00,2.515562230215177220e+00,-1.829903110007101041e+00,1.715210500035994512e+00,4.000000000000000000e+00
5.575000000000000000e+01,9.882796529182705569e+01,9.885478195814214075e+01,2.635881557961156779e-02,2.630346508377675793e-02,2.471401227733578843e+00,2.479043180134461011e+00,-1.800301688982812509e+00,1.693144369830485774e+00,4.000000000000000000e+00
