time	WettedArea_bottom	maxU
9.9e-06	4.4383149178368e-06	1.1220249102273e-05
1e-05	4.4383149178412e-06	1.1091855152949e-05
1.01e-05	4.4383149178455e-06	1.0965366146903e-05
1.02e-05	4.4383149178497e-06	1.0840749093587e-05
1.03e-05	4.4383149178539e-06	1.0717971571798e-05
1.04e-05	4.4383149178581e-06	1.0597001855217e-05
1.05e-05	4.4383149178622e-06	1.0477808240665e-05
1.06e-05	4.4383149178663e-06	1.0360361255286e-05
1.07e-05	4.4383149178704e-06	1.0244630032905e-05
1.08e-05	4.4383149178744e-06	1.0130585105312e-05
1.09e-05	4.4383149178783e-06	1.0018197245765e-05
1.1e-05	4.4383149178822e-06	9.9074383551611e-06
1.11e-05	4.4383149178861e-06	9.7982806525956e-06
1.12e-05	4.43831491789e-06	9.6906969222976e-06
1.13e-05	4.4383149178938e-06	9.5846604653635e-06
1.14e-05	4.4383149178975e-06	9.480145082335e-06
1.15e-05	4.4383149179012e-06	9.3771251095031e-06
1.16e-05	4.4383149179049e-06	9.2755753840213e-06
1.17e-05	4.4383149179086e-06	9.1754712240303e-06
1.18e-05	4.4383149179122e-06	9.0767884148941e-06
1.19e-05	4.4383149179158e-06	8.9795031923584e-06
1.2e-05	4.4383149179194e-06	8.8835922450328e-06
1.21e-05	4.4383149179229e-06	8.7890326650606e-06
1.22e-05	4.4383149179264e-06	8.695801935857e-06
1.23e-05	4.4383149179298e-06	8.6038779648086e-06
1.24e-05	4.4383149179333e-06	8.5132390690267e-06
1.25e-05	4.4383149179367e-06	8.4238639699585e-06
1.26e-05	4.43831491794e-06	8.3357317840805e-06
1.27e-05	4.4383149179434e-06	8.248822022533e-06
1.28e-05	4.4383149179467e-06	8.1631145773781e-06
1.29e-05	4.4383149179499e-06	8.0785897095704e-06
1.3e-05	4.4383149179532e-06	7.9952280433295e-06
1.31e-05	4.4383149179564e-06	7.9130105667946e-06
1.32e-05	4.4383149179596e-06	7.8319186199387e-06
1.33e-05	4.4383149179628e-06	7.7519338821354e-06
1.34e-05	4.4383149179659e-06	7.6730383646038e-06
1.35e-05	4.438314917969e-06	7.5952144047947e-06
1.36e-05	4.4383149179721e-06	7.5184446600527e-06
1.37e-05	4.4383149179752e-06	7.4427121007303e-06
1.38e-05	4.4383149179782e-06	7.368000004138e-06
1.39e-05	4.4383149179812e-06	7.2942919487699e-06
1.4e-05	4.4383149179842e-06	7.2215721959538e-06
1.41e-05	4.4383149179872e-06	7.1498237386946e-06
1.42e-05	4.4383149179901e-06	7.0790325247071e-06
1.43e-05	4.438314917993e-06	7.0091818768864e-06
1.44e-05	4.4383149179959e-06	6.9402581652747e-06
1.45e-05	4.4383149179988e-06	6.8722457115513e-06
1.46e-05	4.4383149180017e-06	6.8051302263363e-06
1.47e-05	4.4383149180045e-06	6.7388975573426e-06
1.48e-05	4.4383149180073e-06	6.6735337627832e-06
1.49e-05	4.4383149180101e-06	6.6090251358468e-06
1.5e-05	4.4383149180128e-06	6.5453582082462e-06
1.51e-05	4.4383149180156e-06	6.4825197483887e-06
1.52e-05	4.4383149180183e-06	6.4245520800306e-06
1.53e-05	4.438314918021e-06	6.3797430550694e-06
1.54e-05	4.4383149180237e-06	6.3352889546613e-06
1.55e-05	4.4383149180263e-06	6.2911880383484e-06
1.56e-05	4.438314918029e-06	6.2474385191588e-06
1.57e-05	4.4383149180316e-06	6.2040385660203e-06
1.58e-05	4.4383149180342e-06	6.1609863052568e-06
1.59e-05	4.4383149180368e-06	6.1182798249989e-06
1.6e-05	4.4383149180393e-06	6.0759171764599e-06
1.61e-05	4.4383149180419e-06	6.0338963765275e-06
1.62e-05	4.4383149180444e-06	5.992215410572e-06
1.63e-05	4.4383149180469e-06	5.9508722342646e-06
1.64e-05	4.4383149180494e-06	5.909864775623e-06
1.65e-05	4.4383149180518e-06	5.8691909368449e-06
1.66e-05	4.4383149180543e-06	5.8288485712305e-06
1.67e-05	4.4383149180567e-06	5.7888356307385e-06
1.68e-05	4.4383149180591e-06	5.7491498110307e-06
1.69e-05	4.4383149180615e-06	5.7097890317941e-06
1.7e-05	4.4383149180639e-06	5.6707510870443e-06
1.71e-05	4.4383149180663e-06	5.6320337356038e-06
1.72e-05	4.4383149180686e-06	5.5936347593696e-06
1.73e-05	4.438314918071e-06	5.5555519242312e-06
1.74e-05	4.4383149180733e-06	5.5177829821453e-06
1.75e-05	4.4383149180756e-06	5.4803256749133e-06
1.76e-05	4.4383149180779e-06	5.4431777360942e-06
1.77e-05	4.4383149180801e-06	5.4063368922745e-06
1.78e-05	4.4383149180824e-06	5.369800864631e-06
1.79e-05	4.4383149180846e-06	5.3335673674722e-06
1.8e-05	4.4383149180869e-06	5.2976341137874e-06
1.81e-05	4.4383149180891e-06	5.2619988142405e-06
1.82e-05	4.4383149180913e-06	5.226659177526e-06
1.83e-05	4.4383149180934e-06	5.1916129108292e-06
1.84e-05	4.4383149180956e-06	5.1568577215937e-06
1.85e-05	4.4383149180978e-06	5.1223913180092e-06
1.86e-05	4.4383149180999e-06	5.0882114098411e-06
1.87e-05	4.438314918102e-06	5.0543173927149e-06
1.88e-05	4.4383149181041e-06	5.0207019728558e-06
1.89e-05	4.4383149181062e-06	4.9873695474419e-06
1.9e-05	4.4383149181083e-06	4.9543111534053e-06
1.91e-05	4.4383149181104e-06	4.9215311573452e-06
1.92e-05	4.4383149181124e-06	4.8890238078215e-06
1.93e-05	4.4383149181145e-06	4.8567843932231e-06
1.94e-05	4.4383149181165e-06	4.8248142409703e-06
1.95e-05	4.4383149181185e-06	4.7931104937253e-06
1.96e-05	4.4383149181205e-06	4.7616706195418e-06
1.97e-05	4.4383149181225e-06	4.7304938314253e-06
1.98e-05	4.4383149181245e-06	4.6995738041446e-06
1.99e-05	4.4383149181264e-06	4.6689132460029e-06
2e-05	4.4383149181284e-06	4.6385055514868e-06
2.01e-05	4.4383149181303e-06	4.608352835535e-06
2.02e-05	4.4383149181322e-06	4.5784486432416e-06
2.03e-05	4.4383149181342e-06	4.5487950405504e-06
2.04e-05	4.4383149181361e-06	4.5193856893884e-06
2.05e-05	4.438314918138e-06	4.490222581658e-06
2.06e-05	4.4383149181398e-06	4.4612994923144e-06
2.07e-05	4.4383149181417e-06	4.4326183494354e-06
2.08e-05	4.4383149181436e-06	4.4041730360688e-06
2.09e-05	4.4383149181454e-06	4.3759654220591e-06
2.1e-05	4.4383149181472e-06	4.3479894959151e-06
2.11e-05	4.4383149181491e-06	4.3202470726265e-06
2.12e-05	4.4383149181509e-06	4.2927322458143e-06
2.13e-05	4.4383149181527e-06	4.2654467790809e-06
2.14e-05	4.4383149181545e-06	4.2383863676668e-06
2.15e-05	4.4383149181563e-06	4.2115473607709e-06
2.16e-05	4.438314918158e-06	4.1849319878771e-06
2.17e-05	4.4383149181598e-06	4.1585358257897e-06
2.18e-05	4.4383149181615e-06	4.1323566948248e-06
2.19e-05	4.4383149181633e-06	4.1063928795563e-06
2.2e-05	4.438314918165e-06	4.0806425629462e-06
2.21e-05	4.4383149181667e-06	4.0551038447873e-06
2.22e-05	4.4383149181684e-06	4.0297748095434e-06
2.23e-05	4.4383149181701e-06	4.0046535512851e-06
2.24e-05	4.4383149181718e-06	3.979738177739e-06
2.25e-05	4.4383149181735e-06	3.9550268108124e-06
2.26e-05	4.4383149181752e-06	3.9305175870631e-06
2.27e-05	4.4383149181768e-06	3.9062086578866e-06
2.28e-05	4.4383149181785e-06	3.8820981897492e-06
2.29e-05	4.4383149181801e-06	3.8581843639697e-06
2.3e-05	4.4383149181817e-06	3.8344653766338e-06
2.31e-05	4.4383149181834e-06	3.8109394385975e-06
2.32e-05	4.438314918185e-06	3.7876047754944e-06
2.33e-05	4.4383149181866e-06	3.7644596279625e-06
2.34e-05	4.4383149181882e-06	3.7415022516181e-06
2.35e-05	4.4383149181897e-06	3.7187309167499e-06
2.36e-05	4.4383149181913e-06	3.6961439082497e-06
2.37e-05	4.4383149181929e-06	3.6745918270643e-06
2.38e-05	4.4383149181944e-06	3.6534542061633e-06
2.39e-05	4.438314918196e-06	3.6324746713514e-06
2.4e-05	4.4383149181975e-06	3.6116519358717e-06
2.41e-05	4.4383149181991e-06	3.5909847208041e-06
2.42e-05	4.4383149182006e-06	3.5704717551731e-06
2.43e-05	4.4383149182021e-06	3.5501117760582e-06
2.44e-05	4.4383149182036e-06	3.5326825322921e-06
2.45e-05	4.4383149182051e-06	3.5160578308058e-06
2.46e-05	4.4383149182066e-06	3.4995227847808e-06
2.47e-05	4.4383149182081e-06	3.4830770989227e-06
2.48e-05	4.4383149182096e-06	3.4667204718888e-06
2.49e-05	4.438314918211e-06	3.4504525966606e-06
2.5e-05	4.4383149182125e-06	3.4342731606899e-06
2.51e-05	4.4383149182139e-06	3.4181818465337e-06
2.52e-05	4.4383149182154e-06	3.4021783314992e-06
2.53e-05	4.4383149182168e-06	3.3862622874943e-06
2.54e-05	4.4383149182182e-06	3.3704333820141e-06
2.55e-05	4.4383149182197e-06	3.35469127802e-06
2.56e-05	4.4383149182211e-06	3.3390356341026e-06
2.57e-05	4.4383149182225e-06	3.3234661049051e-06
2.58e-05	4.4383149182239e-06	3.3079823406852e-06
2.59e-05	4.4383149182253e-06	3.2925839866051e-06
2.6e-05	4.4383149182266e-06	3.2772706844272e-06
2.61e-05	4.438314918228e-06	3.2620420726197e-06
2.62e-05	4.4383149182294e-06	3.2468977867044e-06
2.63e-05	4.4383149182307e-06	3.2318374593606e-06
2.64e-05	4.4383149182321e-06	3.2168607205797e-06
2.65e-05	4.4383149182334e-06	3.2019671976681e-06
2.66e-05	4.4383149182348e-06	3.1871565149953e-06
2.67e-05	4.4383149182361e-06	3.1724282931256e-06
2.68e-05	4.4383149182374e-06	3.1577821520548e-06
2.69e-05	4.4383149182388e-06	3.1432177101448e-06
2.7e-05	4.4383149182401e-06	3.1287345838383e-06
2.71e-05	4.4383149182414e-06	3.114332387802e-06
2.72e-05	4.4383149182427e-06	3.1000107350344e-06
2.73e-05	4.438314918244e-06	3.0857692370086e-06
2.74e-05	4.4383149182453e-06	3.0716075037749e-06
2.75e-05	4.4383149182465e-06	3.0575251439941e-06
2.76e-05	4.4383149182478e-06	3.0435217646688e-06
2.77e-05	4.4383149182491e-06	3.029596972415e-06
2.78e-05	4.4383149182503e-06	3.0157503734025e-06
2.79e-05	4.4383149182516e-06	3.0019815729865e-06
2.8e-05	4.4383149182528e-06	2.9882901756108e-06
2.81e-05	4.4383149182541e-06	2.9746757849717e-06
2.82e-05	4.4383149182553e-06	2.9611380041842e-06
2.83e-05	4.4383149182565e-06	2.9476764359072e-06
2.84e-05	4.4383149182578e-06	2.9342906823065e-06
2.85e-05	4.438314918259e-06	2.9209803451277e-06
2.86e-05	4.4383149182602e-06	2.9077450250347e-06
2.87e-05	4.4383149182614e-06	2.8945843223615e-06
2.88e-05	4.4383149182626e-06	2.8814978374763e-06
2.89e-05	4.4383149182638e-06	2.8684851709461e-06
2.9e-05	4.438314918265e-06	2.8555459235039e-06
2.91e-05	4.4383149182661e-06	2.8426796960547e-06
2.92e-05	4.4383149182673e-06	2.8298860897289e-06
2.93e-05	4.4383149182685e-06	2.8171647060553e-06
2.94e-05	4.4383149182696e-06	2.8045151467161e-06
2.95e-05	4.4383149182708e-06	2.7919370137236e-06
2.96e-05	4.4383149182719e-06	2.7794299096057e-06
2.97e-05	4.4383149182731e-06	2.7669934374697e-06
2.98e-05	4.4383149182742e-06	2.7546272010379e-06
2.99e-05	4.4383149182754e-06	2.7423308047549e-06
3e-05	4.4383149182765e-06	2.7301038540264e-06
3.01e-05	4.4383149182776e-06	2.7179459549559e-06
3.02e-05	4.4383149182787e-06	2.7058567143772e-06
3.03e-05	4.4383149182799e-06	2.6938357399062e-06
3.04e-05	4.438314918281e-06	2.6818826399921e-06
3.05e-05	4.4383149182821e-06	2.6699970239563e-06
3.06e-05	4.4383149182832e-06	2.6581785019372e-06
3.07e-05	4.4383149182843e-06	2.6464266849787e-06
3.08e-05	4.4383149182853e-06	2.6347411851077e-06
3.09e-05	4.4383149182864e-06	2.6231216154355e-06
3.1e-05	4.4383149182875e-06	2.6115675901841e-06
3.11e-05	4.4383149182886e-06	2.6000787247166e-06
3.12e-05	4.4383149182896e-06	2.5886546356031e-06
3.13e-05	4.4383149182907e-06	2.577294940644e-06
3.14e-05	4.4383149182918e-06	2.5659992588918e-06
3.15e-05	4.4383149182928e-06	2.554767210682e-06
3.16e-05	4.4383149182939e-06	2.5435984176673e-06
3.17e-05	4.4383149182949e-06	2.5324925028461e-06
3.18e-05	4.4383149182959e-06	2.5214490905839e-06
3.19e-05	4.438314918297e-06	2.5104678066478e-06
3.2e-05	4.438314918298e-06	2.4995482782204e-06
3.21e-05	4.438314918299e-06	2.4886901339015e-06
3.22e-05	4.4383149183e-06	2.4778930037414e-06
3.23e-05	4.438314918301e-06	2.4671565192928e-06
3.24e-05	4.4383149183021e-06	2.4564803135914e-06
3.25e-05	4.4383149183031e-06	2.4458640211912e-06
3.26e-05	4.4383149183041e-06	2.435307278202e-06
3.27e-05	4.4383149183051e-06	2.4248097222954e-06
3.28e-05	4.438314918306e-06	2.414370992721e-06
3.29e-05	4.438314918307e-06	2.4039907304611e-06
3.3e-05	4.438314918308e-06	2.3936685780816e-06
3.31e-05	4.438314918309e-06	2.3834041796075e-06
3.32e-05	4.43831491831e-06	2.3731971807092e-06
3.33e-05	4.4383149183109e-06	2.3630472287081e-06
3.34e-05	4.4383149183119e-06	2.3529539725894e-06
3.35e-05	4.4383149183129e-06	2.342917063018e-06
3.36e-05	4.4383149183138e-06	2.3329361523479e-06
3.37e-05	4.4383149183148e-06	2.323010894641e-06
3.38e-05	4.4383149183157e-06	2.3131409456646e-06
3.39e-05	4.4383149183167e-06	2.303325962896e-06
3.4e-05	4.4383149183176e-06	2.2935656055369e-06
3.41e-05	4.4383149183185e-06	2.2838595345208e-06
3.42e-05	4.4383149183195e-06	2.2742074125239e-06
3.43e-05	4.4383149183204e-06	2.2646089039731e-06
3.44e-05	4.4383149183213e-06	2.2550636750452e-06
3.45e-05	4.4383149183222e-06	2.2455713936746e-06
3.46e-05	4.4383149183231e-06	2.2361317294854e-06
3.47e-05	4.438314918324e-06	2.2267443536837e-06
3.48e-05	4.438314918325e-06	2.2174089392639e-06
3.49e-05	4.4383149183259e-06	2.2081251610174e-06
3.5e-05	4.4383149183267e-06	2.1988926955349e-06
3.51e-05	4.4383149183276e-06	2.1897112212376e-06
3.52e-05	4.4383149183285e-06	2.1805804184019e-06
3.53e-05	4.4383149183294e-06	2.1714999690925e-06
3.54e-05	4.4383149183303e-06	2.1624695571593e-06
3.55e-05	4.4383149183312e-06	2.1534888682452e-06
3.56e-05	4.4383149183321e-06	2.144557589788e-06
3.57e-05	4.4383149183329e-06	2.1356754110206e-06
3.58e-05	4.4383149183338e-06	2.1268420229692e-06
3.59e-05	4.4383149183347e-06	2.1180571184451e-06
3.6e-05	4.4383149183355e-06	2.1093203920505e-06
3.61e-05	4.4383149183364e-06	2.1006315401748e-06
3.62e-05	4.4383149183372e-06	2.0919902610365e-06
3.63e-05	4.4383149183381e-06	2.0833962546457e-06
3.64e-05	4.4383149183389e-06	2.0748491458668e-06
3.65e-05	4.4383149183398e-06	2.0663489489358e-06
3.66e-05	4.4383149183406e-06	2.0578951217465e-06
3.67e-05	4.4383149183414e-06	2.0494873701903e-06
3.68e-05	4.4383149183423e-06	2.0411254077035e-06
3.69e-05	4.4383149183431e-06	2.0328089466703e-06
3.7e-05	4.4383149183439e-06	2.0245377001199e-06
3.71e-05	4.4383149183447e-06	2.0163113825128e-06
3.72e-05	4.4383149183456e-06	2.0081297098331e-06
3.73e-05	4.4383149183464e-06	1.9999939031052e-06
3.74e-05	4.4383149183472e-06	1.9918991982806e-06
3.75e-05	4.438314918348e-06	1.9838511299932e-06
3.76e-05	4.4383149183488e-06	1.9758438354949e-06
3.77e-05	4.4383149183496e-06	1.9678825281663e-06
3.78e-05	4.4383149183504e-06	1.959961476763e-06
3.79e-05	4.4383149183512e-06	1.9520858336726e-06
3.8e-05	4.438314918352e-06	1.9442514656661e-06
3.81e-05	4.4383149183528e-06	1.9364590303219e-06
3.82e-05	4.4383149183536e-06	1.9287085087384e-06
3.83e-05	4.4383149183543e-06	1.9209996356655e-06
3.84e-05	4.4383149183551e-06	1.9133321345462e-06
3.85e-05	4.4383149183559e-06	1.9057057417395e-06
3.86e-05	4.4383149183567e-06	1.8981201995331e-06
3.87e-05	4.4383149183574e-06	1.8905752513379e-06
3.88e-05	4.4383149183582e-06	1.8830706410329e-06
3.89e-05	4.438314918359e-06	1.8756061134455e-06
3.9e-05	4.4383149183597e-06	1.8681814147542e-06
3.91e-05	4.4383149183605e-06	1.8607962926813e-06
3.92e-05	4.4383149183612e-06	1.8534504965989e-06
3.93e-05	4.438314918362e-06	1.8461437776088e-06
3.94e-05	4.4383149183627e-06	1.8388758885698e-06
3.95e-05	4.4383149183635e-06	1.831646584067e-06
3.96e-05	4.4383149183642e-06	1.8244556203555e-06
3.97e-05	4.4383149183649e-06	1.8173027553095e-06
3.98e-05	4.4383149183657e-06	1.8101877483795e-06
3.99e-05	4.4383149183664e-06	1.8031103606065e-06
4e-05	4.4383149183671e-06	1.7960703545684e-06
4.01e-05	4.4383149183679e-06	1.7890674943957e-06
4.02e-05	4.4383149183686e-06	1.7821015457814e-06
4.03e-05	4.4383149183693e-06	1.7751722759814e-06
4.04e-05	4.43831491837e-06	1.7682794538046e-06
4.05e-05	4.4383149183707e-06	1.7614228496012e-06
4.06e-05	4.4383149183715e-06	1.7546022352538e-06
4.07e-05	4.4383149183722e-06	1.7478173841694e-06
4.08e-05	4.4383149183729e-06	1.7410680712652e-06
4.09e-05	4.4383149183736e-06	1.7343540729611e-06
4.1e-05	4.4383149183743e-06	1.7276751671718e-06
4.11e-05	4.438314918375e-06	1.7210311333018e-06
4.12e-05	4.4383149183757e-06	1.7144217522424e-06
4.13e-05	4.4383149183764e-06	1.7078468063552e-06
4.14e-05	4.4383149183771e-06	1.7013060794662e-06
4.15e-05	4.4383149183777e-06	1.6947993568514e-06
4.16e-05	4.4383149183784e-06	1.6883264252226e-06
4.17e-05	4.4383149183791e-06	1.6818870727267e-06
4.18e-05	4.4383149183798e-06	1.6754810889371e-06
4.19e-05	4.4383149183805e-06	1.6691082648503e-06
